epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
19,0.13346350978765834,0.17629529617261142,0.13237321112599026,0.13346350978765834,0.13346350978765834,0.13346350978765834,0.17652631712553557,0.17629529617261142,0.17629529617261142,0.17629529617261142,depablo_low_temp,6,normalized_delta,128
20,0.12411775732118832,0.16881242093222681,0.12309789799251838,0.12411775732118832,0.12411775732118832,0.12411775732118832,0.1690398670034483,0.16881242093222681,0.16881242093222681,0.16881242093222681,depablo_low_temp,6,normalized_delta,128
21,0.1184236736379956,0.16617811530886684,0.11751283493971354,0.1184236736379956,0.1184236736379956,0.1184236736379956,0.16634017215983476,0.16617811530886684,0.16617811530886684,0.16617811530886684,depablo_low_temp,6,normalized_delta,128
22,0.11556590188686786,0.16824807129160035,0.11473968319202724,0.11556590188686786,0.11556590188686786,0.11556590188686786,0.1682797510875389,0.16824807129160035,0.16824807129160035,0.16824807129160035,depablo_low_temp,6,normalized_delta,128
23,0.11422079685879381,0.1761055650713388,0.11352517026917715,0.11422079685879381,0.11422079685879381,0.11422079685879381,0.175888504149043,0.1761055650713388,0.1761055650713388,0.1761055650713388,depablo_low_temp,6,normalized_delta,128
24,0.1148442850546225,0.17960156669141725,0.11414823677194746,0.1148442850546225,0.1148442850546225,0.1148442850546225,0.1793703794828616,0.17960156669141725,0.17960156669141725,0.17960156669141725,depablo_low_temp,6,normalized_delta,128
25,0.11454604042105769,0.18542159331263974,0.11394162722128003,0.11454604042105769,0.11454604042105769,0.11454604042105769,0.18514676127233543,0.18542159331263974,0.18542159331263974,0.18542159331263974,depablo_low_temp,6,normalized_delta,128
26,0.11331758763837187,0.18040529915015213,0.1127464777888044,0.11331758763837187,0.11331758763837187,0.11331758763837187,0.18022200392442755,0.18040529915015213,0.18040529915015213,0.18040529915015213,depablo_low_temp,6,normalized_delta,128
27,0.11169943066411897,0.18078193326073233,0.111200751820089,0.11169943066411897,0.11169943066411897,0.11169943066411897,0.1807079973659711,0.18078193326073233,0.18078193326073233,0.18078193326073233,depablo_low_temp,6,normalized_delta,128
28,0.1102289382809479,0.18555736338021234,0.10976012131983512,0.1102289382809479,0.1102289382809479,0.1102289382809479,0.18533859070157632,0.18555736338021234,0.18555736338021234,0.18555736338021234,depablo_low_temp,6,normalized_delta,128
29,0.10937614755116795,0.1841033915115986,0.10896295016435416,0.10937614755116795,0.10937614755116795,0.10937614755116795,0.18401329888729379,0.1841033915115986,0.1841033915115986,0.1841033915115986,depablo_low_temp,6,normalized_delta,128
