source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,latent_dim,seed,job_id
reid,100,20,20,20,0.7743272857748316,0.062260092739685,0.0392619338029476,7.913401174164391e-06,0.0008944540284574,0.000841043764376,orientation_corrected,8,786,4670367.zeus-master
depablo_low_temp,5,20,20,20,0.5789760168733391,0.1196297923846926,0.0635535199374179,9.205680062684962e-08,0.0005492981072166,0.0001312106736804,orientation_corrected,8,2026,4670368.zeus-master
depablo_low_temp,10,20,20,20,0.8069516239647092,0.0922757821901686,0.0890919672458267,1.0304190234400325e-07,0.0005594151443801,0.0001326365418208,orientation_corrected,8,2026,4670368.zeus-master
depablo_low_temp,25,20,20,20,0.9358264893145876,0.0579821490850944,0.1113451632350467,1.9820767018785546e-07,0.0005892041372135,0.0001684790651779,orientation_corrected,8,2026,4670368.zeus-master
depablo_low_temp,50,20,20,20,0.9806466558348024,0.0368232671293953,0.121923909291221,6.471830594989569e-07,0.0008097411366179,0.0002932403818704,orientation_corrected,8,2026,4670368.zeus-master
depablo_low_temp,75,20,20,20,0.990342563239119,0.0277682511587196,0.1271388104990921,1.4525879130644626e-06,0.0008898743428289,0.0004398576304083,orientation_corrected,8,2026,4670368.zeus-master
depablo_low_temp,100,20,20,20,0.9877164815640646,0.0351139840965103,0.1309363081666797,3.096219137432854e-06,0.0011766600888222,0.0007926549034891,orientation_corrected,8,2026,4670368.zeus-master
depablo_mixed_temp,5,20,20,20,0.2044686253180754,0.3382100543104959,0.2267994575756468,2.4389995081719464e-05,0.0055394784023519,0.0011127578633022,orientation_corrected,8,2026,4670368.zeus-master
depablo_mixed_temp,10,20,20,20,0.2111246012595892,0.2835981450554949,0.1792210970466572,2.8881179846251827e-05,0.0061085445806384,0.0011734443243767,orientation_corrected,8,2026,4670368.zeus-master
depablo_mixed_temp,25,20,20,20,0.3884976576289674,0.2359680429241223,0.1814265265332104,2.927410660760188e-05,0.0060472434619441,0.0015971895554685,orientation_corrected,8,2026,4670368.zeus-master
depablo_mixed_temp,50,20,20,20,0.7368627461890058,0.1409938325142334,0.1290510646927359,2.973852288903345e-05,0.0057482096599414,0.0010509109866688,orientation_corrected,8,2026,4670368.zeus-master
depablo_mixed_temp,75,20,20,20,0.7454374622233904,0.1288447700751474,0.1721180025747532,3.19887359751192e-05,0.0056828030850738,0.0010316469764802,orientation_corrected,8,2026,4670368.zeus-master
depablo_mixed_temp,100,20,20,20,0.8613855116448922,0.0975139666361222,0.1264354805514444,4.331952725920018e-05,0.0061895224265754,0.0010053156380308,orientation_corrected,8,2026,4670368.zeus-master
lj_noisy,5,20,20,20,-9.05900184312602,0.0869759301342422,0.0012192600578043,6.51324290723565e-08,0.000450493072276,0.0001151162796304,orientation_corrected,8,2026,4670368.zeus-master
lj_noisy,10,20,20,20,-1.773414104048626,0.0633408895287564,0.0021538442446725,8.45189275899827e-08,0.0004670963593525,0.0001235673582414,orientation_corrected,8,2026,4670368.zeus-master
lj_noisy,25,20,20,20,0.3750246391627904,0.0407900542831024,0.0041168599721615,3.3596383701706146e-07,0.0004661370534449,0.0001185657340101,orientation_corrected,8,2026,4670368.zeus-master
lj_noisy,50,20,20,20,0.457073816477298,0.03587809372351,0.0047651600463273,1.6302635259535236e-06,0.0004961592378094,0.0001634521991945,orientation_corrected,8,2026,4670368.zeus-master
lj_noisy,75,20,20,20,0.3986330851477195,0.0412118102972185,0.0050961142073924,4.256105319200287e-06,0.0006871976424008,0.0003938060486689,orientation_corrected,8,2026,4670368.zeus-master
lj_noisy,100,20,20,20,0.3174063612336243,0.0481701359247363,0.0053100823581802,8.655836450088827e-06,0.001007875893265,0.000643365830183,orientation_corrected,8,2026,4670368.zeus-master
reid,5,20,20,20,-0.5145011509533344,0.1571499659740198,0.0215407678341569,2.341132887551112e-08,0.0002313667617272,0.0001458773826016,orientation_corrected,8,2026,4670368.zeus-master
reid,10,20,20,20,0.5510375975802728,0.0965420302738696,0.0283466184553629,5.7494729199802925e-08,0.0002864354639314,0.0001580944866873,orientation_corrected,8,2026,4670368.zeus-master
reid,25,20,20,20,0.9618511411195252,0.0270516372044127,0.0340742914742546,3.033450937550697e-07,0.0003658948699012,0.0001307754692788,orientation_corrected,8,2026,4670368.zeus-master
reid,50,20,20,20,0.975443038195184,0.0217395066277355,0.03674579830514,1.3370360967712713e-06,0.0004000094020739,0.0001881966934888,orientation_corrected,8,2026,4670368.zeus-master
reid,75,20,20,20,0.9716359514569544,0.023497462938507,0.0381454871288846,3.3852274398782354e-06,0.000528335571289,0.0003105755087744,orientation_corrected,8,2026,4670368.zeus-master
reid,100,20,20,20,0.9501317860254308,0.0310299280968025,0.0392619338029476,7.036555771833264e-06,0.0011226543225347,0.0005335422145435,orientation_corrected,8,2026,4670368.zeus-master
depablo_low_temp,5,20,20,20,0.90283449020567,0.0670019492851256,0.0635535199374179,2.56015062261028e-08,0.0002866661816369,5.1368300046306106e-05,mp2,2,3456456,4670369.zeus-master
depablo_low_temp,10,20,20,20,0.9348249849173924,0.0664178119555494,0.0890919672458267,1.828708342532792e-08,0.0001157641876488,6.91619010467548e-05,mp2,2,3456456,4670369.zeus-master
depablo_low_temp,25,20,20,20,0.983225797581555,0.0361294675728794,0.1113451632350467,1.1255996277270698e-07,0.0002002662746235,0.0001204111889819,mp2,2,3456456,4670369.zeus-master
depablo_low_temp,50,20,20,20,0.9832782741416348,0.0331335494031847,0.121923909291221,5.24069317364706e-07,0.0003970004385337,0.0001873897243058,mp2,2,3456456,4670369.zeus-master
depablo_low_temp,75,20,20,20,0.9791479043365032,0.0344848714694039,0.1271388104990921,1.2930484828643783e-06,0.0005763560999184,0.0003421450848691,mp2,2,3456456,4670369.zeus-master
depablo_low_temp,100,20,20,20,0.971302732950407,0.0420728430905821,0.1309363081666797,2.497889857977498e-06,0.00087486426346,0.0005918796232435,mp2,2,3456456,4670369.zeus-master
depablo_mixed_temp,5,20,20,20,0.1730163922539578,0.3597324417764899,0.2267994575756468,6.361445772284924e-05,0.0131528110709041,0.0018825955063221,mp2,2,3456456,4670369.zeus-master
depablo_mixed_temp,10,20,20,20,0.2881488500194745,0.2754953869138962,0.1792210970466572,6.308882546619543e-05,0.0128456338192336,0.0013081492186756,mp2,2,3456456,4670369.zeus-master
depablo_mixed_temp,25,20,20,20,0.3493222424488834,0.2719991153911775,0.1814265265332104,5.706453493772301e-05,0.0115390760474838,0.0014768987748539,mp2,2,3456456,4670369.zeus-master
depablo_mixed_temp,50,20,20,20,0.7463867321691144,0.1489802950999632,0.1290510646927359,4.4828099171922985e-05,0.0090925373602658,0.0010697806472308,mp2,2,3456456,4670369.zeus-master
depablo_mixed_temp,75,20,20,20,0.6905955566291264,0.1461149217628748,0.1721180025747532,3.789880555018499e-05,0.0073027111124247,0.0010656463302439,mp2,2,3456456,4670369.zeus-master
depablo_mixed_temp,100,20,20,20,0.827991031045819,0.1080287016357526,0.1264354805514444,3.509338591811684e-05,0.005524688726291,0.001014714280609,mp2,2,3456456,4670369.zeus-master
lj_noisy,5,20,20,20,-12.767231203663869,0.1094902738809787,0.0012192600578043,1.7855226674967643e-08,0.000230883678887,5.256829244899563e-05,mp2,2,3456456,4670369.zeus-master
lj_noisy,10,20,20,20,-1.5194645589838045,0.0559068474619815,0.0021538442446725,2.9430410553032974e-08,8.48687079269439e-05,7.372661348199472e-05,mp2,2,3456456,4670369.zeus-master
lj_noisy,25,20,20,20,0.269364646456642,0.0437577013362164,0.0041168599721615,3.002261429685404e-07,0.0002468883874826,0.000112222295138,mp2,2,3456456,4670369.zeus-master
lj_noisy,50,20,20,20,0.4487578845635259,0.0406891861061473,0.0047651600463273,1.6060472404433311e-06,0.0005069034872576,0.0002229028090368,mp2,2,3456456,4670369.zeus-master
lj_noisy,75,20,20,20,0.543366041143927,0.0384878392017731,0.0050961142073924,4.192818039427948e-06,0.0007520076818764,0.0003535348922014,mp2,2,3456456,4670369.zeus-master
lj_noisy,100,20,20,20,0.4979841336856392,0.0409623023657729,0.0053100823581802,8.123988413899496e-06,0.0009478326421231,0.0005010941182263,mp2,2,3456456,4670369.zeus-master
reid,5,20,20,20,-0.7337158138014408,0.174015396190539,0.0215407678341569,1.2966874884945412e-08,8.131252252496779e-05,0.0001361881626507,mp2,2,3456456,4670369.zeus-master
reid,10,20,20,20,0.3764577441015727,0.1247390734652242,0.0283466184553629,4.012189607216498e-08,0.0001850069675128,0.0001650498736125,mp2,2,3456456,4670369.zeus-master
reid,25,20,20,20,0.8748259679926542,0.0537463984495246,0.0340742914742546,2.7034734841890893e-07,0.000191300723236,0.0001926124059536,mp2,2,3456456,4670369.zeus-master
reid,50,20,20,20,0.9586129643621883,0.0298492505340812,0.03674579830514,1.3350274834067475e-06,0.0003739065490663,0.000224759698176,mp2,2,3456456,4670369.zeus-master
reid,75,20,20,20,0.9739591562481495,0.0222660005024763,0.0381454871288846,3.434223349074728e-06,0.0006843663752079,0.0002761148112767,mp2,2,3456456,4670369.zeus-master
reid,100,20,20,20,0.9736661957762298,0.0229666275932993,0.0392619338029476,6.6294449624138e-06,0.0011741016525775,0.0003670675432658,mp2,2,3456456,4670369.zeus-master
depablo_low_temp,5,20,20,20,0.7268428855541434,0.1099576842928178,0.0635535199374179,7.439146987309186e-08,0.0005774696270236,0.0001929667629156,mp2,2,123,4670370.zeus-master
depablo_low_temp,10,20,20,20,0.903511574073645,0.0809138883420714,0.0890919672458267,2.9422734071360424e-08,0.0002393308910541,0.0001381521025905,mp2,2,123,4670370.zeus-master
depablo_low_temp,25,20,20,20,0.971426939871506,0.0499077590064792,0.1113451632350467,1.188915385696987e-07,0.0002021166845224,0.0001912741354317,mp2,2,123,4670370.zeus-master
depablo_low_temp,50,20,20,20,0.977979987064258,0.0445333516150027,0.121923909291221,5.202414882887752e-07,0.00026055353228,0.0003216563665773,mp2,2,123,4670370.zeus-master
depablo_low_temp,75,20,20,20,0.9838623613607208,0.0362125441721217,0.1271388104990921,1.2587350809667442e-06,0.0005261384882032,0.0003969855693867,mp2,2,123,4670370.zeus-master
depablo_low_temp,100,20,20,20,0.9829650464449003,0.0376408151138705,0.1309363081666797,2.630022667915455e-06,0.0014436085242778,0.0006487979990197,mp2,2,123,4670370.zeus-master
depablo_mixed_temp,5,20,20,20,0.0592982271844247,0.3763224362142836,0.2267994575756468,4.768953602791725e-05,0.0106137094087898,0.0026031214612885,mp2,2,123,4670370.zeus-master
depablo_mixed_temp,10,20,20,20,0.1283807621822721,0.293244978953947,0.1792210970466572,4.664482249552293e-05,0.010188137856312,0.0022136111103463,mp2,2,123,4670370.zeus-master
depablo_mixed_temp,25,20,20,20,0.3003413272959807,0.2814321070524623,0.1814265265332104,4.270823023801995e-05,0.0090477193589322,0.0024153550170012,mp2,2,123,4670370.zeus-master
depablo_mixed_temp,50,20,20,20,0.6581916472622262,0.1623084655253311,0.1290510646927359,3.440339683891125e-05,0.0068888355279341,0.0018669991593924,mp2,2,123,4670370.zeus-master
depablo_mixed_temp,75,20,20,20,0.7080723379716191,0.1493094680757626,0.1721180025747532,2.754759749166169e-05,0.004734468460083,0.0016384460715926,mp2,2,123,4670370.zeus-master
depablo_mixed_temp,100,20,20,20,0.8249233479535167,0.1108188428030366,0.1264354805514444,2.8134375185118188e-05,0.0031981579959392,0.0017059993901057,mp2,2,123,4670370.zeus-master
lj_noisy,5,20,20,20,-34.44573851707069,0.1797569281882436,0.0012192600578043,3.386762528201359e-08,0.0003954994404921,9.986048535211011e-05,mp2,2,123,4670370.zeus-master
lj_noisy,10,20,20,20,-7.683910975639122,0.1163497421044716,0.0021538442446725,3.6826357341368525e-08,9.53655573539436e-05,0.0001571932829392,mp2,2,123,4670370.zeus-master
lj_noisy,25,20,20,20,-0.4756523722932619,0.0623628311588678,0.0041168599721615,3.982528589574486e-07,0.0006215192843228,0.0002532369282562,mp2,2,123,4670370.zeus-master
lj_noisy,50,20,20,20,0.4051954575062588,0.0465971466038658,0.0047651600463273,1.700362426504398e-06,0.0006711997790262,0.000280436000321,mp2,2,123,4670370.zeus-master
lj_noisy,75,20,20,20,0.4135404232847278,0.0463392129923055,0.0050961142073924,4.299702698062901e-06,0.0008864764124155,0.0003704202943481,mp2,2,123,4670370.zeus-master
lj_noisy,100,20,20,20,-0.0666529670089819,0.0536032694785113,0.0053100823581802,8.345098513018456e-06,0.0009861547499895,0.0006592142977751,mp2,2,123,4670370.zeus-master
reid,5,20,20,20,-0.8549223861230941,0.1728083029232449,0.0215407678341569,1.4953065163858526e-08,0.0001490109978476,0.0001441127786165,mp2,2,123,4670370.zeus-master
reid,10,20,20,20,0.1306995085836566,0.1427631688167456,0.0283466184553629,4.5883719668182723e-08,0.0002159146824851,0.000197640882834,mp2,2,123,4670370.zeus-master
reid,25,20,20,20,0.8611412866622472,0.05307285396187,0.0340742914742546,3.024052411149114e-07,0.000427280855365,0.0001890872124931,mp2,2,123,4670370.zeus-master
reid,50,20,20,20,0.9551410076225914,0.0263103585246896,0.03674579830514,1.367788478745524e-06,0.0006085431668907,0.0002296926708368,mp2,2,123,4670370.zeus-master
reid,75,20,20,20,0.9661580337190636,0.0268469934573992,0.0381454871288846,3.407353354134557e-06,0.0009260038379579,0.0003233671741327,mp2,2,123,4670370.zeus-master
reid,100,20,20,20,0.962399707695659,0.0324269007837746,0.0392619338029476,6.702645887912695e-06,0.0017810195684432,0.0004717671545222,mp2,2,123,4670370.zeus-master
depablo_low_temp,5,20,20,20,0.9043892746265944,0.0624333855166591,0.0635535199374179,2.568999042384945e-08,0.0002660601807292,5.407090175140184e-05,mp2,2,456,4670371.zeus-master
depablo_low_temp,10,20,20,20,0.9621604250378394,0.0507353340010669,0.0890919672458267,2.10402024469758e-08,0.000138672045432,6.396778335329145e-05,mp2,2,456,4670371.zeus-master
depablo_low_temp,25,20,20,20,0.9937995236584364,0.0205746877537616,0.1113451632350467,1.0300450021816232e-07,0.0001409295131452,9.009616842377e-05,mp2,2,456,4670371.zeus-master
depablo_low_temp,50,20,20,20,0.9938558869497036,0.0213274311130221,0.121923909291221,4.92517741790266e-07,0.000335130142048,0.0001239893186721,mp2,2,456,4670371.zeus-master
depablo_low_temp,75,20,20,20,0.9910247475825532,0.0259816132899244,0.1271388104990921,1.251483404018927e-06,0.0004992612171918,0.00019933298463,mp2,2,456,4670371.zeus-master
depablo_low_temp,100,20,20,20,0.989084038812832,0.0283978041907046,0.1309363081666797,2.4000906080345885e-06,0.0006226723548024,0.0003944900963688,mp2,2,456,4670371.zeus-master
depablo_mixed_temp,5,20,20,20,-0.0294495999644051,0.3960074315904053,0.2267994575756468,4.454756412570759e-05,0.0101521725271595,0.0028966302830667,mp2,2,456,4670371.zeus-master
depablo_mixed_temp,10,20,20,20,-0.0532257436826939,0.3378740674105672,0.1792210970466572,4.501054630452472e-05,0.010096379625611,0.0024315102658874,mp2,2,456,4670371.zeus-master
depablo_mixed_temp,25,20,20,20,0.226448105243128,0.2921989458847659,0.1814265265332104,4.003950449629201e-05,0.0089719510055147,0.002054084779229,mp2,2,456,4670371.zeus-master
depablo_mixed_temp,50,20,20,20,0.7043661587294253,0.1514625034863297,0.1290510646927359,3.202341071641968e-05,0.0065055668354034,0.0016946551491855,mp2,2,456,4670371.zeus-master
depablo_mixed_temp,75,20,20,20,0.7115610399031855,0.1419897257905418,0.1721180025747532,2.8050922216493747e-05,0.0050465004518628,0.0012962627777596,mp2,2,456,4670371.zeus-master
depablo_mixed_temp,100,20,20,20,0.8939979860732459,0.0841253779940711,0.1264354805514444,2.6901517270516705e-05,0.0031394563615322,0.0010380606603575,mp2,2,456,4670371.zeus-master
lj_noisy,5,20,20,20,-5.913079658434983,0.0680270244048844,0.0012192600578043,1.279639834095292e-08,0.0001058955560438,4.479490089579485e-05,mp2,2,456,4670371.zeus-master
lj_noisy,10,20,20,20,-6.190148991641881,0.0988009258993806,0.0021538442446725,4.806134006329898e-08,0.0002632853400427,5.664508789777756e-05,mp2,2,456,4670371.zeus-master
lj_noisy,25,20,20,20,-0.2101626907947797,0.0563435955960278,0.0041168599721615,3.248505485942133e-07,0.0003513009054586,0.0001105588453356,mp2,2,456,4670371.zeus-master
lj_noisy,50,20,20,20,0.6125230669167621,0.0351601822105967,0.0047651600463273,1.6399469387806677e-06,0.0005917563103139,0.0001793163653928,mp2,2,456,4670371.zeus-master
lj_noisy,75,20,20,20,0.6868190898511941,0.0310591068705482,0.0050961142073924,4.185583634352952e-06,0.0006738085765391,0.0002607215079478,mp2,2,456,4670371.zeus-master
lj_noisy,100,20,20,20,0.5355077698174862,0.0365133964188631,0.0053100823581802,8.092282268989947e-06,0.0006764738820493,0.0004101420519873,mp2,2,456,4670371.zeus-master
reid,5,20,20,20,0.6265111847462557,0.0786945304535943,0.0215407678341569,8.926689532007259e-09,0.0001141131244366,6.205298359418521e-05,mp2,2,456,4670371.zeus-master
reid,10,20,20,20,0.8759813980831588,0.0520417923606239,0.0283466184553629,3.4436194140674564e-08,0.0001636417582631,6.585732062376337e-05,mp2,2,456,4670371.zeus-master
reid,25,20,20,20,0.979241973234967,0.0210903256712756,0.0340742914742546,2.631923969431682e-07,0.0002219821908511,5.816854900331237e-05,mp2,2,456,4670371.zeus-master
reid,50,20,20,20,0.9801504374972356,0.0208924006104465,0.03674579830514,1.304309152061478e-06,0.0003958681132644,0.0001339754853688,mp2,2,456,4670371.zeus-master
reid,75,20,20,20,0.9790189693928768,0.0209960999454082,0.0381454871288846,3.2978582396481217e-06,0.0005842866376042,0.0002087868924718,mp2,2,456,4670371.zeus-master
reid,100,20,20,20,0.9776553526536712,0.0229431430224624,0.0392619338029476,6.363398210851301e-06,0.0009336106479167,0.0002712059838813,mp2,2,456,4670371.zeus-master
depablo_low_temp,5,20,20,20,0.8680546655772692,0.0807503537496869,0.0635535199374179,9.620492054107645e-08,0.0006407342210877,9.03456675587222e-05,mp2,2,786,4670372.zeus-master
