split,source,original_index,frame,coordinate_mse_shared,zero_displacement_mse_shared,explained_displacement_score_shared,shuffled_same_source_coordinate_mse_shared,shuffled_original_index_shared,valid_shared,total_shared,control_shared,transfer_only_shared,variant_shared,seed,coordinate_mse_ljonly,zero_displacement_mse_ljonly,explained_displacement_score_ljonly,shuffled_same_source_coordinate_mse_ljonly,shuffled_original_index_ljonly,valid_ljonly,total_ljonly,control_ljonly,transfer_only_ljonly,variant_ljonly,latent_dim,shared_minus_ljonly_mse
validation,lj_noisy,79,125,1.1320547855575567e-05,8.518932736478746e-05,0.8671130738349409,1.1311650268908124e-05,75,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.2352209523669444e-05,8.518932736478746e-05,0.8550028518152714,1.3190121535444632e-05,75,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.0316616680938767e-06
validation,lj_noisy,79,149,1.6788641005405225e-05,0.0001221718266606,0.862581730466874,1.696875006018672e-05,75,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.8319404262001623e-05,0.0001221718266606,0.8500521375284912,1.829214852477889e-05,75,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.530763256596398e-06
validation,lj_noisy,79,175,2.4442342692054808e-05,0.0001701186993159,0.8563218341643808,2.566382499935571e-05,75,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,2.728123217821121e-05,0.0001701186993159,0.8396341361184172,2.5839117370196615e-05,75,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.8388894861564006e-06
validation,lj_noisy,79,199,3.385434683877975e-05,0.0002213792467955,0.8470753364246234,3.670815567602404e-05,75,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.833347000181675e-05,0.0002213792467955,0.8268425312819914,3.4989603591384366e-05,75,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.479123163037002e-06
validation,lj_noisy,75,0,1.3185298257667457e-06,0.0,,6.622225896535383e-07,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.7036886674759444e-06,0.0,,5.511477070285764e-07,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.851588417091987e-07
validation,lj_noisy,75,5,9.532712965665268e-07,9.145860246917437e-08,-9.422981226810478,3.741783700661472e-07,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.3676144590135664e-06,9.145860246917437e-08,-13.953371493671288,3.268215493790194e-07,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.143431624470396e-07
validation,lj_noisy,75,10,6.7147908566767e-07,3.900833291936579e-07,-0.7213734487338539,1.960721789373565e-07,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.1200838798686163e-06,3.900833291936579e-07,-1.8713964326133707,1.987079514265133e-07,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.4860479420094634e-07
validation,lj_noisy,75,25,4.949815775034949e-07,2.673331437108573e-06,0.8148446651123595,4.654395979741821e-07,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.0069115887745284e-06,2.673331437108573e-06,0.6233495125978147,4.796397092832194e-07,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-5.119300112710334e-07
validation,lj_noisy,75,50,1.974278575289645e-06,1.1298255230940413e-05,0.8252581009249058,2.9287352845130954e-06,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,2.434898988212808e-06,1.1298255230940413e-05,0.7844889375888051,2.478288479323965e-06,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.6062041292316323e-07
validation,lj_noisy,75,75,4.9900922931556124e-06,2.6090825485880487e-05,0.8087414943672024,6.482924163719872e-06,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,5.461623004521243e-06,2.6090825485880487e-05,0.7906688307935332,5.842613518325379e-06,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.7153071136563085e-07
validation,lj_noisy,75,100,9.243407475878485e-06,4.721252480521798e-05,0.8042170480394031,1.0477086107130162e-05,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,9.576149750500916e-06,4.721252480521798e-05,0.7971692937412542,1.0790236046887005e-05,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.327422746224312e-07
validation,lj_noisy,75,125,1.5164651813392991e-05,7.473392179235816e-05,0.7970847581701026,1.5831299606361426e-05,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.5159029317146633e-05,7.473392179235816e-05,0.7971599916934012,1.786454777175095e-05,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,5.622496246358548e-09
validation,lj_noisy,75,149,2.287297866132576e-05,0.0001070998841896,0.7864332082673446,2.29111665248638e-05,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,2.2025233192835003e-05,0.0001070998841896,0.7943486740487031,2.6596602765494023e-05,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,8.47745468490757e-07
validation,lj_noisy,75,175,3.4260017855558544e-05,0.0001485866087023,0.769427284499129,3.333150743856095e-05,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.144189759041183e-05,0.0001485866087023,0.7883934638187784,3.818017285084352e-05,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,2.8181202651467174e-06
validation,lj_noisy,75,199,4.75949673273135e-05,0.0001919504866236,0.7520456021524802,4.548426659312099e-05,181,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,4.1757328290259466e-05,0.0001919504866236,0.7824578149045046,5.08043376612477e-05,181,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,5.837639037054032e-06
validation,lj_noisy,181,0,1.1101423069703742e-06,0.0,,1.239056928170612e-06,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,9.674189413999557e-07,0.0,,1.339937398370239e-06,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,1.4272336557041854e-07
validation,lj_noisy,181,5,7.490660891562584e-07,8.917994165358324e-08,-7.399490684418508,8.579810923947662e-07,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,6.822559157626529e-07,8.917994165358324e-08,-6.650329245704771,1.0421678098282428e-06,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,6.681017339360551e-08
validation,lj_noisy,181,10,4.789584977515915e-07,3.5931097386310284e-07,-0.3329915660579692,5.756563723480213e-07,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,4.755378029130952e-07,3.5931097386310284e-07,-0.3234714147480357,8.417044909947435e-07,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,3.4206948384962743e-09
validation,lj_noisy,181,25,2.3520027525592013e-07,2.322475211258279e-06,0.8987286175905006,2.841305501988245e-07,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.1755601526128885e-07,2.322475211258279e-06,0.8632682864721548,7.137430202419637e-07,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-8.235574000536872e-08
validation,lj_noisy,181,50,1.2079038924639462e-06,9.647412298363632e-06,0.8747950377668811,1.154353753918258e-06,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.1880480315085151e-06,9.647412298363632e-06,0.8768531918439902,1.8445051637172585e-06,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,1.9855860955431126e-08
validation,lj_noisy,181,75,3.091129201493459e-06,2.220537317043636e-05,0.8607936386491849,3.0814067031315062e-06,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.2329112400475424e-06,2.220537317043636e-05,0.8544086057354914,4.60150113212876e-06,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.4178203855408356e-07
validation,lj_noisy,181,100,6.289867542363936e-06,4.0102699131239206e-05,0.8431560049915878,6.349008799588773e-06,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,6.394738193193916e-06,4.0102699131239206e-05,0.8405409528105169,8.207265636883676e-06,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.0487065082998015e-07
validation,lj_noisy,181,125,1.1311275557090994e-05,6.356189987855032e-05,0.8220431488249439,1.1147401892230846e-05,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.0698036930989474e-05,6.356189987855032e-05,0.8316910452420311,1.2766989129886497e-05,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,6.132386261015199e-07
validation,lj_noisy,181,149,1.702132612990681e-05,9.170166595140472e-05,0.8143836760945337,1.6574302208027802e-05,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.6225347280851565e-05,9.170166595140472e-05,0.8230637675715746,1.868508661573287e-05,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,7.959788490552455e-07
validation,lj_noisy,181,175,2.383753781032283e-05,0.0001289811043534,0.8151858140010835,2.321349165868014e-05,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,2.3785263692843728e-05,0.0001289811043534,0.8155910990832755,2.534551458666101e-05,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,5.2274117479100823e-08
validation,lj_noisy,181,199,3.1740579288452864e-05,0.0001695594837656,0.8128056385667779,3.0840954423183575e-05,31,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.241144440835342e-05,0.0001695594837656,0.8088491207418719,3.1571929866913706e-05,31,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-6.708651199005544e-07
validation,lj_noisy,31,0,1.1384929621272022e-06,0.0,,5.090724357614818e-07,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.242421262759308e-06,0.0,,6.704375437038834e-07,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.0392830063210589e-07
validation,lj_noisy,31,5,7.353201567639189e-07,1.0181967979860929e-07,-6.221788147618613,2.31956860829996e-07,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,9.175049626719556e-07,1.0181967979860929e-07,-8.011076881077438,4.1187681176779734e-07,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.8218480590803665e-07
validation,lj_noisy,31,10,4.287159072191571e-07,4.309611654207402e-07,0.0052098852094736,8.645509552707153e-08,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,6.742637310708233e-07,4.309611654207402e-07,-0.5645579814890072,2.463237933625351e-07,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.455478238516662e-07
validation,lj_noisy,31,25,1.8463354933828668e-07,2.8248798571439693e-06,0.934640211734542,4.804938953384408e-07,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,4.4173785340717597e-07,2.8248798571439693e-06,0.8436259679185844,2.4729084202590457e-07,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.571043040688893e-07
validation,lj_noisy,31,50,1.1784889011323685e-06,1.1657663890218828e-05,0.8989086568089203,2.957514652734972e-06,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.0753778951766435e-06,1.1657663890218828e-05,0.9077535683560992,1.0657814755177242e-06,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,1.0311100595572498e-07
validation,lj_noisy,31,75,2.726646698647528e-06,2.6905094273388382e-05,0.8986568613757123,5.871559551451355e-06,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,2.7405080800235737e-06,2.6905094273388382e-05,0.898141665954533,2.7652806693367893e-06,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.3861381376045756e-08
validation,lj_noisy,31,100,4.794990218215389e-06,4.89304875372909e-05,0.9020040375734856,8.326330316776875e-06,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,5.231670911598485e-06,4.89304875372909e-05,0.8930795261827031,5.594503818429075e-06,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.366806933830958e-07
validation,lj_noisy,31,125,8.559739399061073e-06,7.90988706285134e-05,0.8917843032265056,1.2086768947483506e-05,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,9.11071492737392e-06,7.90988706285134e-05,0.8848186471566422,1.0104057764692698e-05,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-5.50975528312847e-07
validation,lj_noisy,31,149,1.5909974536043592e-05,0.0001173974960693,0.8644777353117501,1.984101254492998e-05,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.604212047823239e-05,0.0001173974960693,0.8633521070265372,1.7755392036633566e-05,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.3214594218879938e-07
validation,lj_noisy,31,175,3.289183587185107e-05,0.0001739394210744,0.8109006246619057,3.778772952500731e-05,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.099465538980439e-05,0.0001739394210744,0.8218077581358896,3.363391078892164e-05,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,1.8971804820466787e-06
validation,lj_noisy,31,199,5.841450183652341e-05,0.0002400137454969,0.7566201814168255,6.461142038460821e-05,142,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,5.3304407629184425e-05,0.0002400137454969,0.777911021225845,5.5734621128067374e-05,142,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,5.110094207338982e-06
validation,lj_noisy,142,0,6.531296321554692e-07,0.0,,8.028649745028815e-07,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,9.258686191060406e-07,0.0,,9.745496072355309e-07,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.727389869505714e-07
validation,lj_noisy,142,5,3.502890422169003e-07,9.436170955723357e-08,-2.712194743615133,4.84952920487558e-07,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,6.486835104624333e-07,9.436170955723357e-08,-5.874435759019234,7.223096645248006e-07,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.98394468245533e-07
validation,lj_noisy,142,10,1.6865990914993745e-07,3.835527593309962e-07,0.5602693370160629,2.71941388518826e-07,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,4.715839168056846e-07,3.835527593309962e-07,-0.2295151197145208,5.462252943289059e-07,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.0292400765574717e-07
validation,lj_noisy,142,25,3.3345986594213173e-07,2.477869657013798e-06,0.8654247752708669,2.652513160228409e-07,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,4.7011138804009533e-07,2.477869657013798e-06,0.8102759817452829,4.91080697884172e-07,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.366515220979636e-07
validation,lj_noisy,142,50,2.2279004951997194e-06,1.0261092029395512e-05,0.7828788116491567,1.7686259070615051e-06,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.738652372296201e-06,1.0261092029395512e-05,0.8305587390391405,1.7226618638233049e-06,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,4.892481229035184e-07
validation,lj_noisy,142,75,4.809526217286475e-06,2.352078990952577e-05,0.7955202084714575,4.1485827750875615e-06,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,4.446686034498271e-06,2.352078990952577e-05,0.8109465689033942,4.776542027684627e-06,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,3.628401827882044e-07
validation,lj_noisy,142,100,8.087203241302632e-06,4.234289735904895e-05,0.8090068524898817,7.746401024633087e-06,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,8.699914360477123e-06,4.234289735904895e-05,0.7945366306253038,9.626442988519557e-06,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-6.127111191744916e-07
validation,lj_noisy,142,125,1.264719230675837e-05,6.57610289636068e-05,0.8076795253043025,1.3115623005433008e-05,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.419106683897553e-05,6.57610289636068e-05,0.784202481885904,1.5719855582574382e-05,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.5438745322171599e-06
validation,lj_noisy,142,149,1.8348167941439897e-05,9.220665378961712e-05,0.8010103697797785,1.963014256034512e-05,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,2.0742712877108715e-05,9.220665378961712e-05,0.775041040699338,2.3305770810111422e-05,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.3945449356688187e-06
validation,lj_noisy,142,175,2.574714926595334e-05,0.0001260444259969,0.795729568663544,2.7389663955545984e-05,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,2.9507989893318157e-05,0.0001260444259969,0.7658921474716243,3.4823096939362586e-05,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.7608406273648177e-06
validation,lj_noisy,142,199,3.334590655867942e-05,0.000161461342941,0.7934743638862429,3.508492591208778e-05,157,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.917928188457154e-05,0.000161461342941,0.7573457449881434,5.173199315322563e-05,157,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-5.833375325892121e-06
validation,lj_noisy,157,0,7.214597417259938e-07,0.0,,3.573773483367404e-06,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,9.058659884431108e-07,0.0,,2.3163040623330744e-06,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.8440624671711703e-07
validation,lj_noisy,157,5,4.304510810015927e-07,9.083687757538429e-08,-3.7387260823047033,3.0996391160442727e-06,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,6.676883685940993e-07,9.083687757538429e-08,-6.350410828905847,1.996775154111674e-06,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.3723728759250662e-07
validation,lj_noisy,157,10,2.463217469994561e-07,3.649991242582473e-07,0.3251442794553765,2.680398665688699e-06,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,5.026435587751621e-07,3.649991242582473e-07,-0.3771089445670215,1.823958882596344e-06,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.56321811775706e-07
validation,lj_noisy,157,25,2.886857544126542e-07,2.373865527260932e-06,0.8783900136307417,2.0161767224635696e-06,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,4.437738994056417e-07,2.373865527260932e-06,0.8130585349888428,2.4500734525645385e-06,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.550881449929875e-07
validation,lj_noisy,157,50,1.6564567886234729e-06,9.819269507715944e-06,0.8313054970818516,2.9607788292196342e-06,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.4162492334435228e-06,9.819269507715944e-06,0.8557683713304091,7.155900675570592e-06,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,2.4020755517995006e-07
validation,lj_noisy,157,75,3.555158855306217e-06,2.281349952681921e-05,0.844164247965253,6.641559593845159e-06,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.569168484318652e-06,2.281349952681921e-05,0.8435501541478636,1.4170492249832025e-05,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.4009629012435167e-08
validation,lj_noisy,157,100,6.083685548219364e-06,4.15882641391363e-05,0.8537162905413415,1.2299393347348088e-05,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,6.94391655997606e-06,4.15882641391363e-05,0.8330318251142984,2.0687335563707165e-05,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-8.602310117566958e-07
validation,lj_noisy,157,125,1.0295744687027764e-05,6.644261884503067e-05,0.8450430632326318,1.7849592040874995e-05,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.1556119716260582e-05,6.644261884503067e-05,0.826073687083078,2.957171636808198e-05,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.2603750292328186e-06
validation,lj_noisy,157,149,1.6176671124412678e-05,9.61377882049419e-05,0.8317345195218343,2.3354003133135848e-05,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.7626482076593675e-05,9.61377882049419e-05,0.8166539671266579,4.1779796447372064e-05,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.4498109521809965e-06
validation,lj_noisy,157,175,2.348867565160617e-05,0.0001335744454991,0.8241529241327589,3.092004044447094e-05,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,2.5979163183365017e-05,0.0001335744454991,0.8055079840586825,5.497309030033648e-05,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.4904875317588482e-06
validation,lj_noisy,157,199,3.189948984072544e-05,0.0001735624682623,0.8162074430025953,4.115485717193224e-05,12,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.781438135774806e-05,0.0001735624682623,0.7821281194239482,6.951126852072775e-05,12,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-5.914891517022625e-06
validation,lj_noisy,12,0,1.9320114006404765e-06,0.0,,6.445260964937916e-07,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.2120680139560136e-06,0.0,,6.147161570879689e-07,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,7.199433866844629e-07
validation,lj_noisy,12,5,1.445323050575098e-06,1.0223686786048348e-07,-13.137004397938362,3.33703752630754e-07,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,8.758660214880365e-07,1.0223686786048348e-07,-7.56702713822648,3.576976723707048e-07,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,5.694570290870615e-07
validation,lj_noisy,12,10,1.0402523002994712e-06,4.424935866609303e-07,-1.3508867284365542,1.630853319056769e-07,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,6.599981929866772e-07,4.424935866609303e-07,-0.4915429576438452,2.2051642645237735e-07,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,3.802541073127941e-07
validation,lj_noisy,12,25,7.949635687509726e-07,3.1844713248574408e-06,0.7503624659623648,7.095237606336013e-07,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,9.482323548581916e-07,3.1844713248574408e-06,0.7022324090481044,6.307100761659967e-07,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.5326878610721895e-07
validation,lj_noisy,12,50,3.4447409689164488e-06,1.4166832443152089e-05,0.756844659330918,4.828148576052627e-06,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,4.004273705504602e-06,1.4166832443152089e-05,0.7173486930425176,3.539335011737421e-06,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-5.595327365881531e-07
validation,lj_noisy,12,75,8.727310159883928e-06,3.3046842872863635e-05,0.7359109251840107,1.1338883268763311e-05,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,9.683508324087596e-06,3.3046842872863635e-05,0.7069762953955521,9.030015462485608e-06,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-9.561981642036682e-07
validation,lj_noisy,12,100,1.4416943486139644e-05,5.7156557886628434e-05,0.7477639658648437,1.7313239368377253e-05,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.538367723696865e-05,5.7156557886628434e-05,0.730850180525521,1.5477904526051134e-05,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-9.667337508290075e-07
validation,lj_noisy,12,125,2.164607758459169e-05,8.803003584034741e-05,0.7541057733538886,2.4825287255225703e-05,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,2.2945321688894182e-05,8.803003584034741e-05,0.7393466733274066,2.4050616048043597e-05,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.2992441043024917e-06
validation,lj_noisy,12,149,3.0748564313398674e-05,0.0001241997088072,0.7524264379628255,3.466770795057528e-05,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.27330271829851e-05,0.0001241997088072,0.7364484385887233,3.453579483903013e-05,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.984462869586423e-06
validation,lj_noisy,12,175,4.195344808977097e-05,0.0001689234195509,0.7516422044895523,4.71256316814106e-05,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,4.335601988714188e-05,0.0001689234195509,0.743339200672207,4.672171053243801e-05,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.4025717973709106e-06
validation,lj_noisy,12,199,5.282142956275493e-05,0.000215836931602,0.7552715878108718,5.947563113295473e-05,152,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,5.245407737675123e-05,0.000215836931602,0.756973577286338,5.830546797369607e-05,152,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,3.673521860036999e-07
validation,lj_noisy,152,0,1.05143999462598e-06,0.0,,1.132709599005466e-06,29,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.0608391676214524e-06,0.0,,1.1504887424962362e-06,29,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-9.399172995472327e-09
validation,lj_noisy,152,5,6.759743769180204e-07,9.695842351220565e-08,-5.97179628578558,7.190948849711276e-07,29,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,7.549155611741298e-07,9.695842351220565e-08,-6.785971902473199,7.861320909796632e-07,29,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-7.894118425610941e-08
validation,lj_noisy,152,10,3.963129699968704e-07,4.1400659256396477e-07,0.042737538205652,4.010145744359761e-07,29,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,5.31731359387777e-07,4.1400659256396477e-07,-0.2843548120689014,5.169444534658396e-07,29,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.3541838939090667e-07
validation,lj_noisy,152,25,2.259675255800176e-07,2.7664339086186374e-06,0.918318118905342,2.2522687004311595e-07,29,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,4.128921773371985e-07,2.7664339086186374e-06,0.850749307239598,3.271848640906683e-07,29,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.8692465175718093e-07
validation,lj_noisy,152,50,1.395722279085021e-06,1.1517513485159723e-05,0.8788173957092905,1.868501954049861e-06,29,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,1.474401869927533e-06,1.1517513485159723e-05,0.8719860956249545,1.175680267806456e-06,29,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-7.867959084251197e-08
validation,lj_noisy,152,75,3.1802139801584417e-06,2.6382193027529866e-05,0.8794560415489386,4.504974640440196e-06,29,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,3.403192522455356e-06,2.6382193027529866e-05,0.8710041838104923,2.932509687525453e-06,29,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.2297854229691438e-07
validation,lj_noisy,152,100,5.428756594483275e-06,4.726915722130798e-05,0.8851522448545771,7.150249530241126e-06,29,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,5.806634362670593e-06,4.726915722130798e-05,0.8771580729589763,5.499284270626959e-06,29,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.77877768187318e-07
validation,lj_noisy,152,125,8.490834261465352e-06,7.386328070424497e-05,0.8850466134118332,1.0102951819135342e-05,29,1,1,same_source_cyclic_next_latent,False,r16_d8,3456456,9.06127843336435e-06,7.386328070424497e-05,0.8773236397439954,8.839465408527758e-06,29,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-5.704441718989983e-07
