variant,seed,split,source,frame,control,transfer_only,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
r16_d4,786,validation,lj_noisy,25,same_source_cyclic_next_latent,False,20,20,3.6560738223556657e-07,2.700515562992223e-06,0.8668691484157206,6.649988677054353e-07
r16_d4,786,validation,lj_noisy,50,same_source_cyclic_next_latent,False,20,20,1.5836337951213864e-06,1.1352922138030408e-05,0.8629194245115194,2.1523705015624726e-06
r16_d4,786,validation,lj_noisy,75,same_source_cyclic_next_latent,False,20,20,4.0718405671213985e-06,2.626361301736324e-05,0.8475448990890172,5.065379912139178e-06
r16_d4,786,validation,lj_noisy,100,same_source_cyclic_next_latent,False,20,20,7.863491578063986e-06,4.754355759359896e-05,0.8366052183391484,9.50222504343401e-06
r16_d4,786,validation,lj_noisy,125,same_source_cyclic_next_latent,False,20,20,1.3041269130553702e-05,7.536162738688264e-05,0.829155826072862,1.5577295152979785e-05
r16_d4,786,validation,lj_noisy,149,same_source_cyclic_next_latent,False,20,20,1.952810066541133e-05,0.00010829863385876113,0.8224178165539566,2.3206266951092404e-05
r16_d4,786,validation,lj_noisy,175,same_source_cyclic_next_latent,False,20,20,2.87387078969914e-05,0.00015109891755851,0.8130646235467326,3.399238576093921e-05
r16_d4,786,validation,lj_noisy,199,same_source_cyclic_next_latent,False,20,20,3.937167994081392e-05,0.00019709730695462,0.8036397266158815,4.650987057175371e-05
r16_d4,786,validation,reid,0,same_source_cyclic_next_latent,False,20,20,3.1532225501784695e-07,0.0,,3.6713188698023205e-07
r16_d4,786,validation,reid,5,same_source_cyclic_next_latent,False,20,20,2.118305697074163e-07,1.0172996844914906e-07,-1.0920050372384207,2.709270302325706e-07
r16_d4,786,validation,reid,10,same_source_cyclic_next_latent,False,20,20,1.7389612985141412e-07,4.1971166808707494e-07,0.5878434254273754,2.467539232497984e-07
r16_d4,786,validation,reid,25,same_source_cyclic_next_latent,False,20,20,4.064336931008938e-07,2.7402936780163147e-06,0.8562476075335207,5.745416917335433e-07
r16_d4,786,validation,reid,50,same_source_cyclic_next_latent,False,20,20,1.6648621041781553e-06,1.1289792837487767e-05,0.8602404011539871,2.2482479948848777e-06
r16_d4,786,validation,reid,75,same_source_cyclic_next_latent,False,20,20,3.723899695273758e-06,2.5800835919653765e-05,0.8656141286555732,5.124532793843173e-06
r16_d4,786,validation,reid,100,same_source_cyclic_next_latent,False,20,20,6.555272503305787e-06,4.6367003233172e-05,0.8700372114111957,9.181516929857025e-06
r16_d4,786,validation,reid,125,same_source_cyclic_next_latent,False,20,20,1.036111885923674e-05,7.307437172130449e-05,0.8709741032618336,1.4626783905669071e-05
r16_d4,786,validation,reid,149,same_source_cyclic_next_latent,False,20,20,1.533077485760259e-05,0.00010457381868034193,0.8675982207844504,2.1630385731441493e-05
r16_d4,786,validation,reid,175,same_source_cyclic_next_latent,False,20,20,2.280318971088491e-05,0.00014527933526545998,0.8590719229808716,3.19057028491393e-05
r16_d4,786,validation,reid,199,same_source_cyclic_next_latent,False,20,20,3.220021568495213e-05,0.00018904373064282,0.8476603004098997,4.4457404078454316e-05
r16_d4,2026,mixed_transfer,depablo_mixed_temp,0,same_source_cyclic_next_latent,True,20,20,2.1278158200743746e-06,0.0,,2.2237319491580366e-06
r16_d4,2026,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,20,20,1.548377072992935e-05,1.3693910162970723e-05,-1.479674022888835,1.6020573436037467e-05
r16_d4,2026,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,20,20,1.9878507441717374e-05,1.584389799802466e-05,-0.5755613238990269,2.14111771356329e-05
r16_d4,2026,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,20,20,1.6645095077194582e-05,1.7265989811221516e-05,0.2178209597303585,1.8216786509128723e-05
r16_d4,2026,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,20,20,2.121016216562847e-05,2.7122223900732934e-05,0.4578957522061651,2.4052700274523887e-05
r16_d4,2026,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,20,20,2.0168221868743786e-05,4.14705596085696e-05,0.6287798097746286,2.6486975878015072e-05
r16_d4,2026,mixed_transfer,depablo_mixed_temp,100,same_source_cyclic_next_latent,True,20,20,2.3349938879846376e-05,6.200029838509884e-05,0.6946860634820254,3.127855630964404e-05
r16_d4,2026,mixed_transfer,depablo_mixed_temp,125,same_source_cyclic_next_latent,True,20,20,2.409912719940588e-05,8.78934384672806e-05,0.7714620581244509,4.070721404331459e-05
r16_d4,2026,mixed_transfer,depablo_mixed_temp,149,same_source_cyclic_next_latent,True,20,20,2.981510318704346e-05,0.00011536433339638725,0.7706014599306756,5.2147981796218774e-05
r16_d4,2026,mixed_transfer,depablo_mixed_temp,175,same_source_cyclic_next_latent,True,20,20,2.930921745018674e-05,0.00015396435883299,0.8228544622853746,6.242496781396117e-05
r16_d4,2026,mixed_transfer,depablo_mixed_temp,199,same_source_cyclic_next_latent,True,20,20,3.58376388248804e-05,0.00019460193216213,0.8303649143108203,8.33559114653164e-05
r16_d4,2026,train,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,5,2.6435315930939397e-06,0.0,,3.2670419869873514e-06
r16_d4,2026,train,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,5,2.159498981768593e-06,1.0330704327543572e-07,-19.94590451653182,2.8154573740835074e-06
r16_d4,2026,train,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,5,1.7256320660408165e-06,4.2783193521245266e-07,-3.0105187634095856,2.437824431211766e-06
r16_d4,2026,train,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,5,9.860030800723507e-07,2.7642588065646125e-06,0.6477282440714821,2.0741316916428333e-06
r16_d4,2026,train,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,5,9.423910597661233e-07,1.1252334661548958e-05,0.9183868664838182,3.5267443308839574e-06
r16_d4,2026,train,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,5,1.615503521179562e-06,2.554690981924068e-05,0.939027682542509,7.028348227322567e-06
r16_d4,2026,train,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,5,2.707933788315131e-06,4.572098987409845e-05,0.9429757023633369,1.229420859090169e-05
r16_d4,2026,train,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,5,4.151892721893091e-06,7.185182621469722e-05,0.9442325960155615,1.9091504691459703e-05
r16_d4,2026,train,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,5,6.075574810893159e-06,0.0001026177080347917,0.9427195925084334,2.7178498748980927e-05
r16_d4,2026,train,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,5,9.20705747375905e-06,0.00014230119413692,0.937225548011577,3.8151100307004525e-05
r16_d4,2026,train,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,5,1.3440010752674425e-05,0.00018488138739482,0.9292430929740139,5.075307890365366e-05
r16_d4,2026,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,5,6.277807187871076e-07,0.0,,7.236732585624851e-07
r16_d4,2026,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,5,4.2899140169083693e-07,9.486441570061288e-08,-3.444675221205972,5.420631921992936e-07
r16_d4,2026,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,5,2.885302265553946e-07,3.9631250956517763e-07,0.28477033013766045,4.240116290077367e-07
r16_d4,2026,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,5,3.477833899978577e-07,2.6223908207612114e-06,0.8658133315437798,5.859346060788084e-07
r16_d4,2026,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,5,1.629043458706292e-06,1.09006710772519e-05,0.8479065479167762,2.2115401407063474e-06
r16_d4,2026,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,5,4.132905360165751e-06,2.5082033971557394e-05,0.8319487796410474,5.303689249558374e-06
r16_d4,2026,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,5,8.215241723519285e-06,4.512062150752172e-05,0.8144255538046343,9.914620022755116e-06
r16_d4,2026,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,5,1.3391703396337106e-05,7.115652042557485e-05,0.8083213818810213,1.5343395898526068e-05
r16_d4,2026,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,5,1.895814057206735e-05,0.000101857472327506,0.8114329936348874,2.110511068167398e-05
r16_d4,2026,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,5,2.64147027337458e-05,0.00014140228158788,0.8121470072535171,2.8903431666549295e-05
r16_d4,2026,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,5,3.532274240569677e-05,0.00018346654542252,0.8073306001333546,3.797409444814548e-05
r16_d4,2026,train,reid,0,same_source_cyclic_next_latent,False,5,5,6.119430508988444e-07,0.0,,6.664668376288318e-07
r16_d4,2026,train,reid,5,same_source_cyclic_next_latent,False,5,5,4.2418465682203534e-07,1.0300576320787514e-07,-3.1267577005136986,4.964994786860188e-07
r16_d4,2026,train,reid,10,same_source_cyclic_next_latent,False,5,5,3.153667762489931e-07,4.223456016916316e-07,0.24843260922084182,4.189472662119442e-07
r16_d4,2026,train,reid,25,same_source_cyclic_next_latent,False,5,5,3.442797236630213e-07,2.7308132757752903e-06,0.8746417368423323,6.366941150304228e-07
r16_d4,2026,train,reid,50,same_source_cyclic_next_latent,False,5,5,1.2871445079554177e-06,1.1211941819055938e-05,0.8875664426097712,2.362518776521938e-06
r16_d4,2026,train,reid,75,same_source_cyclic_next_latent,False,5,5,3.1500056280719944e-06,2.5625861235312185e-05,0.8811956036465265,5.738218015949315e-06
r16_d4,2026,train,reid,100,same_source_cyclic_next_latent,False,5,5,5.411215255435309e-06,4.607020091498271e-05,0.8875607442380945,1.02472271919396e-05
r16_d4,2026,train,reid,125,same_source_cyclic_next_latent,False,5,5,7.823523253591702e-06,7.261199498316273e-05,0.8974155333226085,1.566037088878147e-05
r16_d4,2026,train,reid,149,same_source_cyclic_next_latent,False,5,5,1.0795833202337234e-05,0.00010387085058025612,0.9015448325037552,2.22534358726989e-05
r16_d4,2026,train,reid,175,same_source_cyclic_next_latent,False,5,5,1.539550696634251e-05,0.00014417658676388,0.8995096339449893,3.160853630106431e-05
r16_d4,2026,train,reid,199,same_source_cyclic_next_latent,False,5,5,2.1236225029497292e-05,0.0001873652596259,0.8939438059319402,4.2588747646717505e-05
r16_d4,2026,validation,depablo_low_temp,0,same_source_cyclic_next_latent,False,20,20,2.2709909160312238e-06,0.0,,2.586890053635216e-06
r16_d4,2026,validation,depablo_low_temp,5,same_source_cyclic_next_latent,False,20,20,1.8255728747362809e-06,1.0374946519675632e-07,-16.309215279810896,2.1831623769230648e-06
r16_d4,2026,validation,depablo_low_temp,10,same_source_cyclic_next_latent,False,20,20,1.4361690070074929e-06,4.3081104337261424e-07,-2.1559122138922806,1.8790332413587408e-06
r16_d4,2026,validation,depablo_low_temp,25,same_source_cyclic_next_latent,False,20,20,8.522886865591772e-07,2.7970711698799277e-06,0.7265106596585486,1.8370335428841144e-06
r16_d4,2026,validation,depablo_low_temp,50,same_source_cyclic_next_latent,False,20,20,1.0610531212762454e-06,1.1410252727728221e-05,0.9165580140255735,4.257172741972682e-06
r16_d4,2026,validation,depablo_low_temp,75,same_source_cyclic_next_latent,False,20,20,1.9076383736660317e-06,2.5913254285114816e-05,0.933334935228706,9.367281518279923e-06
r16_d4,2026,validation,depablo_low_temp,100,same_source_cyclic_next_latent,False,20,20,3.09444849619922e-06,4.636267858586507e-05,0.9390706343742824,1.6805364191441184e-05
r16_d4,2026,validation,depablo_low_temp,125,same_source_cyclic_next_latent,False,20,20,4.60454712651881e-06,7.281413381861057e-05,0.9418952241820842,2.6558738386484038e-05
r16_d4,2026,validation,depablo_low_temp,149,same_source_cyclic_next_latent,False,20,20,6.633304366232551e-06,0.00010390844217907658,0.9413369320854823,3.873774717249035e-05
r16_d4,2026,validation,depablo_low_temp,175,same_source_cyclic_next_latent,False,20,20,1.0061664340810239e-05,0.000143952339203645,0.9361208445622952,5.623452315147764e-05
r16_d4,2026,validation,depablo_low_temp,199,same_source_cyclic_next_latent,False,20,20,1.5164997478223086e-05,0.000186840589594735,0.9263444385771178,7.766253411317101e-05
r16_d4,2026,validation,lj_noisy,0,same_source_cyclic_next_latent,False,20,20,7.101009302346029e-07,0.0,,8.66040590352668e-07
r16_d4,2026,validation,lj_noisy,5,same_source_cyclic_next_latent,False,20,20,5.037328001833429e-07,9.562797735895856e-08,-4.198334128061976,6.796527618035953e-07
r16_d4,2026,validation,lj_noisy,10,same_source_cyclic_next_latent,False,20,20,3.501809295869407e-07,4.023101709549337e-07,0.14688130749589032,5.468846980605236e-07
r16_d4,2026,validation,lj_noisy,25,same_source_cyclic_next_latent,False,20,20,3.582098138110723e-07,2.700515562992223e-06,0.8695745530538957,6.423862473070585e-07
r16_d4,2026,validation,lj_noisy,50,same_source_cyclic_next_latent,False,20,20,1.5765998966799088e-06,1.1352922138030408e-05,0.8631015932467472,2.1376909273840283e-06
r16_d4,2026,validation,lj_noisy,75,same_source_cyclic_next_latent,False,20,20,4.014780381567107e-06,2.626361301736324e-05,0.8492795940778398,5.010153461171285e-06
r16_d4,2026,validation,lj_noisy,100,same_source_cyclic_next_latent,False,20,20,7.85985048423754e-06,4.754355759359896e-05,0.8362680182469452,9.342978432869132e-06
r16_d4,2026,validation,lj_noisy,125,same_source_cyclic_next_latent,False,20,20,1.3103627952659736e-05,7.536162738688264e-05,0.828015033911336,1.5057905829962693e-05
r16_d4,2026,validation,lj_noisy,149,same_source_cyclic_next_latent,False,20,20,1.9528827806425397e-05,0.00010829863385876113,0.8222473472643689,2.203174276473874e-05
r16_d4,2026,validation,lj_noisy,175,same_source_cyclic_next_latent,False,20,20,2.8731251040881035e-05,0.00015109891755851,0.8130822915250479,3.198693802914931e-05
r16_d4,2026,validation,lj_noisy,199,same_source_cyclic_next_latent,False,20,20,3.960194626415614e-05,0.00019709730695462,0.8025176713659101,4.366780531199766e-05
r16_d4,2026,validation,reid,0,same_source_cyclic_next_latent,False,20,20,5.354663002776761e-07,0.0,,5.898896752398741e-07
r16_d4,2026,validation,reid,5,same_source_cyclic_next_latent,False,20,20,3.796545911427529e-07,1.0172996844914906e-07,-2.745178013031203,4.4207545659702416e-07
r16_d4,2026,validation,reid,10,same_source_cyclic_next_latent,False,20,20,3.0560292696435454e-07,4.1971166808707494e-07,0.27563774786783884,3.81852185693532e-07
r16_d4,2026,validation,reid,25,same_source_cyclic_next_latent,False,20,20,4.740972299188684e-07,2.7402936780163147e-06,0.8344178223673657,6.430318094885479e-07
r16_d4,2026,validation,reid,50,same_source_cyclic_next_latent,False,20,20,1.7464271351741445e-06,1.1289792837487767e-05,0.8551377002978742,2.325709448314228e-06
r16_d4,2026,validation,reid,75,same_source_cyclic_next_latent,False,20,20,3.927423219352022e-06,2.5800835919653765e-05,0.8593258597027322,5.3114272077436905e-06
r16_d4,2026,validation,reid,100,same_source_cyclic_next_latent,False,20,20,6.844658946647541e-06,4.6367003233172e-05,0.8646752323277189,9.406049548488226e-06
r16_d4,2026,validation,reid,125,same_source_cyclic_next_latent,False,20,20,1.0621227852425364e-05,7.307437172130449e-05,0.8676431198152986,1.4701521860160937e-05
r16_d4,2026,validation,reid,149,same_source_cyclic_next_latent,False,20,20,1.5519885960202372e-05,0.00010457381868034193,0.8657395852889692,2.1408723773674866e-05
r16_d4,2026,validation,reid,175,same_source_cyclic_next_latent,False,20,20,2.2894942981110943e-05,0.00014527933526545998,0.8583271311399114,3.1189720129986854e-05
r16_d4,2026,validation,reid,199,same_source_cyclic_next_latent,False,20,20,3.20509768471311e-05,0.00018904373064282,0.848252739514121,4.300970335861634e-05
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,0,same_source_cyclic_next_latent,True,20,20,6.150779835678577e-07,0.0,,7.770071745127893e-07
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,20,20,1.9348778737079546e-05,1.3693910162970723e-05,-0.6408668243978614,1.955166936440378e-05
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,20,20,3.014211182871575e-05,1.584389799802466e-05,-0.41090715544175815,3.277797355990923e-05
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,20,20,2.718110816174777e-05,1.7265989811221516e-05,0.06938502955113755,2.4849689543771093e-05
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,20,20,2.926136552900914e-05,2.7122223900732934e-05,0.3173629210741151,3.355163294144678e-05
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,20,20,2.9039419976577574e-05,4.14705596085696e-05,0.5079320244717941,3.655531812682667e-05
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,100,same_source_cyclic_next_latent,True,20,20,3.501036060811112e-05,6.200029838509884e-05,0.5841140056809507,4.1677606452588656e-05
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,125,same_source_cyclic_next_latent,True,20,20,3.3761299022212127e-05,8.78934384672806e-05,0.7121588367796302,4.889167456666243e-05
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,149,same_source_cyclic_next_latent,True,20,20,4.257656538583765e-05,0.00011536433339638725,0.6761164936329236,6.062946594055657e-05
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,175,same_source_cyclic_next_latent,True,20,20,3.5372823958816344e-05,0.00015396435883299,0.7890394212178201,6.675623149020728e-05
r16_d4,3456456,mixed_transfer,depablo_mixed_temp,199,same_source_cyclic_next_latent,True,20,20,4.656159321711438e-05,0.00019460193216213,0.782952285128505,9.120371746574807e-05
r16_d4,3456456,train,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,5,1.2787569659167275e-06,0.0,,1.682328325713911e-06
r16_d4,3456456,train,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,5,1.0202090528821372e-06,1.0330704327543572e-07,-8.874040136043067,1.4721520059879368e-06
r16_d4,3456456,train,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,5,7.969978057076333e-07,4.2783193521245266e-07,-0.8421666824365908,1.3287567554698399e-06
r16_d4,3456456,train,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,5,5.285738438942644e-07,2.7642588065646125e-06,0.8139487173814715,1.5628883943463733e-06
r16_d4,3456456,train,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,5,9.24371785515632e-07,1.1252334661548958e-05,0.9213794625546171,3.867015857395018e-06
r16_d4,3456456,train,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,5,1.8959259534767626e-06,2.554690981924068e-05,0.9291501016825425,8.128491390380078e-06
r16_d4,3456456,train,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,5,3.177775204221689e-06,4.572098987409845e-05,0.9334646578938639,1.369024485029513e-05
r16_d4,3456456,train,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,5,4.759298462886363e-06,7.185182621469722e-05,0.9363774488068202,2.0537219461402857e-05
r16_d4,3456456,train,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,5,6.704560883008526e-06,0.0001026177080347917,0.9370520527756705,2.8966757054149638e-05
r16_d4,3456456,train,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,5,9.689238345345074e-06,0.00014230119413692,0.9341276265515621,4.125568702875171e-05
r16_d4,3456456,train,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,5,1.3906994786339055e-05,0.00018488138739482,0.9269259203216219,5.666215220115413e-05
r16_d4,3456456,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,5,2.543891056916436e-07,0.0,,3.169660452329026e-07
r16_d4,3456456,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,5,1.7774795324498882e-07,9.486441570061288e-08,-0.8344505249298628,2.5345396856835125e-07
r16_d4,3456456,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,5,1.4459451804782475e-07,3.9631250956517763e-07,0.6450038842108761,2.42305423370226e-07
r16_d4,3456456,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,5,3.4870449781010395e-07,2.6223908207612114e-06,0.8656058033462148,5.642081589485315e-07
r16_d4,3456456,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,5,1.5916129086690488e-06,1.09006710772519e-05,0.8515632454734401,2.194052058257512e-06
r16_d4,3456456,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,5,4.032200695291976e-06,2.5082033971557394e-05,0.8363250262664665,5.350406900106463e-06
r16_d4,3456456,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,5,7.801138144714059e-06,4.512062150752172e-05,0.824104689033387,1.0063757690659258e-05
r16_d4,3456456,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,5,1.2654211604967714e-05,7.115652042557485e-05,0.8193093494315585,1.589213734405348e-05
r16_d4,3456456,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,5,1.8169908253184984e-05,0.000101857472327506,0.8194708303226926,2.212962972407695e-05
r16_d4,3456456,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,5,2.5573380116838963e-05,0.00014140228158788,0.8180746308650482,3.010106047440786e-05
r16_d4,3456456,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,5,3.42149447533302e-05,0.00018346654542252,0.8133089187548345,3.9134223334258424e-05
r16_d4,3456456,train,reid,0,same_source_cyclic_next_latent,False,5,5,2.051991238261053e-07,0.0,,2.541047059878565e-07
r16_d4,3456456,train,reid,5,same_source_cyclic_next_latent,False,5,5,1.2039586039236383e-07,1.0300576320787514e-07,-0.2081051617640898,1.7624664678805859e-07
r16_d4,3456456,train,reid,10,same_source_cyclic_next_latent,False,5,5,9.969752809979581e-08,4.223456016916316e-07,0.7578425371261612,1.77374570853317e-07
r16_d4,3456456,train,reid,25,same_source_cyclic_next_latent,False,5,5,3.2252942432364763e-07,2.7308132757752903e-06,0.8839414527042624,5.892336673696264e-07
r16_d4,3456456,train,reid,50,same_source_cyclic_next_latent,False,5,5,1.2179880712892555e-06,1.1211941819055938e-05,0.8942053723686151,2.3895903837001243e-06
r16_d4,3456456,train,reid,75,same_source_cyclic_next_latent,False,5,5,2.741051514476567e-06,2.5625861235312185e-05,0.8959536602860634,5.595706966232683e-06
r16_d4,3456456,train,reid,100,same_source_cyclic_next_latent,False,5,5,4.897489839095215e-06,4.607020091498271e-05,0.8975864960547119,9.988414694817038e-06
r16_d4,3456456,train,reid,125,same_source_cyclic_next_latent,False,5,5,7.585021751310705e-06,7.261199498316273e-05,0.9005082107120156,1.5543264953521427e-05
r16_d4,3456456,train,reid,149,same_source_cyclic_next_latent,False,5,5,1.0925680919626757e-05,0.00010387085058025612,0.9009274104548272,2.238447416402778e-05
r16_d4,3456456,train,reid,175,same_source_cyclic_next_latent,False,5,5,1.570974209244014e-05,0.00014417658676388,0.8984872032102389,3.193651314177259e-05
r16_d4,3456456,train,reid,199,same_source_cyclic_next_latent,False,5,5,2.1369457499531563e-05,0.0001873652596259,0.8945139461137785,4.3045046913889107e-05
r16_d4,3456456,validation,depablo_low_temp,0,same_source_cyclic_next_latent,False,20,20,8.061390534663815e-07,0.0,,1.0748498205259693e-06
r16_d4,3456456,validation,depablo_low_temp,5,same_source_cyclic_next_latent,False,20,20,6.217168762923109e-07,1.0374946519675632e-07,-4.973681827215443,9.431193509712443e-07
r16_d4,3456456,validation,depablo_low_temp,10,same_source_cyclic_next_latent,False,20,20,4.832055560122228e-07,4.3081104337261424e-07,-0.11561838804379479,9.06430669367353e-07
r16_d4,3456456,validation,depablo_low_temp,25,same_source_cyclic_next_latent,False,20,20,4.2925835437301884e-07,2.7970711698799277e-06,0.8473092987649066,1.5484974269952545e-06
r16_d4,3456456,validation,depablo_low_temp,50,same_source_cyclic_next_latent,False,20,20,9.16831803721152e-07,1.1410252727728221e-05,0.9231140526763498,4.759408319898739e-06
r16_d4,3456456,validation,depablo_low_temp,75,same_source_cyclic_next_latent,False,20,20,1.8118828251090235e-06,2.5913254285114816e-05,0.935090737243882,1.0044144033827251e-05
r16_d4,3456456,validation,depablo_low_temp,100,same_source_cyclic_next_latent,False,20,20,2.9699256785420404e-06,4.636267858586507e-05,0.9413406024916828,1.7162542559390203e-05
r16_d4,3456456,validation,depablo_low_temp,125,same_source_cyclic_next_latent,False,20,20,4.517074486898309e-06,7.281413381861057e-05,0.9436002106371001,2.675297259884246e-05
r16_d4,3456456,validation,depablo_low_temp,149,same_source_cyclic_next_latent,False,20,20,6.644577791803386e-06,0.00010390844217907658,0.9422994133430296,3.9048234941674306e-05
r16_d4,3456456,validation,depablo_low_temp,175,same_source_cyclic_next_latent,False,20,20,1.0257030956495327e-05,0.000143952339203645,0.936405416518259,5.678919919772929e-05
r16_d4,3456456,validation,depablo_low_temp,199,same_source_cyclic_next_latent,False,20,20,1.569957979654646e-05,0.000186840589594735,0.9258052989797093,7.829502205820656e-05
r16_d4,3456456,validation,lj_noisy,0,same_source_cyclic_next_latent,False,20,20,2.6137980491114376e-07,0.0,,3.6306883623993256e-07
r16_d4,3456456,validation,lj_noisy,5,same_source_cyclic_next_latent,False,20,20,1.933234560880237e-07,9.562797735895856e-08,-1.010845086509383,3.1177940504889536e-07
r16_d4,3456456,validation,lj_noisy,10,same_source_cyclic_next_latent,False,20,20,1.6523342321050906e-07,4.023101709549337e-07,0.5938092589316185,3.0486394866358066e-07
r16_d4,3456456,validation,lj_noisy,25,same_source_cyclic_next_latent,False,20,20,3.655005741620698e-07,2.700515562992223e-06,0.8659177677571213,6.094950016688472e-07
r16_d4,3456456,validation,lj_noisy,50,same_source_cyclic_next_latent,False,20,20,1.5850638533265737e-06,1.1352922138030408e-05,0.8626085901987258,2.1878735935842995e-06
r16_d4,3456456,validation,lj_noisy,75,same_source_cyclic_next_latent,False,20,20,4.034059384139255e-06,2.626361301736324e-05,0.8489781189283706,5.226818825576629e-06
r16_d4,3456456,validation,lj_noisy,100,same_source_cyclic_next_latent,False,20,20,7.82932386300672e-06,4.754355759359896e-05,0.8375452833904816,9.684744418336777e-06
r16_d4,3456456,validation,lj_noisy,125,same_source_cyclic_next_latent,False,20,20,1.3072971432848135e-05,7.536162738688264e-05,0.8289813569276909,1.55659266965813e-05
r16_d4,3456456,validation,lj_noisy,149,same_source_cyclic_next_latent,False,20,20,1.955193524736387e-05,0.00010829863385876113,0.8223367783640434,2.2776754894948682e-05
r16_d4,3456456,validation,lj_noisy,175,same_source_cyclic_next_latent,False,20,20,2.8671047493844527e-05,0.00015109891755851,0.8135809891221047,3.304633883089991e-05
r16_d4,3456456,validation,lj_noisy,199,same_source_cyclic_next_latent,False,20,20,3.958431780120009e-05,0.00019709730695462,0.8028082567238595,4.5571707323688317e-05
r16_d4,3456456,validation,reid,0,same_source_cyclic_next_latent,False,20,20,3.915679149812945e-07,0.0,,4.552400662660716e-07
r16_d4,3456456,validation,reid,5,same_source_cyclic_next_latent,False,20,20,2.632881248132435e-07,1.0172996844914906e-07,-1.5939588921744876,3.3613726344583485e-07
r16_d4,3456456,validation,reid,10,same_source_cyclic_next_latent,False,20,20,1.9974479066320326e-07,4.1971166808707494e-07,0.5291474838227088,2.887887800895328e-07
r16_d4,3456456,validation,reid,25,same_source_cyclic_next_latent,False,20,20,3.711707844189505e-07,2.7402936780163147e-06,0.8706990620653249,5.692379524191438e-07
r16_d4,3456456,validation,reid,50,same_source_cyclic_next_latent,False,20,20,1.5485421052119364e-06,1.1289792837487767e-05,0.8713695782301022,2.170055003603011e-06
r16_d4,3456456,validation,reid,75,same_source_cyclic_next_latent,False,20,20,3.7308966980731386e-06,2.5800835919653765e-05,0.8660819457103953,5.0977528132989395e-06
