variant,split,source,frame,control,transfer_only,seeds,valid_sum,valid_min,total_sum,total_min,coordinate_mse_mean,zero_displacement_mse_mean,explained_displacement_score_mean,shuffled_same_source_coordinate_mse_mean,coordinate_mse_std,zero_displacement_mse_std,explained_displacement_score_std,shuffled_same_source_coordinate_mse_std
r16_d2,train,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,25,5,25,5,1.4225281165636262e-05,0.00018488138739482,0.9246158569752161,5.100209520604831e-05,1.7589277280238912e-06,0.0,0.010126601127670038,2.682251697493415e-06
r16_d2,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,25,5,25,5,4.3849637179960157e-07,0.0,,5.270245616628699e-07,3.332273245519174e-07,0.0,,3.7744957954971167e-07
r16_d2,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,25,5,25,5,3.0236133298444655e-07,9.486441570061288e-08,-2.146514172980225,4.041370902285734e-07,2.4621257247386156e-07,0.0,2.593971808923805,2.908560363467668e-07
r16_d2,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,25,5,25,5,2.2156177251986266e-07,3.9631250956517763e-07,0.45146059900907787,3.438581642001282e-07,1.6363485505813507e-07,0.0,0.40685792871444715,2.06247597037859e-07
r16_d2,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,25,5,25,5,3.6703511625546524e-07,2.6223908207612114e-06,0.8586738939470451,5.990173883674288e-07,2.3134542143546248e-08,0.0,0.01006830050521987,2.992369784336241e-08
r16_d2,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,25,5,25,5,1.6226439265665247e-06,1.09006710772519e-05,0.848714709247709,2.222923426415946e-06,7.581302342020051e-08,0.0,0.007404868426687058,1.260349231395144e-07
r16_d2,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,25,5,25,5,4.085674345333246e-06,2.5082033971557394e-05,0.834206621645948,5.3130880587559656e-06,8.314842690035427e-08,0.0,0.003348767475832446,2.190914389777559e-07
r16_d2,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,25,5,25,5,7.930011015560013e-06,4.512062150752172e-05,0.8211682006396043,9.919613312376896e-06,9.180449662233037e-08,0.0,0.0020559884751554735,3.216222368042912e-07
r16_d2,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,25,5,25,5,1.2875575084763113e-05,7.115652042557485e-05,0.8160722753187452,1.5597990750393364e-05,2.0539204994923458e-07,0.0,0.002985141690425284,4.3968815571487433e-07
r16_d2,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,25,5,25,5,1.8464204513293224e-05,0.000101857472327506,0.8165470393830713,2.1757573886134196e-05,4.0428660750161985e-07,0.0,0.003975285450134643,5.09714986109608e-07
r16_d2,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,25,5,25,5,2.5965491877286693e-05,0.00014140228158788,0.8153581661874117,2.982012782013044e-05,6.333336476514537e-07,0.0,0.004365560753296555,5.274402900084472e-07
r16_d2,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,25,5,25,5,3.464513247308787e-05,0.00018346654542252,0.8110279460112437,3.896014844940509e-05,8.615284145896469e-07,0.0,0.004477699513596437,6.793623153031428e-07
r16_d2,train,reid,0,same_source_cyclic_next_latent,False,5,25,5,25,5,3.3131351869997164e-07,0.0,,3.861418555928253e-07,2.5827739460462496e-07,0.0,,2.772148354316042e-07
r16_d2,train,reid,5,same_source_cyclic_next_latent,False,5,25,5,25,5,2.1735879911943812e-07,1.0300576320787514e-07,-1.1600966700360593,2.871495410161629e-07,2.06194280607899e-07,0.0,2.035461193267058,2.246351943574784e-07
r16_d2,train,reid,10,same_source_cyclic_next_latent,False,5,25,5,25,5,1.784118927972145e-07,4.223456016916316e-07,0.5685454686061324,2.7750226081479925e-07,1.704940432262692e-07,0.0,0.4104846499751382,1.8947683585044274e-07
r16_d2,train,reid,25,same_source_cyclic_next_latent,False,5,25,5,25,5,3.8218932871814106e-07,2.7308132757752903e-06,0.8604117411171496,6.748657165189798e-07,1.213848052002828e-07,0.0,0.04565785828063824,1.4674711799790292e-07
r16_d2,train,reid,50,same_source_cyclic_next_latent,False,5,25,5,25,5,1.3392209166340762e-06,1.1211941819055938e-05,0.8822044399774889,2.465030221401321e-06,2.0537710745082793e-07,0.0,0.018825598503518722,2.2604723098542789e-07
r16_d2,train,reid,75,same_source_cyclic_next_latent,False,5,25,5,25,5,2.86182942772939e-06,2.5625861235312185e-05,0.891256208979532,5.5449096339543755e-06,2.8617646375724245e-07,0.0,0.011522324832064458,3.0335493700800964e-07
r16_d2,train,reid,100,same_source_cyclic_next_latent,False,5,25,5,25,5,4.970733178879527e-06,4.607020091498271e-05,0.8963116061522991,9.850024041497817e-06,2.8450312169055645e-07,0.0,0.006474861868718985,3.321691230987167e-07
r16_d2,train,reid,125,same_source_cyclic_next_latent,False,5,25,5,25,5,7.712921578786337e-06,7.261199498316273e-05,0.8989751566060944,1.5452509919668956e-05,1.9340018648438515e-07,0.0,0.0031100437173842647,4.053140728015956e-07
r16_d2,train,reid,149,same_source_cyclic_next_latent,False,5,25,5,25,5,1.1139710020415805e-05,0.00010387085058025612,0.8988686457921297,2.2357642174029024e-05,6.740351225104555e-08,0.0,0.0010643678715218233,6.255003005805091e-07
r16_d2,train,reid,175,same_source_cyclic_next_latent,False,5,25,5,25,5,1.6021076694414662e-05,0.00014417658676388,0.8959950891235303,3.197365853338851e-05,2.936781214538553e-07,0.0,0.0011901212702944044,1.0301230717690634e-06
r16_d2,train,reid,199,same_source_cyclic_next_latent,False,5,25,5,25,5,2.1811372066622427e-05,0.0001873652596259,0.8915574346015385,4.315382370803884e-05,6.074212687894223e-07,0.0,0.0021017254237390218,1.5734241754323796e-06
r16_d2,validation,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,100,20,100,20,1.1439752364772458e-06,0.0,,1.4415505238041249e-06,4.3032870555041506e-07,0.0,,5.187745681252344e-07
r16_d2,validation,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,100,20,100,20,8.764781271786148e-07,1.0374946519675632e-07,-7.366452798828986,1.2178410016971953e-06,3.6631919179262277e-07,0.0,3.5875652755867486,4.5528775895057856e-07
r16_d2,validation,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,100,20,100,20,6.633308028725083e-07,4.3081104337261424e-07,-0.5010786619806327,1.0887867752273905e-06,3.148468344461114e-07,0.0,0.7519378279780027,4.0164020498992586e-07
r16_d2,validation,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,100,20,100,20,4.757480338923869e-07,2.7970711698799277e-06,0.8347515746679368,1.4600241624407318e-06,1.774156708441576e-07,0.0,0.06564347335578344,2.538281483077902e-07
r16_d2,validation,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,100,20,100,20,9.14110726881745e-07,1.1410252727728221e-05,0.9227749513970046,4.197515697796916e-06,8.263680107083359e-08,0.0,0.0069805138151172955,2.0387320946637973e-07
r16_d2,validation,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,100,20,100,20,1.7182042323327097e-06,2.5913254285114816e-05,0.9371922713237506,9.156641584695536e-06,1.0919770209934896e-07,0.0,0.003886976274996013,2.4060067840185387e-07
r16_d2,validation,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,100,20,100,20,2.8722149875193282e-06,4.636267858586507e-05,0.9421485307787363,1.6065776753748652e-05,1.4886095190388472e-07,0.0,0.002920388288586415,2.5661484972529666e-07
r16_d2,validation,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,100,20,100,20,4.408046898447537e-06,7.281413381861057e-05,0.9439628688763211,2.5053879637653152e-05,1.9628341382436836e-07,0.0,0.0023839033239070858,3.7701442193801107e-07
r16_d2,validation,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,100,20,100,20,6.411395221448402e-06,0.00010390844217907658,0.9432579404381926,3.628025346188224e-05,2.902520863524419e-07,0.0,0.0023494563753898036,5.655437956229468e-07
r16_d2,validation,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,100,20,100,20,9.662980057214554e-06,0.000143952339203645,0.9388088565167351,5.2386423110415596e-05,7.828759438900014e-07,0.0,0.004181824034470617,1.476325844994901e-06
r16_d2,validation,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,100,20,100,20,1.4421181952002372e-05,0.000186840589594735,0.9303940009727458,7.202845749814742e-05,2.305620432338289e-06,0.0,0.009499631806345303,3.7804085743585027e-06
r16_d2,validation,lj_noisy,0,same_source_cyclic_next_latent,False,5,100,20,100,20,4.3734490965618985e-07,0.0,,5.649025177234535e-07,2.932104028241888e-07,0.0,,3.4631335985986374e-07
r16_d2,validation,lj_noisy,5,same_source_cyclic_next_latent,False,5,100,20,100,20,3.0773896128266645e-07,9.562797735895856e-08,-2.2036280334674334,4.514898337504292e-07,2.140814788133718e-07,0.0,2.2539594747075697,2.690963844635067e-07
r16_d2,validation,lj_noisy,10,same_source_cyclic_next_latent,False,5,100,20,100,20,2.315059258606311e-07,4.023101709549337e-07,0.42994709859396607,3.9454296398844233e-07,1.4039596011050095e-07,0.0,0.34964209347355163,1.95289721620279e-07
r16_d2,validation,lj_noisy,25,same_source_cyclic_next_latent,False,5,100,20,100,20,3.867988263550615e-07,2.700515562992223e-06,0.857889303837686,6.486280530282329e-07,2.175756935008822e-08,0.0,0.008114005370592694,6.782863191250551e-08
r16_d2,validation,lj_noisy,50,same_source_cyclic_next_latent,False,5,100,20,100,20,1.6300662264256971e-06,1.1352922138030408e-05,0.858561801333007,2.25339956159587e-06,3.028618767925655e-08,0.0,0.002551062705002853,1.01387232800855e-07
r16_d2,validation,lj_noisy,75,same_source_cyclic_next_latent,False,5,100,20,100,20,4.035334029595106e-06,2.626361301736324e-05,0.8488782644144154,5.244602918992314e-06,3.9821973682465284e-08,0.0,0.0012869693379741305,1.5935222452049397e-07
r16_d2,validation,lj_noisy,100,same_source_cyclic_next_latent,False,5,100,20,100,20,7.804580468473432e-06,4.754355759359896e-05,0.8379870636181062,9.63122884513723e-06,6.093635848327708e-08,0.0,0.0011129482847825976,2.2054720838295438e-07
r16_d2,validation,lj_noisy,125,same_source_cyclic_next_latent,False,5,100,20,100,20,1.307054772041738e-05,7.536162738688264e-05,0.8289932807251426,1.5463087111129427e-05,8.9802023527227e-08,0.0,0.0011300822960738585,3.3668879354982274e-07
r16_d2,validation,lj_noisy,149,same_source_cyclic_next_latent,False,5,100,20,100,20,1.960709760169266e-05,0.00010829863385876113,0.821938225463646,2.2634585320702172e-05,1.3860390088907344e-07,0.0,0.0011431265497846698,4.813665007122965e-07
r16_d2,validation,lj_noisy,175,same_source_cyclic_next_latent,False,5,100,20,100,20,2.880579606426181e-05,0.00015109891755851,0.8129080080432395,3.281351291661849e-05,3.221895286761246e-07,0.0,0.0018760095288107154,7.744393852970595e-07
r16_d2,validation,lj_noisy,199,same_source_cyclic_next_latent,False,5,100,20,100,20,3.999035139713614e-05,0.00019709730695462,0.801342258741783,4.531647338808362e-05,1.4482340717802099e-06,0.0,0.00611681567088239,2.220811525311904e-06
r16_d2,validation,reid,0,same_source_cyclic_next_latent,False,5,100,20,100,20,4.716929363191014e-07,0.0,,5.347636961516856e-07,3.942810163880963e-07,0.0,,4.306412152712313e-07
r16_d2,validation,reid,5,same_source_cyclic_next_latent,False,5,100,20,100,20,3.464656251761511e-07,1.0172996844914906e-07,-2.419631830674985,4.173971242682484e-07,3.316051549216185e-07,0.0,3.270983607570932,3.716528979113049e-07
r16_d2,validation,reid,10,same_source_cyclic_next_latent,False,5,100,20,100,20,2.966777945001553e-07,4.1971166808707494e-07,0.29578927020531276,3.8128430698058933e-07,2.8395377474201783e-07,0.0,0.6739643476559718,3.2704349399760524e-07
r16_d2,validation,reid,25,same_source_cyclic_next_latent,False,5,100,20,100,20,5.187545387741466e-07,2.7402936780163147e-06,0.8163056820916241,6.969261617939537e-07,2.0736015780057416e-07,0.0,0.07309988814236638,2.5267612595638975e-07
r16_d2,validation,reid,50,same_source_cyclic_next_latent,False,5,100,20,100,20,1.7519568584134502e-06,1.1289792837487767e-05,0.8531014294901771,2.343166075888803e-06,2.708811197962752e-07,0.0,0.022337676986061976,3.1270189763646753e-07
r16_d2,validation,reid,75,same_source_cyclic_next_latent,False,5,100,20,100,20,3.819239869358171e-06,2.5800835919653765e-05,0.8623810175313504,5.210539753761622e-06,4.3441124920110337e-07,0.0,0.015555449355580266,4.4421409078992667e-07
r16_d2,validation,reid,100,same_source_cyclic_next_latent,False,5,100,20,100,20,6.76606739602903e-06,4.6367003233172e-05,0.8659959650981646,9.320739595750639e-06,5.191460377390089e-07,0.0,0.010460924630554407,4.77166500675007e-07
r16_d2,validation,reid,125,same_source_cyclic_next_latent,False,5,100,20,100,20,1.0729704550840324e-05,7.307437172130449e-05,0.86633247926635,1.4810147426942423e-05,4.664878808659519e-07,0.0,0.006042340490608569,3.9099246552271433e-07
r16_d2,validation,reid,149,same_source_cyclic_next_latent,False,5,100,20,100,20,1.5768142166052712e-05,0.00010457381868034193,0.8636522763108303,2.1699749456729478e-05,3.3804900359544237e-07,0.0,0.003027777331613503,2.579254417219436e-07
r16_d2,validation,reid,175,same_source_cyclic_next_latent,False,5,100,20,100,20,2.305977343894483e-05,0.00014527933526545998,0.8573545837767231,3.144094503795392e-05,2.9224329655762e-07,0.0,0.0014973595064718557,4.1472249563333405e-07
r16_d2,validation,reid,199,same_source_cyclic_next_latent,False,5,100,20,100,20,3.198028797896768e-05,0.00018904373064282,0.8487523075084157,4.3010327012776514e-05,6.336048909293669e-07,0.0,0.002698408060000068,1.0248105678074772e-06
r16_d4,mixed_transfer,depablo_mixed_temp,0,same_source_cyclic_next_latent,True,5,100,20,100,20,1.1582073510219003e-06,0.0,,1.340845993711426e-06,6.034329731337155e-07,0.0,,5.628324084614974e-07
r16_d4,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,5,100,20,100,20,1.6075039751370287e-05,1.3693910162970723e-05,-0.9647980333774605,1.6602844357578306e-05,1.9205827333058422e-06,0.0,0.3379344314560246,1.7327650799453536e-06
r16_d4,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,5,100,20,100,20,2.1175506500695287e-05,1.584389799802466e-05,-0.3651064890919423,2.318808602097786e-05,5.122605300966498e-06,0.0,0.1553815262965582,5.479188906863184e-06
r16_d4,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,5,100,20,100,20,1.9537934827836332e-05,1.7265989811221516e-05,0.19804396301682098,1.9714475828322976e-05,4.452186906144495e-06,0.0,0.0753925806904911,2.9452871508711494e-06
r16_d4,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,5,100,20,100,20,2.250157959224318e-05,2.7122223900732934e-05,0.4334161585923004,2.5875700715684978e-05,3.905150345366804e-06,0.0,0.06632043987723148,4.427454488071111e-06
r16_d4,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,5,100,20,100,20,2.1744270400175575e-05,4.14705596085696e-05,0.6062487311444527,2.861472743461431e-05,4.0832004187967604e-06,0.0,0.05514634722594953,4.500246275939081e-06
r16_d4,mixed_transfer,depablo_mixed_temp,100,same_source_cyclic_next_latent,True,5,100,20,100,20,2.618801075186429e-05,6.200029838509884e-05,0.6703618460213276,3.409614021393022e-05,4.960363392866312e-06,0.0,0.04833914009655354,4.372280561818659e-06
r16_d4,mixed_transfer,depablo_mixed_temp,125,same_source_cyclic_next_latent,True,5,100,20,100,20,2.6389798099442146e-05,8.78934384672806e-05,0.7578731993213809,4.2612560539502745e-05,4.1308131162889145e-06,0.0,0.02558689481670863,3.544878494843697e-06
r16_d4,mixed_transfer,depablo_mixed_temp,149,same_source_cyclic_next_latent,True,5,100,20,100,20,3.1501451624078096e-05,0.00011536433339638725,0.7580111390518749,5.229563230840621e-05,6.669824686315928e-06,0.0,0.049200962579502815,5.068586205948672e-06
r16_d4,mixed_transfer,depablo_mixed_temp,175,same_source_cyclic_next_latent,True,5,100,20,100,20,3.0470495387359692e-05,0.00015396435883299,0.8165487338326971,6.221825227611735e-05,2.8466676795770687e-06,0.0,0.015973078915156355,2.8375902950793664e-06
r16_d4,mixed_transfer,depablo_mixed_temp,199,same_source_cyclic_next_latent,True,5,100,20,100,20,3.7852824700615886e-05,0.00019460193216213,0.8213579242103535,8.346546870141863e-05,5.221172275306665e-06,0.0,0.022962096049010422,5.033955866843292e-06
r16_d4,train,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,25,5,25,5,1.7968497161291452e-06,0.0,,2.2851234928822352e-06,5.653789836065617e-07,0.0,,6.8503921493693e-07
r16_d4,train,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,25,5,25,5,1.4394002937478946e-06,1.0330704327543572e-07,-12.960957885000278,1.9671974880708376e-06,4.82482698328421e-07,0.0,4.693996457255966,6.006936648878277e-07
r16_d4,train,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,25,5,25,5,1.131747882681111e-06,4.2783193521245266e-07,-1.6293165871526025,1.7258959969979062e-06,3.94393078079611e-07,0.0,0.9223736184527407,5.077732049787119e-07
r16_d4,train,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,25,5,25,5,6.699231215634427e-07,2.7642588065646125e-06,0.7609881203593865,1.6779475220118911e-06,1.9200692098181972e-07,0.0,0.0693386333602543,2.9132722793599936e-07
r16_d4,train,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,25,5,25,5,8.593681840807221e-07,1.1252334661548958e-05,0.9256401158275803,3.4637856106201068e-06,8.331758558658889e-08,0.0,0.00720165603649644,2.659371367682282e-07
r16_d4,train,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,25,5,25,5,1.6527737454907764e-06,2.554690981924068e-05,0.9374937798944399,7.1515302624902685e-06,1.4092348726244775e-07,0.0,0.0049871074974974176,5.633208684683451e-07
r16_d4,train,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,25,5,25,5,2.8407685908860004e-06,4.572098987409845e-05,0.9399563780269918,1.2429455418896396e-05,1.9430703161822015e-07,0.0,0.0038716552925786383,7.488088366164707e-07
r16_d4,train,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,25,5,25,5,4.423904456416494e-06,7.185182621469722e-05,0.940331345633254,1.9247239470132628e-05,3.009469114159412e-07,0.0,0.00418508840916142,8.097290882034615e-07
r16_d4,train,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,25,5,25,5,6.49099577913148e-06,0.0001026177080347917,0.9385557589629047,2.7609332646534314e-05,5.193159056566343e-07,0.0,0.005320472703903523,8.96589786407655e-07
r16_d4,train,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,25,5,25,5,9.711871966828766e-06,0.00014230119413692,0.9335130274596575,3.941964292607736e-05,7.769965735174089e-07,0.0,0.005894722630321323,1.2848412612260987e-06
r16_d4,train,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,25,5,25,5,1.4051748789825068e-05,0.00018488138739482,0.925725717736474,5.363205324101191e-05,9.634799439509484e-07,0.0,0.005749483846350345,2.226309493043419e-06
r16_d4,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,25,5,25,5,5.36491682794349e-07,0.0,,6.47962591671103e-07,2.7499280617532705e-07,0.0,,3.205499887288703e-07
r16_d4,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,25,5,25,5,3.723918209175281e-07,9.486441570061288e-08,-2.8593058519807437,4.986751022073577e-07,1.9728256771735334e-07,0.0,2.0555169221280014,2.418326107007499e-07
r16_d4,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,25,5,25,5,2.6452832074141953e-07,3.9631250956517763e-07,0.3513768737824326,4.1258123701481963e-07,1.3138251379901779e-07,0.0,0.3190580395112848,1.758063140905559e-07
r16_d4,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,25,5,25,5,3.618418696760273e-07,2.6223908207612114e-06,0.8613861609096197,6.184525068420043e-07,1.4877156482622856e-08,0.0,0.004098061913548937,6.535618833018562e-08
r16_d4,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,25,5,25,5,1.6295691375489695e-06,1.09006710772519e-05,0.8478918810113857,2.240891567453218e-06,7.166747719212745e-08,0.0,0.006754150776970102,8.988326693080171e-08
r16_d4,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,25,5,25,5,4.115376259505865e-06,2.5082033971557394e-05,0.8327795579231682,5.330689127731602e-06,8.146237467179247e-08,0.0,0.0033833272335024125,7.608994626186715e-08
r16_d4,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,25,5,25,5,8.031711495277704e-06,4.512062150752172e-05,0.8186854681330775,9.910308654070831e-06,1.8812995838167917e-07,0.0,0.004399500272621763,1.0393604653868238e-07
r16_d4,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,25,5,25,5,1.3067047184449619e-05,7.115652042557485e-05,0.8131010582136445,1.5513164180447346e-05,3.0432753654553944e-07,0.0,0.004544727998484351,2.1892964609320253e-07
r16_d4,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,25,5,25,5,1.865654223365709e-05,0.000101857472327506,0.8144228544189691,2.1588276358670557e-05,3.25261935052743e-07,0.0,0.0033352103653520922,3.785166105755587e-07
r16_d4,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,25,5,25,5,2.613331816974096e-05,0.00014140228158788,0.8140170138340169,2.9656680490006692e-05,3.5032021807150125e-07,0.0,0.0024768567268503134,6.112521941267183e-07
r16_d4,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,25,5,25,5,3.49324617855018e-05,0.00018346654542252,0.8093334494550273,3.898263043083716e-05,4.512545259392672e-07,0.0,0.0024386035240327422,1.0375517778935968e-06
r16_d4,train,reid,0,same_source_cyclic_next_latent,False,5,25,5,25,5,4.5307305427400026e-07,0.0,,5.266214334653796e-07,1.8240312720043077e-07,0.0,,1.9624115072350238e-07
r16_d4,train,reid,5,same_source_cyclic_next_latent,False,5,25,5,25,5,3.0183207513800883e-07,1.0300576320787514e-07,-1.989190760826696,3.9101227017113155e-07,1.36155822050357e-07,0.0,1.3385123561029937,1.5160097121660738e-07
r16_d4,train,reid,10,same_source_cyclic_next_latent,False,5,25,5,25,5,2.2786295772903028e-07,4.223456016916316e-07,0.44780017014988005,3.4700106677831854e-07,1.0119423319614353e-07,0.0,0.24467348938198588,1.182049761112488e-07
r16_d4,train,reid,25,same_source_cyclic_next_latent,False,5,25,5,25,5,3.4859703852418987e-07,2.7308132757752903e-06,0.8721172621443969,6.620089617115355e-07,6.296849330843066e-08,0.0,0.024342216041627545,7.116052309491258e-08
r16_d4,train,reid,50,same_source_cyclic_next_latent,False,5,25,5,25,5,1.2780477592855276e-06,1.1211941819055938e-05,0.8874647844875874,2.4257745559452814e-06,1.206398355073913e-07,0.0,0.011553033316623548,1.3354532458628898e-07
r16_d4,train,reid,75,same_source_cyclic_next_latent,False,5,25,5,25,5,2.8816144833854197e-06,2.5625861235312185e-05,0.8902996105202243,5.61007744181552e-06,1.6515661835962294e-07,0.0,0.00601324433481411,1.5927410087304649e-07
r16_d4,train,reid,100,same_source_cyclic_next_latent,False,5,25,5,25,5,5.01144276654486e-06,4.607020091498271e-05,0.8952873053143904,9.969916429781734e-06,2.3631750091821312e-07,0.0,0.00455746251951561,1.9524594265664448e-07
r16_d4,train,reid,125,same_source_cyclic_next_latent,False,5,25,5,25,5,7.601375446029124e-06,7.261199498316273e-05,0.9002641673523554,1.545702630892265e-05,1.7861124878086142e-07,0.0,0.002360204259082432,1.8874603400141947e-07
r16_d4,train,reid,149,same_source_cyclic_next_latent,False,5,25,5,25,5,1.0838537389190605e-05,0.00010387085058025612,0.9013921201083208,2.222772274762974e-05,1.1598053657215752e-07,0.0,0.001105974462092011,1.7797592587620627e-07
r16_d4,train,reid,175,same_source_cyclic_next_latent,False,5,25,5,25,5,1.5587297452839264e-05,0.00014417658676388,0.8985695451636986,3.180395739946107e-05,1.391947863459664e-07,0.0,0.0009009072647791776,1.5733401641653997e-07
r16_d4,train,reid,199,same_source_cyclic_next_latent,False,5,25,5,25,5,2.1381640603976848e-05,0.0001873652596259,0.8934227278200375,4.308109917472925e-05,4.130021677480098e-07,0.0,0.002405620692042331,4.563534662463143e-07
r16_d4,validation,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,100,20,100,20,1.3610592509394336e-06,0.0,,1.692401904387353e-06,5.707337653990413e-07,0.0,,5.80061086281114e-07
r16_d4,validation,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,100,20,100,20,1.0691469090673422e-06,1.0374946519675632e-07,-9.188636935385887,1.4422223257604115e-06,4.752034255825064e-07,0.0,4.455068643610713,4.830224909591531e-07
r16_d4,validation,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,100,20,100,20,8.351938105199963e-07,4.3081104337261424e-07,-0.8786470297777524,1.2902498384192996e-06,3.7670396167176097e-07,0.0,0.7978429034420991,3.839368290465244e-07
r16_d4,validation,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,100,20,100,20,5.887726797482173e-07,2.7970711698799277e-06,0.799347627844386,1.5953425637604824e-06,1.6205953978376608e-07,0.0,0.045828014305640596,1.6869778933920347e-07
r16_d4,validation,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,100,20,100,20,1.0028606334344658e-06,1.1410252727728221e-05,0.9165907510207866,4.3037201714923874e-06,6.75087972818172e-08,0.0,0.0063429339249704035,3.0265826684759357e-07
r16_d4,validation,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,100,20,100,20,1.8330823024825803e-06,2.5913254285114816e-05,0.9337004962812807,9.392005784434332e-06,6.248840189909536e-08,0.0,0.0019300076416865252,4.2002766963472615e-07
r16_d4,validation,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,100,20,100,20,2.9516346950231308e-06,4.636267858586507e-05,0.9408172571537596,1.6610617735750565e-05,1.0593440083447295e-07,0.0,0.0012741892165944685,4.197822374836227e-07
r16_d4,validation,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,100,20,100,20,4.435096238921687e-06,7.281413381861057e-05,0.9436702318159357,2.615376095036481e-05,1.2777210094986993e-07,0.0,0.0011765243914583687,5.592426878791381e-07
r16_d4,validation,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,100,20,100,20,6.428244906828695e-06,0.00010390844217907658,0.943159876620675,3.81527585409458e-05,2.07191618203208e-07,0.0,0.001308314855639184,1.0110022299570573e-06
r16_d4,validation,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,100,20,100,20,9.764015098312484e-06,0.000143952339203645,0.9382933808535057,5.538719287868995e-05,6.008756530852741e-07,0.0,0.0029912408639176406,2.258450281581564e-06
r16_d4,validation,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,100,20,100,20,1.4761899783479747e-05,0.000186840589594735,0.928886697102725,7.637667026981983e-05,1.6795106174656712e-06,0.0,0.006878940659631,4.615846426712326e-06
r16_d4,validation,lj_noisy,0,same_source_cyclic_next_latent,False,5,100,20,100,20,5.490780945294205e-07,0.0,,7.143152025079758e-07,2.420013987514841e-07,0.0,,2.7562400602692e-07
r16_d4,validation,lj_noisy,5,same_source_cyclic_next_latent,False,5,100,20,100,20,3.9303588103223317e-07,9.562797735895856e-08,-3.0783926533215222,5.768316238530247e-07,1.7048246087426511e-07,0.0,1.787680350560096,2.0293322632618946e-07
r16_d4,validation,lj_noisy,10,same_source_cyclic_next_latent,False,5,100,20,100,20,2.906210859165981e-07,4.023101709549337e-07,0.28868467883388094,4.951998494462373e-07,1.1060210948525529e-07,0.0,0.27409520558913125,1.4255764130896505e-07
r16_d4,validation,lj_noisy,25,same_source_cyclic_next_latent,False,5,100,20,100,20,3.978164646412097e-07,2.700515562992223e-06,0.8543324335693221,6.988686246245379e-07,4.964268071914466e-08,0.0,0.018912480876713048,8.598722362401108e-08
