source,frame,mode,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,latent_mse,normalized_latent_mse,variant,seed
depablo_low_temp,25,teacher_forced,20,20,20,0.959101808073944,0.0563109894621579,0.1113451632350467,3.166358276018855e-07,0.0007984678028151,0.0001238070239196,2.597918506985764e-08,1.2056559406392607e-08,acceleration_transfer3,123
depablo_low_temp,50,constant_acceleration,20,20,20,0.6275380906465061,0.1589392898757708,0.121923909291221,1.854687192093252e-06,0.0010593772516585,0.0012291446008021,0.5304980626155157,0.2607003947399789,acceleration_transfer3,123
depablo_low_temp,50,constant_latent,20,20,20,0.4915808571469499,0.216256829872172,0.121923909291221,7.763420012452115e-06,0.0058129702461883,0.0023392351547954,2.8419581711292268,1.224056777358055,acceleration_transfer3,123
depablo_low_temp,50,constant_velocity,20,20,20,0.9836942529303572,0.0378075792640052,0.121923909291221,8.792815570757285e-07,0.0009516897378489,0.0003488594578811,0.0727448088116943,0.0307987185195088,acceleration_transfer3,123
depablo_low_temp,50,constant_velocity_recent,20,20,20,0.9768955640018232,0.0454662460591043,0.121923909291221,8.479432167973755e-07,0.0009228459093719,0.0001694969410891,0.0369720749091357,0.0131085966248065,acceleration_transfer3,123
depablo_low_temp,50,free_rollout,20,20,20,0.9875410952957894,0.0316037453139395,0.121923909291221,7.801740721902207e-07,0.0007444201502949,0.0001439637169823,0.0053555153488559,0.002410316057103,acceleration_transfer3,123
depablo_low_temp,50,oracle_ae,20,20,20,0.9823999678167132,0.0376946714817736,0.121923909291221,7.934832638056832e-07,0.0007862685713917,0.0001546089231851,0.0,0.0,acceleration_transfer3,123
depablo_low_temp,50,teacher_forced,20,20,20,0.9823894978196422,0.0377044145375118,0.121923909291221,7.934479128834937e-07,0.0007863190257921,0.0001545678198453,4.546622383583276e-08,2.1313256595711928e-08,acceleration_transfer3,123
depablo_low_temp,75,constant_acceleration,20,20,20,0.5774776888126085,0.1789884675717533,0.1271388104990921,8.248390363974067e-06,0.0014533199369907,0.0027573704050155,3.3226360682630918,1.631752727017738,acceleration_transfer3,123
depablo_low_temp,75,constant_latent,20,20,20,0.472814191712034,0.2232918160811343,0.1271388104990921,2.0168348328297725e-05,0.0095774077810347,0.0036858381907222,7.105490231513977,3.019649851322174,acceleration_transfer3,123
depablo_low_temp,75,constant_velocity,20,20,20,0.9873053735481184,0.0335712908520135,0.1271388104990921,1.7923226437233097e-06,0.0011440033558756,0.0003649303806014,0.2705998413264751,0.1040176899172365,acceleration_transfer3,123
depablo_low_temp,75,constant_velocity_recent,20,20,20,0.9547371652812822,0.0641466590902524,0.1271388104990921,1.8508991630028504e-06,0.0011952083557844,0.0003139633103273,0.1932061415165663,0.0656051292084157,acceleration_transfer3,123
depablo_low_temp,75,free_rollout,20,20,20,0.9886962454373364,0.0296173020433584,0.1271388104990921,1.6637115891171562e-06,0.0007153925485908,0.000197170296451,0.0219390554266283,0.0100642442441312,acceleration_transfer3,123
depablo_low_temp,75,oracle_ae,20,20,20,0.9847444677956708,0.0336065197599849,0.1271388104990921,1.6726795053045862e-06,0.000720375124365,0.000221960816998,0.0,0.0,acceleration_transfer3,123
depablo_low_temp,75,teacher_forced,20,20,20,0.984753904728413,0.0336029698557494,0.1271388104990921,1.67265495463198e-06,0.0007204649504274,0.0002218602079665,4.10882050383421e-08,1.9476643471627583e-08,acceleration_transfer3,123
depablo_low_temp,100,constant_acceleration,20,20,20,0.5900109402000839,0.1777632578668359,0.1309363081666797,2.0351665713747025e-05,0.0022407745709642,0.0041188484989106,11.648710638284683,5.717796930670739,acceleration_transfer3,123
depablo_low_temp,100,constant_latent,20,20,20,0.4590516901948195,0.2283159498761072,0.1309363081666797,3.85191186069278e-05,0.0133400118444114,0.005057637594291,13.456680297851562,5.642951965332031,acceleration_transfer3,123
depablo_low_temp,100,constant_velocity,20,20,20,0.9712368050832222,0.0534179407481503,0.1309363081666797,3.4959060627670625e-06,0.0017827983014285,0.0005396989668952,0.7486225917935372,0.2732979040592909,acceleration_transfer3,123
depablo_low_temp,100,constant_velocity_recent,20,20,20,0.9146150191782624,0.0902427908641045,0.1309363081666797,3.745360498896844e-06,0.0019252938684076,0.0005544411047594,0.6240506067872047,0.210925680398941,acceleration_transfer3,123
depablo_low_temp,100,free_rollout,20,20,20,0.9886727296133117,0.0310013662780958,0.1309363081666797,3.169966299765292e-06,0.0011402388103306,0.0003412807447602,0.074469123739982,0.0348707474069669,acceleration_transfer3,123
depablo_low_temp,100,oracle_ae,20,20,20,0.9875095730417492,0.0320373144319389,0.1309363081666797,3.122538947764042e-06,0.0009586523752659,0.0003829261258943,0.0,0.0,acceleration_transfer3,123
depablo_low_temp,100,teacher_forced,20,20,20,0.9875180779151695,0.0320337561861171,0.1309363081666797,3.1225362590703297e-06,0.0009585967753082,0.0003827113454462,1.46641485221366e-07,7.007607466524847e-08,acceleration_transfer3,123
depablo_mixed_temp,10,constant_acceleration,20,20,20,-1.1100689443044751,0.4285799259835944,0.1792210970466572,0.0004865887473215,0.0107588058599503,0.0127398766082478,299.4122578807175,144.6720746971667,acceleration_transfer3,123
depablo_mixed_temp,10,constant_latent,20,20,20,-0.3514416927024684,0.3736384593601959,0.1792210970466572,1.566260286551824e-05,0.0007652053376659,0.0008462578094622,0.3754453090019524,0.1757374820881523,acceleration_transfer3,123
depablo_mixed_temp,10,constant_velocity,20,20,20,-0.0203809182411116,0.325219101097982,0.1792210970466572,2.1011165172524217e-05,0.0014319929730845,0.0020246050684363,4.605514809396118,2.2321537720155904,acceleration_transfer3,123
depablo_mixed_temp,10,constant_velocity_recent,20,20,20,-0.0644484996000329,0.3636100260663081,0.1792210970466572,3.211384454573363e-05,0.0027972124604275,0.0033377879204635,12.525482950071456,6.103221967685386,acceleration_transfer3,123
depablo_mixed_temp,10,free_rollout,20,20,20,-0.0601151420388814,0.3632084272773405,0.1792210970466572,3.211826312536914e-05,0.0027972058305749,0.0033382496825652,12.530625227309065,6.105529051962367,acceleration_transfer3,123
depablo_mixed_temp,10,oracle_ae,20,20,20,0.5104969101403386,0.2101518823737268,0.1792210970466572,1.5428411580842293e-05,0.0007895198476035,0.0004864306256422,0.0,0.0,acceleration_transfer3,123
depablo_mixed_temp,10,teacher_forced,20,20,20,-0.2638930039640568,0.3603523858785143,0.1792210970466572,1.755066957116469e-05,0.0009822314343182,0.0013665419934113,1.2077372762783851,0.6013650688298184,acceleration_transfer3,123
depablo_mixed_temp,25,constant_acceleration,20,20,20,-0.8673075746405023,0.3878314458245097,0.1814265265332104,0.076450616506554,0.146260939957574,0.1502105903695337,45916.291669750215,22140.342970895766,acceleration_transfer3,123
depablo_mixed_temp,25,constant_latent,20,20,20,-1.1401082084321563,0.4582418767754186,0.1814265265332104,1.6488064915165523e-05,0.0021193964988924,0.0011852714756969,0.7902383290231227,0.3651557161239907,acceleration_transfer3,123
depablo_mixed_temp,25,constant_velocity,20,20,20,-0.4541213235103041,0.410848876720398,0.1814265265332104,9.17131477251587e-05,0.0033890388323925,0.0058918999304296,55.41490917168558,27.13985190622043,acceleration_transfer3,123
depablo_mixed_temp,25,constant_velocity_recent,20,20,20,-1.2705275279796706,0.5173080517078066,0.1814265265332104,0.0002738829753752,0.0083671136642806,0.0107635991007555,184.93930695280432,90.18645536378024,acceleration_transfer3,123
depablo_mixed_temp,25,free_rollout,20,20,20,-1.290616723093064,0.5220844334008609,0.1814265265332104,0.0002740905198379,0.0083632540190592,0.0107589007267961,185.26219104081392,90.33258542604744,acceleration_transfer3,123
depablo_mixed_temp,25,oracle_ae,20,20,20,0.4056380875465498,0.1787678609936081,0.1814265265332104,1.53256141629754e-05,0.0009902487450744,0.0003855660645058,0.0,0.0,acceleration_transfer3,123
depablo_mixed_temp,25,teacher_forced,20,20,20,-0.2991605893497324,0.2900737248524638,0.1814265265332104,1.6490972004135074e-05,0.0011927947576623,0.0012160988801042,0.7317769156710711,0.3526630093445419,acceleration_transfer3,123
depablo_mixed_temp,50,constant_acceleration,20,20,20,-1.1024842356439215,0.386942894306275,0.1290510646927359,1.7674950012995396,0.7072676382958889,0.7281513218767941,1054699.920779419,508398.8530563355,acceleration_transfer3,123
depablo_mixed_temp,50,constant_latent,20,20,20,-0.8444963106066856,0.374255134729237,0.1290510646927359,2.4145667293851147e-05,0.0061214844929054,0.0023179015348432,3.0667408645153045,1.349679672718048,acceleration_transfer3,123
depablo_mixed_temp,50,constant_velocity,20,20,20,-0.8935902666933364,0.419863513804076,0.1290510646927359,0.0003846551898334,0.0055948923807591,0.0120682614739052,284.0285003017634,139.09275402650238,acceleration_transfer3,123
depablo_mixed_temp,50,constant_velocity_recent,20,20,20,-1.797699785000797,0.5077470540382583,0.1290510646927359,0.001305878038363,0.0169921584427356,0.0218220983108039,933.6443563312292,455.4031042344868,acceleration_transfer3,123
depablo_mixed_temp,50,free_rollout,20,20,20,-1.8807224113847232,0.5130474240271125,0.1290510646927359,0.0013080627887461,0.0169776752823963,0.0218091987888328,937.1853020310402,457.009054479748,acceleration_transfer3,123
depablo_mixed_temp,50,oracle_ae,20,20,20,0.8645596616309104,0.0890071502442583,0.1290510646927359,1.6923873903351706e-05,0.0011484017595648,0.0006131775284302,0.0,0.0,acceleration_transfer3,123
depablo_mixed_temp,50,teacher_forced,20,20,20,0.3883320734510302,0.2071882812460247,0.1290510646927359,1.722482847981155e-05,0.0016596556757576,0.0011209446151042,0.4418483759684022,0.2064762110065203,acceleration_transfer3,123
depablo_mixed_temp,75,constant_acceleration,20,20,20,-1.2175864408974153,0.4707514266004801,0.1721180025747532,10.007008650293574,1.6855228843167425,1.7312525791116058,5981363.361303711,2882857.220361328,acceleration_transfer3,123
depablo_mixed_temp,75,constant_latent,20,20,20,-0.5941318354527099,0.3962028485918448,0.1721180025747532,3.649182467597711e-05,0.0098007985390722,0.0036884455490508,7.239815902709961,3.1169781029224395,acceleration_transfer3,123
depablo_mixed_temp,75,constant_velocity,20,20,20,-0.4914821045608759,0.4483236558192948,0.1721180025747532,0.0009300126160667,0.007860660739243,0.0183747550821863,696.7012616813183,341.22099532559514,acceleration_transfer3,123
depablo_mixed_temp,75,constant_velocity_recent,20,20,20,-1.337478806963757,0.5186168873070259,0.1721180025747532,0.0031815428742447,0.0256762522971257,0.0334726998349651,2286.838005018234,1115.2422796279193,acceleration_transfer3,123
depablo_mixed_temp,75,free_rollout,20,20,20,-1.7246575798003696,0.5616682540718746,0.1721180025747532,0.0031887172430742,0.0256392930168658,0.0334711904637515,2299.770264798403,1121.1147603452205,acceleration_transfer3,123
depablo_mixed_temp,75,oracle_ae,20,20,20,0.95929820674707,0.0654671977997799,0.1721180025747532,1.777359785819499e-05,0.0014412407763302,0.0007690197933698,0.0,0.0,acceleration_transfer3,123
depablo_mixed_temp,75,teacher_forced,20,20,20,0.6176771486319409,0.1433058620250974,0.1721180025747532,1.8879811239003172e-05,0.0016546812374144,0.0014917000255081,0.9212253179663094,0.4543766962640802,acceleration_transfer3,123
depablo_mixed_temp,100,constant_acceleration,20,20,20,-1.6379120714910993,0.4272581733995612,0.1264354805514444,33.40136842904612,3.081213552504778,3.1606134248897435,19978575.284082036,9628647.933691408,acceleration_transfer3,123
depablo_mixed_temp,100,constant_latent,20,20,20,-0.8929235023177522,0.3796909665282127,0.1264354805514444,5.529774598471704e-05,0.0134387576021254,0.0044706176791805,12.931476593017578,5.456014311313629,acceleration_transfer3,123
depablo_mixed_temp,100,constant_velocity,20,20,20,-0.854954591830619,0.4322754766861864,0.1264354805514444,0.0016743230453926,0.0102531667333096,0.0243948102695867,1273.7543904781342,623.8689737007022,acceleration_transfer3,123
depablo_mixed_temp,100,constant_velocity_recent,20,20,20,-1.7680096810066623,0.4549974704896585,0.1264354805514444,0.005811312303922,0.0344918990973383,0.0443921455414965,4198.253503525257,2047.7797578513623,acceleration_transfer3,123
depablo_mixed_temp,100,free_rollout,20,20,20,-2.448667632783016,0.5301916056701292,0.1264354805514444,0.0058266250392307,0.0344308333471417,0.0443960838485509,4229.12008535862,2061.8101114451883,acceleration_transfer3,123
depablo_mixed_temp,100,oracle_ae,20,20,20,0.9289487980950392,0.0663684104001322,0.1264354805514444,2.169276676795562e-05,0.0017793443985283,0.0007326130784349,0.0,0.0,acceleration_transfer3,123
depablo_mixed_temp,100,teacher_forced,20,20,20,0.6818162473663645,0.1307318784171547,0.1264354805514444,2.401700615450864e-05,0.001743503473699,0.0014333827741211,1.2821976288338193,0.6317894364561653,acceleration_transfer3,123
lj_noisy,10,constant_acceleration,20,20,20,-4.777326683604067,0.0873971826553439,0.0021538442446725,6.520792403819086e-08,0.0003155630722176,8.3448390068952e-05,2.8038517737627443e-05,1.2775538957043864e-05,acceleration_transfer3,123
lj_noisy,10,constant_latent,20,20,20,-11.034126723684489,0.1290599089977328,0.0021538442446725,9.10545576715549e-08,0.0004088674962986,0.0001797410121071,0.0435520218685269,0.0206310736015439,acceleration_transfer3,123
lj_noisy,10,constant_velocity,20,20,20,-5.242145740961587,0.0917576434119803,0.0021538442446725,6.517532362693147e-08,0.0003094200161285,8.81572617799975e-05,6.822536144568403e-05,3.0570046958189324e-05,acceleration_transfer3,123
lj_noisy,10,constant_velocity_recent,20,20,20,-5.065973915152252,0.0900489854242176,0.0021538442446725,6.508104863911512e-08,0.0003111726313363,8.655785059090704e-05,2.086621144030687e-05,9.111972840969428e-06,acceleration_transfer3,123
lj_noisy,10,free_rollout,20,20,20,-5.001101300314361,0.0897647457650132,0.0021538442446725,6.53187647969844e-08,0.0003122896247077,8.640162996016443e-05,1.7850807410013658e-05,7.910066903349389e-06,acceleration_transfer3,123
lj_noisy,10,oracle_ae,20,20,20,-4.89766737250705,0.0885588392189134,0.0021538442446725,6.526881293211773e-08,0.0003133684338536,8.361059735761955e-05,0.0,0.0,acceleration_transfer3,123
lj_noisy,10,teacher_forced,20,20,20,-4.90527827984085,0.0886580548039417,0.0021538442446725,6.526343412360804e-08,0.0003132786543574,8.369390561711044e-05,5.83348366223202e-08,2.6462270716343105e-08,acceleration_transfer3,123
lj_noisy,25,constant_acceleration,20,20,20,0.1579784529822393,0.0522339284781125,0.0041168599721615,3.372949890945165e-07,0.0005119401495903,0.0001264765509404,0.0074185149842378,0.0033687235199977,acceleration_transfer3,123
lj_noisy,25,constant_latent,20,20,20,-6.13167897655546,0.1412815379054677,0.0041168599721615,1.5613191408192506e-06,0.0024588371103163,0.0009851254930254,0.7102249532938003,0.3341559484601021,acceleration_transfer3,123
lj_noisy,25,constant_velocity,20,20,20,-0.7157549320397785,0.0699721861701102,0.0041168599721615,3.219582367819385e-07,0.0004033394274301,0.0001650939753744,0.0032235561928246,0.0013499655549821,acceleration_transfer3,123
lj_noisy,25,constant_velocity_recent,20,20,20,-0.5462447871011027,0.0671095107168675,0.0041168599721615,3.2199234638596864e-07,0.0004157941439189,0.0001505528052803,0.0020271896501071,0.0008152124435582,acceleration_transfer3,123
lj_noisy,25,free_rollout,20,20,20,-0.4840819875417248,0.0670303293539502,0.0041168599721615,3.229317037778401e-07,0.0004239274538122,0.0001480346079915,0.0011848810155697,0.0005248763449799,acceleration_transfer3,123
lj_noisy,25,oracle_ae,20,20,20,-0.2480872574892345,0.0613252719333986,0.0041168599721615,3.24894595138403e-07,0.0004530684673227,0.0001151532225776,0.0,0.0,acceleration_transfer3,123
lj_noisy,25,teacher_forced,20,20,20,-0.2470736853281518,0.0613040622423988,0.0041168599721615,3.24887961511422e-07,0.0004531214712187,0.0001152245677076,7.570707323267813e-08,3.400558161170686e-08,acceleration_transfer3,123
lj_noisy,50,constant_acceleration,20,20,20,-0.7375228539249932,0.0804992250078737,0.0047651600463273,1.8174147612626256e-06,0.000980488420464,0.0006257754284888,0.2357176031044218,0.1066890758113004,acceleration_transfer3,123
lj_noisy,50,constant_latent,20,20,20,-5.345586389848076,0.1447704461480577,0.0047651600463273,8.82347787865001e-06,0.0059494012035429,0.0023495971108786,3.7056166529655457,1.7220586657524108,acceleration_transfer3,123
lj_noisy,50,constant_velocity,20,20,20,-0.178618896411828,0.0564620791954584,0.0047651600463273,1.5797244429904822e-06,0.0005054777255281,0.0003610509796999,0.0401657022070139,0.0151938319439068,acceleration_transfer3,123
lj_noisy,50,constant_velocity_recent,20,20,20,0.0148914640785494,0.0523947887690264,0.0047651600463273,1.5744861968869371e-06,0.0005196264712139,0.0003229068475775,0.0335795507300645,0.0122881093528121,acceleration_transfer3,123
lj_noisy,50,free_rollout,20,20,20,0.1300707545785602,0.0562915591116979,0.0047651600463273,1.5751286838394663e-06,0.0005895075853914,0.0002810978912748,0.0100241837535577,0.0044350084368488,acceleration_transfer3,123
lj_noisy,50,oracle_ae,20,20,20,0.4060158990623367,0.0457137869369819,0.0047651600463273,1.5821545503058589e-06,0.0006441027624532,0.0002360512968152,0.0,0.0,acceleration_transfer3,123
lj_noisy,50,teacher_forced,20,20,20,0.4055514703989836,0.0457337147534665,0.0047651600463273,1.5821610304556088e-06,0.000644065416418,0.0002360101323574,2.0622772924916438e-07,9.11926125474194e-08,acceleration_transfer3,123
lj_noisy,75,constant_acceleration,20,20,20,-11.258272582641997,0.205896960878139,0.0050961142073924,5.997490882236889e-06,0.0017472911393269,0.001844019035343,1.487970063323155,0.671428584260866,acceleration_transfer3,123
lj_noisy,75,constant_latent,20,20,20,-5.003765887193759,0.1470585342648697,0.0050961142073924,2.233906388937612e-05,0.0094336030539125,0.0037330996710807,9.199453353881836,4.2208924174308775,acceleration_transfer3,123
lj_noisy,75,constant_velocity,20,20,20,-0.3762234237539801,0.0664473571384278,0.0050961142073924,4.130462662033096e-06,0.0005441331304609,0.0006324266549199,0.1953277144581079,0.0711768795736134,acceleration_transfer3,123
lj_noisy,75,constant_velocity_recent,20,20,20,-0.1564549862949069,0.0614031135235912,0.0050961142073924,4.110642566956812e-06,0.000554630998522,0.0005987507291138,0.1789384711533785,0.0639397894963622,acceleration_transfer3,123
lj_noisy,75,free_rollout,20,20,20,0.2953023440057468,0.0494553728818026,0.0050961142073924,4.045641071570572e-06,0.0006035543978214,0.0004518012749031,0.0376787981585948,0.0166733768532139,acceleration_transfer3,123
lj_noisy,75,oracle_ae,20,20,20,0.512281918935755,0.0398208125758132,0.0050961142073924,4.074541050158587e-06,0.0006854369305074,0.0004069976508617,0.0,0.0,acceleration_transfer3,123
lj_noisy,75,teacher_forced,20,20,20,0.5115182085253006,0.0398252055155275,0.0050961142073924,4.074586342994735e-06,0.0006856790743768,0.0004072206676937,3.049250167030948e-07,1.308179671477561e-07,acceleration_transfer3,123
lj_noisy,100,constant_acceleration,20,20,20,-26.54340714251901,0.3031104416576943,0.0053100823581802,1.6635976066936564e-05,0.0029342706082388,0.0039121399051509,5.198822202906013,2.3384725800715387,acceleration_transfer3,123
lj_noisy,100,constant_latent,20,20,20,-4.708370303602157,0.1473940744785419,0.0053100823581802,4.221968847559765e-05,0.0129007468465715,0.0051549739204347,17.35089921951294,7.862084984779358,acceleration_transfer3,123
lj_noisy,100,constant_velocity,20,20,20,-0.792025260334136,0.0813905880267752,0.0053100823581802,8.273974731309864e-06,0.0007724603638052,0.0009328551357612,0.6217759847640991,0.225304340571165,acceleration_transfer3,123
lj_noisy,100,constant_velocity_recent,20,20,20,-0.5494003633061109,0.0775816875132033,0.0053100823581802,8.226615477724408e-06,0.0007955042179673,0.0008852066239342,0.5889065638184547,0.2105420518666506,acceleration_transfer3,123
lj_noisy,100,free_rollout,20,20,20,0.3715379801373646,0.0472898728343579,0.0053100823581802,7.964771907609246e-06,0.0006459480617195,0.0006354887736961,0.1085793429403565,0.0478621462651062,acceleration_transfer3,123
lj_noisy,100,oracle_ae,20,20,20,0.410888997942638,0.0470189546151525,0.0053100823581802,8.055548300944793e-06,0.0009150421712547,0.0005387932993471,0.0,0.0,acceleration_transfer3,123
lj_noisy,100,teacher_forced,20,20,20,0.4099375352626008,0.0470693736884601,0.0053100823581802,8.055561829678482e-06,0.0009151716716587,0.0005389325553551,1.376409020270586e-06,5.941813330689882e-07,acceleration_transfer3,123
reid,10,constant_acceleration,20,20,20,0.7866447018383874,0.0673961348546545,0.0283466184553629,1.2482679352388006e-07,0.0006364358065184,6.153901331344969e-05,1.874843415237137e-05,9.144661679272304e-06,acceleration_transfer3,123
reid,10,constant_latent,20,20,20,0.497661377917325,0.1072263599143673,0.0283466184553629,7.094591181200371e-08,0.000330722721992,0.0001646079628699,0.027419508434832,0.0115376342553645,acceleration_transfer3,123
reid,10,constant_velocity,20,20,20,0.7355116557589432,0.0750523793630809,0.0283466184553629,1.2514708211952554e-07,0.000635008199606,7.784661420373595e-05,7.73570101500809e-05,3.369792000285088e-05,acceleration_transfer3,123
reid,10,constant_velocity_recent,20,20,20,0.7632317299147504,0.0710058646447688,0.0283466184553629,1.2497363615082694e-07,0.0006353594653774,6.961894941923675e-05,1.8448888158673072e-05,7.455838783698709e-06,acceleration_transfer3,123
reid,10,free_rollout,20,20,20,0.7637608107238846,0.070983465923931,0.0283466184553629,1.2625967507062797e-07,0.0006420102668926,6.896631357449224e-05,9.78294174629468e-06,4.6504824545934295e-06,acceleration_transfer3,123
reid,10,oracle_ae,20,20,20,0.7746953261652624,0.0696615539765041,0.0283466184553629,1.2598595304780248e-07,0.0006404645566362,6.608048925045295e-05,0.0,0.0,acceleration_transfer3,123
reid,10,teacher_forced,20,20,20,0.7743516406852702,0.0697052110391315,0.0283466184553629,1.2600367167436842e-07,0.0006405167572665,6.617039207412745e-05,3.352159607811211e-08,1.585741642440297e-08,acceleration_transfer3,123
reid,25,constant_acceleration,20,20,20,0.926383023982138,0.0414109789442132,0.0340742914742546,3.209661947778386e-07,0.0004804106778465,0.0001398315609549,0.0057967806696979,0.002822571798606,acceleration_transfer3,123
reid,25,constant_latent,20,20,20,0.4421828783819884,0.1207310827591564,0.0340742914742546,1.216937783965477e-06,0.0022297968971543,0.0005600756610874,0.4513810247182846,0.1875338569283485,acceleration_transfer3,123
reid,25,constant_velocity,20,20,20,0.8651486718438034,0.0533984870381511,0.0340742914742546,3.257852181803856e-07,0.0004811006016097,0.0001780895614501,0.0037265823222696,0.0014392976590897,acceleration_transfer3,123
reid,25,constant_velocity_recent,20,20,20,0.9062917438571542,0.0451509221553275,0.0340742914742546,3.225526063133088e-07,0.0004803071264177,0.0001413364348991,0.0022771528601879,0.0008329006319399,acceleration_transfer3,123
reid,25,free_rollout,20,20,20,0.9059364531292032,0.0462716010393873,0.0340742914742546,3.3010725246640505e-07,0.0005202959524467,0.0001328943102635,0.0007050150659779,0.0003275461474004,acceleration_transfer3,123
reid,25,oracle_ae,20,20,20,0.9264548969315848,0.0414693854547865,0.0340742914742546,3.257273364809521e-07,0.0005140911554917,0.0001194095566461,0.0,0.0,acceleration_transfer3,123
reid,25,teacher_forced,20,20,20,0.9266052795632485,0.0414308271092346,0.0340742914742546,3.257448881299752e-07,0.0005141510046087,0.0001192138261103,2.7215675491021333e-08,1.2585080114146941e-08,acceleration_transfer3,123
reid,50,constant_acceleration,20,20,20,0.6195871878644374,0.0839845459450758,0.03674579830514,1.5833497784001338e-06,0.0006724233739078,0.0006993602582952,0.1711557955306489,0.0831999799411278,acceleration_transfer3,123
reid,50,constant_latent,20,20,20,0.4140502758444292,0.1264898269420251,0.03674579830514,7.807682595739607e-06,0.0060689738718792,0.001236497402715,2.389325088262558,0.9718634456396102,acceleration_transfer3,123
reid,50,constant_velocity,20,20,20,0.9337731371426388,0.0373992318507136,0.03674579830514,1.3921822947793316e-06,0.0004868172109127,0.0002630089053127,0.0566204180009663,0.0202367526013404,acceleration_transfer3,123
reid,50,constant_velocity_recent,20,20,20,0.961457253918914,0.0285741428762952,0.03674579830514,1.3818907540041892e-06,0.0004712857306003,0.0001996776241867,0.0465677810832858,0.0163111485540866,acceleration_transfer3,123
reid,50,free_rollout,20,20,20,0.9574256540466712,0.031102272691001,0.03674579830514,1.3998918724666964e-06,0.0005823806859552,0.0001988279844226,0.0095081366656813,0.0042997578944778,acceleration_transfer3,123
reid,50,oracle_ae,20,20,20,0.977290270441624,0.022269009533983,0.03674579830514,1.3768229656818675e-06,0.0006005642935633,0.000143129810749,0.0,0.0,acceleration_transfer3,123
reid,50,teacher_forced,20,20,20,0.9772341089882304,0.0222918273053297,0.03674579830514,1.3768104643929743e-06,0.0006004981230944,0.0001431150645657,3.378994704039684e-08,1.5128377167661357e-08,acceleration_transfer3,123
reid,75,constant_acceleration,20,20,20,0.159162946277972,0.1342972191834538,0.0381454871288846,4.315311883829054e-06,0.0010673114564269,0.0015546923066722,1.0628274302231149,0.5159717997419648,acceleration_transfer3,123
reid,75,constant_latent,20,20,20,0.398824883114426,0.1299830203546618,0.0381454871288846,2.0358618667160044e-05,0.009911231836304,0.0019270195996796,6.032639527320862,2.402174347639084,acceleration_transfer3,123
reid,75,constant_velocity,20,20,20,0.949746520453655,0.0325747998260568,0.0381454871288846,3.490543815587444e-06,0.0005475002806633,0.0003779086910071,0.2799401938915252,0.098068793863058,acceleration_transfer3,123
reid,75,constant_velocity_recent,20,20,20,0.9596413685371972,0.0307551964209191,0.0381454871288846,3.4819980328393287e-06,0.0005298430565744,0.0003456348873442,0.2497987292706966,0.0867587344720959,acceleration_transfer3,123
reid,75,free_rollout,20,20,20,0.9616219043121242,0.029199359158181,0.0381454871288846,3.4462307255012094e-06,0.000521136354655,0.0003491264331387,0.0416814816650003,0.0184788809972815,acceleration_transfer3,123
reid,75,oracle_ae,20,20,20,0.9819111046643229,0.0214608772929286,0.0381454871288846,3.391137698827151e-06,0.0006116382312029,0.0002364607091294,0.0,0.0,acceleration_transfer3,123
reid,75,teacher_forced,20,20,20,0.9819514428599676,0.0214396908854173,0.0381454871288846,3.3911111387396884e-06,0.000611534435302,0.0002362422092119,7.083607503344247e-08,3.354952179124293e-08,acceleration_transfer3,123
reid,100,constant_acceleration,20,20,20,0.0318834625772622,0.1551523463483773,0.0392619338029476,9.183470916696024e-06,0.0017379759810864,0.0023414081486407,3.726328182592988,1.806368327140808,acceleration_transfer3,123
reid,100,constant_latent,20,20,20,0.3867925839361695,0.1327863403045022,0.0392619338029476,3.89625747629907e-05,0.013756447751075,0.0026331977729569,11.5466655254364,4.50391937494278,acceleration_transfer3,123
reid,100,constant_velocity,20,20,20,0.939342995231978,0.0369697575993182,0.0392619338029476,6.898814530131858e-06,0.0010340976994484,0.0005685970187187,0.860861423611641,0.3011112600564957,acceleration_transfer3,123
reid,100,constant_velocity_recent,20,20,20,0.9392107587408342,0.0386133046755215,0.0392619338029476,6.892945935987882e-06,0.0010149995330721,0.000550540650147,0.7947966560721398,0.2767758555710315,acceleration_transfer3,123
reid,100,free_rollout,20,20,20,0.9556808922217176,0.0316659984260683,0.0392619338029476,6.720756653066929e-06,0.0008888642303645,0.0005339837298379,0.1197250505909323,0.0522972286911681,acceleration_transfer3,123
reid,100,oracle_ae,20,20,20,0.9649679199548432,0.0294697765327114,0.0392619338029476,6.681080913040205e-06,0.0011135096661746,0.0004542148788459,0.0,0.0,acceleration_transfer3,123
reid,100,teacher_forced,20,20,20,0.964975680404234,0.0294563904216637,0.0392619338029476,6.681013422848991e-06,0.0011134205386042,0.0004540759109659,5.043857191910916e-08,2.24391246805844e-08,acceleration_transfer3,123
depablo_low_temp,10,constant_acceleration,20,20,20,0.880821318969034,0.0908088857022841,0.0890919672458267,1.8956311453877106e-07,0.0007129715988412,6.852176920801867e-05,5.090643562084551e-05,2.4890663472376672e-05,velocity_transfer3,456
depablo_low_temp,10,constant_latent,20,20,20,0.6119240009259526,0.1678396554129506,0.0890919672458267,1.3801323834883305e-07,0.0004628761671483,0.0002498305693734,0.0322201958857476,0.0141353576444089,velocity_transfer3,456
