epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_mixed_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
26,0.7953046942619901,0.6248843206849415,0.7820334335298915,0.7953046942619901,0.7953046942619901,0.7953046942619901,0.6311363623535726,0.6248843206849415,0.6248843206849415,0.6248843206849415,depablo_mixed_temp,2,normalized_delta,128
27,0.79378353137719,0.6234362580871675,0.7805105650503384,0.79378353137719,0.79378353137719,0.79378353137719,0.6296791839122307,0.6234362580871675,0.6234362580871675,0.6234362580871675,depablo_mixed_temp,2,normalized_delta,128
28,0.7922013972542787,0.6219305971753784,0.7789290351695136,0.7922013972542787,0.7922013972542787,0.7922013972542787,0.6281655748607591,0.6219305971753784,0.6219305971753784,0.6219305971753784,depablo_mixed_temp,2,normalized_delta,128
29,0.7905101841021526,0.620347684569424,0.7772413939825799,0.7905101841021526,0.7905101841021526,0.7905101841021526,0.6265759359521326,0.620347684569424,0.620347684569424,0.620347684569424,depablo_mixed_temp,2,normalized_delta,128
30,0.7886796373089677,0.6186550377751701,0.7754187512750689,0.7886796373089677,0.7886796373089677,0.7886796373089677,0.6248790785029996,0.6186550377751701,0.6186550377751701,0.6186550377751701,depablo_mixed_temp,2,normalized_delta,128
31,0.7866858516084521,0.616858123568818,0.7734382996237592,0.7866858516084521,0.7866858516084521,0.7866858516084521,0.6230822537909262,0.616858123568818,0.616858123568818,0.616858123568818,depablo_mixed_temp,2,normalized_delta,128
32,0.7845401004544998,0.614997261116514,0.771312412403916,0.7845401004544998,0.7845401004544998,0.7845401004544998,0.6212274486024398,0.614997261116514,0.614997261116514,0.614997261116514,depablo_mixed_temp,2,normalized_delta,128
33,0.7823018829093168,0.6131578444037586,0.7691012765624021,0.7823018829093168,0.7823018829093168,0.7823018829093168,0.6193985050776973,0.6131578444037586,0.6131578444037586,0.6131578444037586,depablo_mixed_temp,2,normalized_delta,128
34,0.7800426868819876,0.6114296672749333,0.7668766973050017,0.7800426868819876,0.7800426868819876,0.7800426868819876,0.6176817307132296,0.6114296672749333,0.6114296672749333,0.6114296672749333,depablo_mixed_temp,2,normalized_delta,128
35,0.7777594594382926,0.6097812045481987,0.7646333134291987,0.7777594594382926,0.7777594594382926,0.7777594594382926,0.6160408107971307,0.6097812045481987,0.6097812045481987,0.6097812045481987,depablo_mixed_temp,2,normalized_delta,128
36,0.7753497491149526,0.6081153087434359,0.7622692829292071,0.7753497491149526,0.7753497491149526,0.7753497491149526,0.6143783621373586,0.6081153087434359,0.6081153087434359,0.6081153087434359,depablo_mixed_temp,2,normalized_delta,128
37,0.7725382094908702,0.6062083505094051,0.7595129444803063,0.7725382094908702,0.7725382094908702,0.7725382094908702,0.6124730783631094,0.6062083505094051,0.6062083505094051,0.6062083505094051,depablo_mixed_temp,2,normalized_delta,128
38,0.7687413480524954,0.6035975061822683,0.755792988679911,0.7687413480524954,0.7687413480524954,0.7687413480524954,0.6098645526508335,0.6035975061822683,0.6035975061822683,0.6035975061822683,depablo_mixed_temp,2,normalized_delta,128
39,0.7626202375873139,0.5993039266904816,0.7498101177184205,0.7626202375873139,0.7626202375873139,0.7626202375873139,0.605590275808936,0.5993039266904816,0.5993039266904816,0.5993039266904816,depablo_mixed_temp,2,normalized_delta,128
40,0.7526882214177596,0.5920295781979803,0.7401629202067852,0.7526882214177596,0.7526882214177596,0.7526882214177596,0.5983547684445512,0.5920295781979803,0.5920295781979803,0.5920295781979803,depablo_mixed_temp,2,normalized_delta,128
