epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_mixed_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
11,0.8031074568433197,0.6385002692986745,0.7900716992683317,0.8031074568433197,0.8031074568433197,0.8031074568433197,0.645053266605828,0.6385002692986745,0.6385002692986745,0.6385002692986745,depablo_mixed_temp,2,normalized_delta,128
12,0.8009593486589821,0.636119433620479,0.7880041442125252,0.8009593486589821,0.8009593486589821,0.8009593486589821,0.6425477575976402,0.636119433620479,0.636119433620479,0.636119433620479,depablo_mixed_temp,2,normalized_delta,128
13,0.7990383775610673,0.6342129066761117,0.7861522100669773,0.7990383775610673,0.7990383775610673,0.7990383775610673,0.6405436397762969,0.6342129066761117,0.6342129066761117,0.6342129066761117,depablo_mixed_temp,2,normalized_delta,128
14,0.7965727333175509,0.6317477335687727,0.7837208886581816,0.7965727333175509,0.7965727333175509,0.7965727333175509,0.6380357856978662,0.6317477335687727,0.6317477335687727,0.6317477335687727,depablo_mixed_temp,2,normalized_delta,128
15,0.7942131192570454,0.6296044891059864,0.781398022988517,0.7942131192570454,0.7942131192570454,0.7942131192570454,0.6358723528392147,0.6296044891059864,0.6296044891059864,0.6296044891059864,depablo_mixed_temp,2,normalized_delta,128
16,0.7922084467681615,0.6279608306358568,0.7794273873398962,0.7922084467681615,0.7922084467681615,0.7922084467681615,0.6342213869793341,0.6279608306358568,0.6279608306358568,0.6279608306358568,depablo_mixed_temp,2,normalized_delta,128
17,0.7904273723889338,0.6265947128704283,0.7776694715121075,0.7904273723889338,0.7904273723889338,0.7904273723889338,0.6328570521145593,0.6265947128704283,0.6265947128704283,0.6265947128704283,depablo_mixed_temp,2,normalized_delta,128
18,0.7887183571920583,0.6252889067691285,0.7759772399734509,0.7887183571920583,0.7887183571920583,0.7887183571920583,0.6315497559553478,0.6252889067691285,0.6252889067691285,0.6252889067691285,depablo_mixed_temp,2,normalized_delta,128
19,0.7870816030392521,0.623815405589994,0.7743514740741566,0.7870816030392521,0.7870816030392521,0.7870816030392521,0.6300704022869468,0.623815405589994,0.623815405589994,0.623815405589994,depablo_mixed_temp,2,normalized_delta,128
20,0.7854474042591296,0.6221406621334609,0.7727232095344286,0.7854474042591296,0.7854474042591296,0.7854474042591296,0.6283857764792629,0.6221406621334609,0.6221406621334609,0.6221406621334609,depablo_mixed_temp,2,normalized_delta,128
21,0.7837371071702556,0.6202405281364918,0.7710126225297388,0.7837371071702556,0.7837371071702556,0.7837371071702556,0.6264709195238538,0.6202405281364918,0.6202405281364918,0.6202405281364918,depablo_mixed_temp,2,normalized_delta,128
22,0.781921782128905,0.6181130385084543,0.7691910326676933,0.781921782128905,0.781921782128905,0.781921782128905,0.6243215362192132,0.6181130385084543,0.6181130385084543,0.6181130385084543,depablo_mixed_temp,2,normalized_delta,128
23,0.7799965264863874,0.6158993218268733,0.7672618581864394,0.7799965264863874,0.7799965264863874,0.7799965264863874,0.6220792145759333,0.6158993218268733,0.6158993218268733,0.6158993218268733,depablo_mixed_temp,2,normalized_delta,128
24,0.7779734392797476,0.613637573143933,0.765240226715411,0.7779734392797476,0.7779734392797476,0.7779734392797476,0.6197862921399064,0.613637573143933,0.613637573143933,0.613637573143933,depablo_mixed_temp,2,normalized_delta,128
25,0.7760043520676462,0.6114967582689133,0.7632729668856452,0.7760043520676462,0.7760043520676462,0.7760043520676462,0.6176145107601769,0.6114967582689133,0.6114967582689133,0.6114967582689133,depablo_mixed_temp,2,normalized_delta,128
26,0.7741330395599729,0.6096202388289385,0.7614082614940249,0.7741330395599729,0.7741330395599729,0.7741330395599729,0.6157105112506542,0.6096202388289385,0.6096202388289385,0.6096202388289385,depablo_mixed_temp,2,normalized_delta,128
27,0.7723106667791543,0.6080406667315401,0.7596009237593726,0.7723106667791543,0.7723106667791543,0.7723106667791543,0.6141080223605968,0.6080406667315401,0.6080406667315401,0.6080406667315401,depablo_mixed_temp,2,normalized_delta,128
28,0.7705284576372881,0.6066714275802951,0.7578376279359585,0.7705284576372881,0.7705284576372881,0.7705284576372881,0.6127199961920269,0.6066714275802951,0.6066714275802951,0.6066714275802951,depablo_mixed_temp,2,normalized_delta,128
29,0.7687845240690206,0.6054561050550546,0.7561150736518596,0.7687845240690206,0.7687845240690206,0.7687845240690206,0.6114885662973393,0.6054561050550546,0.6054561050550546,0.6054561050550546,depablo_mixed_temp,2,normalized_delta,128
30,0.7670322152540872,0.6043515691126231,0.7543868271241847,0.7670322152540872,0.7670322152540872,0.7670322152540872,0.6103707080183085,0.6043515691126231,0.6043515691126231,0.6043515691126231,depablo_mixed_temp,2,normalized_delta,128
31,0.765200344482927,0.6032664373633452,0.7525804602590046,0.765200344482927,0.765200344482927,0.765200344482927,0.6092761188047007,0.6032664373633452,0.6032664373633452,0.6032664373633452,depablo_mixed_temp,2,normalized_delta,128
32,0.7631706615713866,0.6021203577402048,0.750578400512275,0.7631706615713866,0.7631706615713866,0.7631706615713866,0.6081248398986645,0.6021203577402048,0.6021203577402048,0.6021203577402048,depablo_mixed_temp,2,normalized_delta,128
33,0.7606814066634366,0.6006659781269263,0.7481202306519997,0.7606814066634366,0.7606814066634366,0.7606814066634366,0.606669019558467,0.6006659781269263,0.6006659781269263,0.6006659781269263,depablo_mixed_temp,2,normalized_delta,128
34,0.7570235195422643,0.5978355061961338,0.7445029327547864,0.7570235195422643,0.7570235195422643,0.7570235195422643,0.603837275179103,0.5978355061961338,0.5978355061961338,0.5978355061961338,depablo_mixed_temp,2,normalized_delta,128
35,0.7507854840473125,0.5926335463009309,0.738343927077949,0.7507854840473125,0.7507854840473125,0.7507854840473125,0.5986249118577689,0.5926335463009309,0.5926335463009309,0.5926335463009309,depablo_mixed_temp,2,normalized_delta,128
36,0.741322679680429,0.5863628117658664,0.7290737526687352,0.741322679680429,0.741322679680429,0.741322679680429,0.592363306277548,0.5863628117658664,0.5863628117658664,0.5863628117658664,depablo_mixed_temp,2,normalized_delta,128
37,0.732149749994278,0.5832665621419437,0.7202141160635571,0.732149749994278,0.732149749994278,0.732149749994278,0.5893663897149963,0.5832665621419437,0.5832665621419437,0.5832665621419437,depablo_mixed_temp,2,normalized_delta,128
38,0.7268518888734673,0.5827150407421868,0.7151750844364103,0.7268518888734673,0.7268518888734673,0.7268518888734673,0.5888913091039285,0.5827150407421868,0.5827150407421868,0.5827150407421868,depablo_mixed_temp,2,normalized_delta,128
39,0.7218245657258913,0.5802725427347468,0.7104339688428138,0.7218245657258913,0.7218245657258913,0.7218245657258913,0.5864312684425386,0.5802725427347468,0.5802725427347468,0.5802725427347468,depablo_mixed_temp,2,normalized_delta,128
40,0.7177801975882367,0.5779090755386278,0.706604603501527,0.7177801975882367,0.7177801975882367,0.7177801975882367,0.5840295955567854,0.5779090755386278,0.5779090755386278,0.5779090755386278,depablo_mixed_temp,2,normalized_delta,128
