epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
11,0.4633359782528459,0.4280384931125139,0.4486374528784501,0.05255306943345972,1.2616227321457445,0.07208750636864192,0.4620877693159487,1.2616227321457445,0.504875639865273,1.1150893567424072,0.06727255087737974,0.10175357580577073,0.4280384944751859,1.1150893567424072,shared3,2,normalized_delta,128
12,0.4584545549593474,0.43125751928279277,0.44554258966655064,0.052295127444126656,1.2505072927265837,0.07145072380897768,0.45808438132656265,1.2505072927265837,0.5105579151134741,1.1293458930755917,0.06234385528062519,0.10208280730600419,0.43125751855407374,1.1293458930755917,shared3,2,normalized_delta,128
13,0.46303754077668774,0.43203131901590447,0.44950776351125615,0.0521948098624781,1.25816780475148,0.07125616870951235,0.4605395944411568,1.25816780475148,0.5098375194558972,1.1254976357284345,0.06843487276254516,0.10216145229182745,0.43203132026093577,1.1254976357284345,shared3,2,normalized_delta,128
14,0.45706193980417753,0.42770134900745593,0.4463317919195744,0.05284405327861158,1.2436211269152793,0.07140153258908213,0.4559555709276577,1.2436211269152793,0.5050598936253472,1.115185756118674,0.06528764936680856,0.10263064864434694,0.42770135137660986,1.115185756118674,shared3,2,normalized_delta,128
15,0.4534882529262911,0.43365375995635985,0.4421632176167087,0.052308289078392196,1.2355932685889697,0.07180831346399429,0.453236623710452,1.2355932685889697,0.5138721488416195,1.1362775812023564,0.06311916298183956,0.10156453267524117,0.43365375895314573,1.1362775812023564,shared3,2,normalized_delta,128
16,0.45274551306900224,0.43108737876540737,0.44166495611793116,0.052204963908543886,1.23345766276644,0.07078960502863323,0.45215074390120563,1.23345766276644,0.5097592125989889,1.1221270267900667,0.06899393438116501,0.10214117436032547,0.4310873785105191,1.1221270267900667,shared3,2,normalized_delta,128
17,0.4546213100876724,0.4293114576684801,0.44446162503016623,0.05245637151242142,1.2364702843783195,0.0707670628289251,0.45323123957322203,1.2364702843783195,0.5070633749428548,1.1186251064664439,0.06605401042064554,0.10325525533407927,0.42931145740705623,1.1186251064664439,shared3,2,normalized_delta,128
18,0.4484845864145379,0.42792881405667255,0.4392694794556551,0.05210037576034665,1.223172147258332,0.07013342422024722,0.4484686490796419,1.223172147258332,0.5051847715518977,1.1120776331738422,0.06607000366049377,0.10563880998249117,0.4279288156056091,1.1120776331738422,shared3,2,normalized_delta,128
19,0.4486222729413656,0.4363361492753029,0.4381209967853992,0.052054524992290935,1.2237929878070166,0.07015110447578002,0.4486662057583626,1.2237929878070166,0.5174589586885352,1.1416342824697494,0.06633651751632753,0.1010376532611094,0.4363361510823955,1.1416342824697494,shared3,2,normalized_delta,128
20,0.4497642122862632,0.43265652154621326,0.4402440266128172,0.051951344879212935,1.2239906469980875,0.07031119501446946,0.4487510622972566,1.2239906469980875,0.5130266767975531,1.1329405483446624,0.06501697916537523,0.1000120428047682,0.4326565234382686,1.1329405483446624,shared3,2,normalized_delta,128
21,0.44527425652271824,0.4372822050985537,0.4352720545310723,0.05192839229007212,1.2142355945549512,0.06974255589670257,0.44530218091390866,1.2142355945549512,0.5189770716193475,1.1466676994373923,0.06410284512431214,0.10107606352355919,0.43728220269508794,1.1466676994373923,shared3,2,normalized_delta,128
22,0.4451637548312806,0.4352608178791247,0.43492378519292463,0.05239881440656076,1.2133814547145576,0.0696292547933888,0.4451365079715024,1.2133814547145576,0.5132967583442989,1.124292438908627,0.07305197301075647,0.10843804193366514,0.43526081795101623,1.124292438908627,shared3,2,normalized_delta,128
23,0.45085136409391435,0.43858092215500377,0.44124077704914827,0.05210993641948091,1.224273763623154,0.06970984693943408,0.448697848994023,1.224273763623154,0.5181331796865715,1.1289099820350346,0.08198893739792862,0.1048438465712886,0.43858092200141724,1.1289099820350346,shared3,2,normalized_delta,128
24,0.45110186861272444,0.43176165991707854,0.44058078778417487,0.052216665543825695,1.2239070214723287,0.06944144874680461,0.44852171192098633,1.2239070214723287,0.5115745390324216,1.1277554314387472,0.06678011404644502,0.10074943495228102,0.43176166014582446,1.1277554314387472,shared3,2,normalized_delta,128
25,0.4454905280157139,0.435338547198396,0.43635282422366894,0.052053743389658104,1.211548029069315,0.06948091048551233,0.4443608943148285,1.211548029069315,0.5156024401517291,1.1346742164147527,0.07010342028776281,0.10123801082372666,0.4353385491754141,1.1346742164147527,shared3,2,normalized_delta,128
26,0.44684301233082485,0.4326175039536075,0.43759690444720417,0.05176027158183426,1.2138464462338832,0.06901915605065592,0.44487529128879105,1.2138464462338832,0.5121938607410381,1.1269883218564485,0.0677331643277093,0.10313102396107034,0.4326175033817427,1.1269883218564485,shared3,2,normalized_delta,128
