epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
11,0.31039682381293354,0.23406940946976343,0.31039682381293354,0.0005776647235239472,0.0,0.23406940946976343,0.00045829644417002174,0.0,,,,,,,,,,,,,,,1,1,11,shared4,2,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
12,0.2694380265824935,0.1999907766779264,0.2694380265824935,0.0005095471073325505,0.0,0.1999907766779264,0.0004034589122359951,0.0,0.9507868395386126,0.9840752244073421,60.0,0.6891841808300118,0.19947459142647295,0.6891841808300118,0.19947459142647295,0.9364771686113975,0.9316007824521645,0.19947459142647295,0.9364771686113975,0.9316007824521645,0.19947459142647295,0.9507868395386126,1,1,12,shared4,2,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
13,0.23267927853500142,0.1758109206954638,0.23267927853500142,0.000449623294544461,0.0,0.1758109206954638,0.00036419407357849803,0.0,,,,,,,,,,,,,,,1,1,13,shared4,2,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
14,0.20480998474008896,0.1600212256113688,0.20480998474008896,0.0004064554283532369,0.0,0.1600212256113688,0.0003405880537078095,0.0,0.9584225119535704,0.9849665692649245,60.0,0.7148845809280039,0.2510144635747742,0.7148845809280039,0.2510144635747742,0.9493981599618118,0.9442411192474257,0.2510144635747742,0.9493981599618118,0.9442411192474257,0.2510144635747742,0.9584225119535704,1,1,14,shared4,2,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
15,0.1902099146562464,0.151287363221248,0.1902099146562464,0.0003813394098816549,0.0,0.151287363221248,0.0003252799093994933,0.0,,,,,,,,,,,,,,,1,1,15,shared4,2,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
16,0.18251852340557995,0.14273986220359802,0.18251852340557995,0.00036715152878862093,0.0,0.14273986220359802,0.0003071492149805029,0.0,0.9654202309372091,0.9846587509624459,60.0,0.703475927387967,0.1881208631557938,0.703475927387967,0.1881208631557938,0.9623476069814437,0.9599593120266638,0.1881208631557938,0.9623476069814437,0.9599593120266638,0.1881208631557938,0.9654202309372091,1,1,16,shared4,2,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
17,0.17559393758282943,0.1367088065793117,0.17559393758282943,0.00035379931282745125,0.0,0.1367088065793117,0.000294753134464069,0.0,,,,,,,,,,,,,,,1,1,17,shared4,2,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
18,0.17091868335709853,0.133887837951382,0.17091868335709853,0.00034424493274213196,0.0,0.133887837951382,0.0002880212487070821,0.0,0.9728197133327691,0.9866329512357934,60.0,0.7261549295560975,0.2376411086697241,0.7261549295560975,0.2376411086697241,0.9659119965898713,0.9749116834086972,0.2376411086697241,0.9659119965898713,0.9749116834086972,0.2376411086697241,0.9728197133327691,1,1,18,shared4,2,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
19,0.16831397834946127,0.1309433008233706,0.16831397834946127,0.0003388397385338869,0.0,0.1309433008233706,0.0002815921883059976,0.0,,,,,,,,,,,,,,,1,1,19,shared4,2,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
20,0.16295559485169017,0.12506332310537496,0.16295559485169017,0.00032831584651242285,0.0,0.12506332310537496,0.0002707579684890031,0.0,0.9757210808834612,0.987858738746778,60.0,0.7229213738799266,0.21935908984764885,0.7229213738799266,0.21935908984764885,0.9670124948027531,0.9823925369893779,0.21935908984764885,0.9670124948027531,0.9823925369893779,0.21935908984764885,0.9757210808834612,1,1,20,shared4,2,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
