epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
26,0.27292111485608317,0.3537290621025022,0.26935742469994645,0.27292111485608317,0.27292111485608317,0.27292111485608317,0.3532292514864821,0.3537290621025022,0.3537290621025022,0.3537290621025022,reid,2,normalized_delta,128
27,0.26414992392651343,0.35088486307358835,0.2606129887464799,0.26414992392651343,0.26414992392651343,0.26414992392651343,0.3504009553435026,0.35088486307358835,0.35088486307358835,0.35088486307358835,reid,2,normalized_delta,128
28,0.25905766391048307,0.34910494372888934,0.25553072581165714,0.25905766391048307,0.25905766391048307,0.25905766391048307,0.34864853030012455,0.34910494372888934,0.34910494372888934,0.34910494372888934,reid,2,normalized_delta,128
29,0.25471766521467976,0.34838005430356134,0.25118860713157215,0.25471766521467976,0.25471766521467976,0.25471766521467976,0.34794477646937594,0.34838005430356134,0.34838005430356134,0.34838005430356134,reid,2,normalized_delta,128
30,0.2506626575597023,0.3486618666211143,0.2471280358045509,0.2506626575597023,0.2506626575597023,0.2506626575597023,0.3482126262388192,0.3486618666211143,0.3486618666211143,0.3486618666211143,reid,2,normalized_delta,128
31,0.24780726932773464,0.34878820391895715,0.24424660778359364,0.24780726932773464,0.24780726932773464,0.24780726932773464,0.34830752822745126,0.34878820391895715,0.34878820391895715,0.34878820391895715,reid,2,normalized_delta,128
32,0.24562521978820626,0.34909896076715086,0.24204678117836775,0.24562521978820626,0.24562521978820626,0.24562521978820626,0.3485802327195415,0.34909896076715086,0.34909896076715086,0.34909896076715086,reid,2,normalized_delta,128
33,0.24379364801080602,0.3495414017670555,0.24020833232881209,0.24379364801080602,0.24379364801080602,0.24379364801080602,0.34897940371592995,0.3495414017670555,0.3495414017670555,0.3495414017670555,reid,2,normalized_delta,128
34,0.2421618542388866,0.35008087326423265,0.2385756819459953,0.2421618542388866,0.2421618542388866,0.2421618542388866,0.34946900367503986,0.35008087326423265,0.35008087326423265,0.35008087326423265,reid,2,normalized_delta,128
35,0.24056818732305577,0.3507165125629399,0.23698719550708408,0.24056818732305577,0.24056818732305577,0.24056818732305577,0.3500495914777275,0.3507165125629399,0.3507165125629399,0.3507165125629399,reid,2,normalized_delta,128
36,0.23905722816523753,0.35141162418585736,0.23548381448184189,0.23905722816523753,0.23905722816523753,0.23905722816523753,0.35068621885147877,0.35141162418585736,0.35141162418585736,0.35141162418585736,reid,2,normalized_delta,128
37,0.2378107168270569,0.35191359449527226,0.23424031875635448,0.2378107168270569,0.2378107168270569,0.2378107168270569,0.3511336973460857,0.35191359449527226,0.35191359449527226,0.35191359449527226,reid,2,normalized_delta,128
