epoch,train_objective,val_objective,train_mse_norm,train_source_lj_noisy_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
11,0.30502416201184196,0.37937024994194507,0.30469565486659606,0.30502416201184196,0.30502416201184196,0.30502416201184196,0.37575887128710744,0.37937024994194507,0.37937024994194507,0.37937024994194507,noisy-LJ only,4,normalized_delta,96
12,0.3027781136681636,0.37479422301054,0.3024294017006954,0.3027781136681636,0.3027781136681636,0.3027781136681636,0.3714268588721752,0.37479422301054,0.37479422301054,0.37479422301054,noisy-LJ only,4,normalized_delta,96
13,0.300559467330575,0.3710104324519634,0.3001949437744916,0.300559467330575,0.300559467330575,0.300559467330575,0.36780906915664674,0.3710104324519634,0.3710104324519634,0.3710104324519634,noisy-LJ only,4,normalized_delta,96
14,0.298344428734233,0.3670352647155523,0.29796877086659274,0.298344428734233,0.298344428734233,0.298344428734233,0.36395178216695784,0.3670352647155523,0.3670352647155523,0.3670352647155523,noisy-LJ only,4,normalized_delta,96
15,0.2961316010889908,0.3624439121633768,0.29574950979525844,0.2961316010889908,0.2961316010889908,0.2961316010889908,0.35945339265465737,0.3624439121633768,0.3624439121633768,0.3624439121633768,noisy-LJ only,4,normalized_delta,96
16,0.29390945041800537,0.3575898469388485,0.2935250844185551,0.29390945041800537,0.29390945041800537,0.29390945041800537,0.3546789960116148,0.3575898469388485,0.3575898469388485,0.3575898469388485,noisy-LJ only,4,normalized_delta,96
17,0.2916411774319907,0.3529807989001274,0.29125571258614463,0.2916411774319907,0.2916411774319907,0.2916411774319907,0.35014476989209653,0.3529807989001274,0.3529807989001274,0.3529807989001274,noisy-LJ only,4,normalized_delta,96
18,0.2893641748254498,0.3479395409375429,0.2889780920557678,0.2893641748254498,0.2893641748254498,0.2893641748254498,0.34517961360514166,0.3479395409375429,0.3479395409375429,0.3479395409375429,noisy-LJ only,4,normalized_delta,96
19,0.2872016589455307,0.3429448768943548,0.28681647932281096,0.2872016589455307,0.2872016589455307,0.2872016589455307,0.3402543553709984,0.3429448768943548,0.3429448768943548,0.3429448768943548,noisy-LJ only,4,normalized_delta,96
20,0.2851915590701004,0.3381399309784174,0.28480673154443503,0.2851915590701004,0.2851915590701004,0.2851915590701004,0.3355106533616781,0.3381399309784174,0.3381399309784174,0.3381399309784174,noisy-LJ only,4,normalized_delta,96
21,0.2833791488446295,0.33349885608255864,0.28299594138438505,0.2833791488446295,0.2833791488446295,0.2833791488446295,0.3309102846086025,0.33349885608255864,0.33349885608255864,0.33349885608255864,noisy-LJ only,4,normalized_delta,96
22,0.2816989412630598,0.32872477620840074,0.2813152408848206,0.2816989412630598,0.2816989412630598,0.2816989412630598,0.32616512610018256,0.32872477620840074,0.32872477620840074,0.32872477620840074,noisy-LJ only,4,normalized_delta,96
23,0.28024227160091203,0.32464433886110783,0.27986202260976034,0.28024227160091203,0.28024227160091203,0.28024227160091203,0.3220797703489661,0.32464433886110783,0.32464433886110783,0.32464433886110783,noisy-LJ only,4,normalized_delta,96
24,0.27885992126291,0.3190404669493437,0.2784728692248464,0.27885992126291,0.27885992126291,0.27885992126291,0.316505008675158,0.3190404669493437,0.3190404669493437,0.3190404669493437,noisy-LJ only,4,normalized_delta,96
25,0.27790710374712946,0.3152091477811336,0.2775303558446467,0.27790710374712946,0.27790710374712946,0.27790710374712946,0.3126117136403918,0.3152091477811336,0.3152091477811336,0.3152091477811336,noisy-LJ only,4,normalized_delta,96
26,0.27653831887121,0.31081765695661306,0.2761521044236918,0.27653831887121,0.27653831887121,0.27653831887121,0.3082538269609213,0.31081765695661306,0.31081765695661306,0.31081765695661306,noisy-LJ only,4,normalized_delta,96
27,0.2754692835273842,0.30783965936303137,0.2750988692070047,0.2754692835273842,0.2754692835273842,0.2754692835273842,0.3052027936987579,0.30783965936303137,0.30783965936303137,0.30783965936303137,noisy-LJ only,4,normalized_delta,96
28,0.2741391167740027,0.3041765536740422,0.2737663339295735,0.2741391167740027,0.2741391167740027,0.2741391167740027,0.3015795032680035,0.3041765536740422,0.3041765536740422,0.3041765536740422,noisy-LJ only,4,normalized_delta,96
29,0.2728432306324442,0.30096884567663074,0.2724880505974094,0.2728432306324442,0.2728432306324442,0.2728432306324442,0.29838391434028744,0.30096884567663074,0.30096884567663074,0.30096884567663074,noisy-LJ only,4,normalized_delta,96
30,0.27138427484408023,0.29848401553183795,0.2710529812164605,0.27138427484408023,0.27138427484408023,0.27138427484408023,0.2959323574155569,0.29848401553183795,0.29848401553183795,0.29848401553183795,noisy-LJ only,4,normalized_delta,96
31,0.2701603683071832,0.2963775806464255,0.2698528840020299,0.2701603683071832,0.2701603683071832,0.2701603683071832,0.29385926432535053,0.2963775806464255,0.2963775806464255,0.2963775806464255,noisy-LJ only,4,normalized_delta,96
32,0.2690869658589363,0.29354535637050866,0.268801028744628,0.2690869658589363,0.2690869658589363,0.2690869658589363,0.2910449585393071,0.29354535637050866,0.29354535637050866,0.29354535637050866,noisy-LJ only,4,normalized_delta,96
33,0.2681216813394179,0.2905993872880936,0.26785326289137207,0.2681216813394179,0.2681216813394179,0.2681216813394179,0.2881125484481454,0.2905993872880936,0.2905993872880936,0.2905993872880936,noisy-LJ only,4,normalized_delta,96
34,0.2672179361209273,0.2881692773401737,0.26696430091932416,0.2672179361209273,0.2672179361209273,0.2672179361209273,0.28569615131989123,0.2881692773401737,0.2881692773401737,0.2881692773401737,noisy-LJ only,4,normalized_delta,96
35,0.2663833397862812,0.2863691574148834,0.2661435546763241,0.2663833397862812,0.2663833397862812,0.2663833397862812,0.28390926191210747,0.2863691574148834,0.2863691574148834,0.2863691574148834,noisy-LJ only,4,normalized_delta,96
36,0.2656077257761111,0.28509285813570023,0.2653811305500567,0.2656077257761111,0.2656077257761111,0.2656077257761111,0.2826448299959302,0.28509285813570023,0.28509285813570023,0.28509285813570023,noisy-LJ only,4,normalized_delta,96
37,0.26488467199727894,0.2841724404208362,0.26467066213550666,0.26488467199727894,0.26488467199727894,0.26488467199727894,0.2817344632335007,0.2841724404208362,0.2841724404208362,0.2841724404208362,noisy-LJ only,4,normalized_delta,96
38,0.26423281932125486,0.2835874554589391,0.2640300111801674,0.26423281932125486,0.26423281932125486,0.26423281932125486,0.2811547784805298,0.2835874554589391,0.2835874554589391,0.2835874554589391,noisy-LJ only,4,normalized_delta,96
39,0.2636590665069719,0.28325312937051056,0.2634653751452764,0.2636590665069719,0.2636590665069719,0.2636590665069719,0.28081858943402765,0.28325312937051056,0.28325312937051056,0.28325312937051056,noisy-LJ only,4,normalized_delta,96
40,0.2631563793544968,0.2831642394438386,0.2629696856327355,0.2631563793544968,0.2631563793544968,0.2631563793544968,0.2807231037579477,0.2831642394438386,0.2831642394438386,0.2831642394438386,noisy-LJ only,4,normalized_delta,96
41,0.262711515094464,0.28322269740700723,0.2625302147126446,0.262711515094464,0.262711515094464,0.262711515094464,0.28077301036566493,0.28322269740700723,0.28322269740700723,0.28322269740700723,noisy-LJ only,4,normalized_delta,96
42,0.2622995382025838,0.28340422189980746,0.26212272166398665,0.2622995382025838,0.2622995382025838,0.2622995382025838,0.2809462875276804,0.28340422189980746,0.28340422189980746,0.28340422189980746,noisy-LJ only,4,normalized_delta,96
43,0.26191979585960506,0.2837792304977775,0.2617465628683567,0.26191979585960506,0.26191979585960506,0.26191979585960506,0.2813134098984301,0.2837792304977775,0.2837792304977775,0.2837792304977775,noisy-LJ only,4,normalized_delta,96
44,0.26156631984127066,0.28408303747698666,0.2613959159857283,0.26156631984127066,0.26156631984127066,0.26156631984127066,0.28160992420464753,0.28408303747698666,0.28408303747698666,0.28408303747698666,noisy-LJ only,4,normalized_delta,96
45,0.26122804915408293,0.2843953575827181,0.26105964127803843,0.26122804915408293,0.26122804915408293,0.26122804915408293,0.2819145829044282,0.2843953575827181,0.2843953575827181,0.2843953575827181,noisy-LJ only,4,normalized_delta,96
46,0.2608970527884861,0.2846476194933057,0.2607302249117444,0.2608970527884861,0.2608970527884861,0.2608970527884861,0.28215684731304647,0.2846476194933057,0.2846476194933057,0.2846476194933057,noisy-LJ only,4,normalized_delta,96
47,0.26056307507492604,0.284903495721519,0.2603979582538207,0.26056307507492604,0.26056307507492604,0.26056307507492604,0.28239912789314986,0.284903495721519,0.284903495721519,0.284903495721519,noisy-LJ only,4,normalized_delta,96
48,0.2602124209242562,0.2851834788955748,0.26004894797566036,0.2602124209242562,0.2602124209242562,0.2602124209242562,0.2826589048877358,0.2851834788955748,0.2851834788955748,0.2851834788955748,noisy-LJ only,4,normalized_delta,96
49,0.2598392593959967,0.28554639579728247,0.25967768491990867,0.2598392593959967,0.2598392593959967,0.2598392593959967,0.2829933132752776,0.28554639579728247,0.28554639579728247,0.28554639579728247,noisy-LJ only,4,normalized_delta,96
50,0.25942542472605906,0.28608291402459146,0.25926657462492586,0.25942542472605906,0.25942542472605906,0.25942542472605906,0.2834919134788215,0.28608291402459146,0.28608291402459146,0.28608291402459146,noisy-LJ only,4,normalized_delta,96
51,0.2589620730249832,0.28685618453100326,0.2588077807575464,0.2589620730249832,0.2589620730249832,0.2589620730249832,0.2842158225290477,0.28685618453100326,0.28685618453100326,0.28685618453100326,noisy-LJ only,4,normalized_delta,96
52,0.2584300801679492,0.2879015269726515,0.25828343951702115,0.2584300801679492,0.2584300801679492,0.2584300801679492,0.28519503573700783,0.2879015269726515,0.2879015269726515,0.2879015269726515,noisy-LJ only,4,normalized_delta,96
