epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_mixed_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
13,0.7986279307619522,0.6348845594911836,0.7855922646820546,0.7986279307619522,0.7986279307619522,0.7986279307619522,0.6414606651524082,0.6348845594911836,0.6348845594911836,0.6348845594911836,depablo_mixed_temp,8,normalized_delta,128
14,0.797098653400807,0.6331345746875741,0.7840775530883356,0.797098653400807,0.797098653400807,0.797098653400807,0.6396615613484755,0.6331345746875741,0.6331345746875741,0.6331345746875741,depablo_mixed_temp,8,normalized_delta,128
15,0.7956033290805001,0.6314386831072625,0.782593030962897,0.7956033290805001,0.7956033290805001,0.7956033290805001,0.6379243498085998,0.6314386831072625,0.6314386831072625,0.6314386831072625,depablo_mixed_temp,8,normalized_delta,128
16,0.7939786228694414,0.6298279006441589,0.7809769259471643,0.7939786228694414,0.7939786228694414,0.7939786228694414,0.6362836726766545,0.6298279006441589,0.6298279006441589,0.6298279006441589,depablo_mixed_temp,8,normalized_delta,128
17,0.7922786176988953,0.6282414461602457,0.7792808739958625,0.7922786176988953,0.7922786176988953,0.7922786176988953,0.6346752702957019,0.6282414461602457,0.6282414461602457,0.6282414461602457,depablo_mixed_temp,8,normalized_delta,128
18,0.7905089519819931,0.6267295388970524,0.7775137992477731,0.7905089519819931,0.7905089519819931,0.7905089519819931,0.6331471443991177,0.6267295388970524,0.6267295388970524,0.6267295388970524,depablo_mixed_temp,8,normalized_delta,128
19,0.7887265090389471,0.6252797142369673,0.7757343856519774,0.7887265090389471,0.7887265090389471,0.7887265090389471,0.6316834324970841,0.6252797142369673,0.6252797142369673,0.6252797142369673,depablo_mixed_temp,8,normalized_delta,128
20,0.7869541697498215,0.6238618806819431,0.7739686449107371,0.7869541697498215,0.7869541697498215,0.7869541697498215,0.6302506496431306,0.6238618806819431,0.6238618806819431,0.6238618806819431,depablo_mixed_temp,8,normalized_delta,128
21,0.7851918382766215,0.6224684405024163,0.7722138667577192,0.7851918382766215,0.7851918382766215,0.7851918382766215,0.6288395216688514,0.6224684405024163,0.6224684405024163,0.6224684405024163,depablo_mixed_temp,8,normalized_delta,128
22,0.7833455245157606,0.6208111519517843,0.7703750551139054,0.7833455245157606,0.7833455245157606,0.7833455245157606,0.6271579698950518,0.6208111519517843,0.6208111519517843,0.6208111519517843,depablo_mixed_temp,8,normalized_delta,128
23,0.7813020777741545,0.6190679624269251,0.7683434057980776,0.7813020777741545,0.7813020777741545,0.7813020777741545,0.625386229425203,0.6190679624269251,0.6190679624269251,0.6190679624269251,depablo_mixed_temp,8,normalized_delta,128
24,0.7790538026510101,0.6173623879731167,0.7661119779375823,0.7790538026510101,0.7790538026510101,0.7790538026510101,0.623651457746746,0.6173623879731167,0.6173623879731167,0.6173623879731167,depablo_mixed_temp,8,normalized_delta,128
25,0.7766806111622013,0.6156696146936156,0.763758278500877,0.7766806111622013,0.7766806111622013,0.7766806111622013,0.6219308727013413,0.6156696146936156,0.6156696146936156,0.6156696146936156,depablo_mixed_temp,8,normalized_delta,128
26,0.7742044845890058,0.6138260463776533,0.7613048828746143,0.7742044845890058,0.7742044845890058,0.7742044845890058,0.6200603234174196,0.6138260463776533,0.6138260463776533,0.6138260463776533,depablo_mixed_temp,8,normalized_delta,128
27,0.7714339908898661,0.6115013762318995,0.7585643612142456,0.7714339908898661,0.7714339908898661,0.7714339908898661,0.6177094824961387,0.6115013762318995,0.6115013762318995,0.6115013762318995,depablo_mixed_temp,8,normalized_delta,128
28,0.7676555213763525,0.6075487148773391,0.7548359926789999,0.7676555213763525,0.7676555213763525,0.7676555213763525,0.6137332302459981,0.6075487148773391,0.6075487148773391,0.6075487148773391,depablo_mixed_temp,8,normalized_delta,128
29,0.7604370941456996,0.5987169420695864,0.7477398185157462,0.7604370941456996,0.7604370941456996,0.7604370941456996,0.6048988826223649,0.5987169420695864,0.5987169420695864,0.5987169420695864,depablo_mixed_temp,8,normalized_delta,128
30,0.7479398023337126,0.5884210023359628,0.7355961216907753,0.7479398023337126,0.7479398023337126,0.7479398023337126,0.5945295409183018,0.5884210023359628,0.5884210023359628,0.5884210023359628,depablo_mixed_temp,8,normalized_delta,128
31,0.7367998195321936,0.5831560520455241,0.7251745064595813,0.7367998195321936,0.7367998195321936,0.7367998195321936,0.5891931901714997,0.5831560520455241,0.5831560520455241,0.5831560520455241,depablo_mixed_temp,8,normalized_delta,128
32,0.7293606225009027,0.5814066086168168,0.7181448163954836,0.7293606225009027,0.7293606225009027,0.7293606225009027,0.5874501825892366,0.5814066086168168,0.5814066086168168,0.5814066086168168,depablo_mixed_temp,8,normalized_delta,128
33,0.7234683941265471,0.5802938384731533,0.712444146173565,0.7234683941265471,0.7234683941265471,0.7234683941265471,0.5863522424770053,0.5802938384731533,0.5802938384731533,0.5802938384731533,depablo_mixed_temp,8,normalized_delta,128
34,0.7192601514293959,0.5781167297245702,0.7084233316739923,0.7192601514293959,0.7192601514293959,0.7192601514293959,0.5841572033823468,0.5781167297245702,0.5781167297245702,0.5781167297245702,depablo_mixed_temp,8,normalized_delta,128
35,0.7161717579356934,0.5756261879141675,0.7055296496341102,0.7161717579356934,0.7161717579356934,0.7161717579356934,0.5816305599728366,0.5756261879141675,0.5756261879141675,0.5756261879141675,depablo_mixed_temp,8,normalized_delta,128
36,0.7137277560994814,0.5739154103066539,0.7032626807493599,0.7137277560994814,0.7137277560994814,0.7137277560994814,0.5798894391773501,0.5739154103066539,0.5739154103066539,0.5739154103066539,depablo_mixed_temp,8,normalized_delta,128
37,0.7119223182138644,0.5732894494722132,0.7016101430905493,0.7119223182138644,0.7119223182138644,0.7119223182138644,0.5792556868982501,0.5732894494722132,0.5732894494722132,0.5732894494722132,depablo_mixed_temp,8,normalized_delta,128
38,0.710606880152696,0.5731793474114966,0.7004478620659363,0.710606880152696,0.710606880152696,0.710606880152696,0.5791534021409461,0.5731793474114966,0.5731793474114966,0.5731793474114966,depablo_mixed_temp,8,normalized_delta,128
39,0.7091517226868554,0.573020141091547,0.6991347461546722,0.7091517226868554,0.7091517226868554,0.7091517226868554,0.5790132371912478,0.573020141091547,0.573020141091547,0.573020141091547,depablo_mixed_temp,8,normalized_delta,128
40,0.7077037088376911,0.5719398036599159,0.6977982218818445,0.7077037088376911,0.7077037088376911,0.7077037088376911,0.5779433640273055,0.5719398036599159,0.5719398036599159,0.5719398036599159,depablo_mixed_temp,8,normalized_delta,128
