source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,seed
depablo_mixed_temp,50,20,20,20,0.6070196161476917,0.1636544448132905,0.1290510646927359,2.121981312939169e-05,0.002757091296371,0.0007889710570452,near08,2026
depablo_mixed_temp,75,20,20,20,0.7481083622167828,0.1421265243176173,0.1721180025747532,2.1378908664360092e-05,0.0026509083108976,0.0014044474373804,near08,2026
depablo_mixed_temp,100,20,20,20,0.8504026411827094,0.112624247397652,0.1264354805514444,2.5058027068780576e-05,0.0023219454567879,0.0014131012198049,near08,2026
depablo_mixed_temp,125,20,20,20,0.8811628585479958,0.0911448788759486,0.1548213597822952,2.375827089053928e-05,0.0024823629297316,0.0015121065021958,near08,2026
depablo_mixed_temp,149,20,20,20,0.8971499047446263,0.0798667886489931,0.1320205212672846,2.703201272424849e-05,0.0030986297409981,0.0016000223287846,near08,2026
depablo_mixed_temp,150,20,20,20,0.8544690229995393,0.1016669438994123,0.1378886511040539,2.722001452184486e-05,0.0030633258633315,0.0016877165675396,near08,2026
lj_noisy,5,20,20,20,-9.791434898010738,0.0760169250108651,0.0012192600578043,8.637979824754893e-08,0.0004011453464045,9.88408333796542e-05,near08,2026
lj_noisy,10,20,20,20,-1.557851912107877,0.0639763033239766,0.0021538442446725,1.0107514114565674e-07,0.0003743327892152,0.000138138938928,near08,2026
lj_noisy,25,20,20,20,-0.4818181684386895,0.0641356974288065,0.0041168599721615,3.517994102253397e-07,0.0003872169065289,0.0002587070019217,near08,2026
lj_noisy,50,20,20,20,0.2579867678761226,0.04503056936647,0.0047651600463273,1.5665309916812477e-06,0.0005129689816385,0.0002419422671664,near08,2026
lj_noisy,75,20,20,20,0.3586071575485923,0.0411330974822795,0.0050961142073924,4.090874938356137e-06,0.000820964295417,0.0003376622218638,near08,2026
lj_noisy,100,20,20,20,0.4587100753486305,0.0364523621209572,0.0053100823581802,7.979322958817647e-06,0.0009954189881682,0.0005033243796788,near08,2026
lj_noisy,125,20,20,20,0.5065064396391324,0.0394139321958601,0.0055693002776564,1.33483756599162e-05,0.0009870734065771,0.0007221162319183,near08,2026
lj_noisy,149,20,20,20,0.1972759007202332,0.0623934944200926,0.0058612530060078,2.0588290772138863e-05,0.0016843561083078,0.0009925032267346,near08,2026
lj_noisy,150,20,20,20,0.1735880847373483,0.0635123626365188,0.0058775611339848,2.095872450809111e-05,0.0017315046861767,0.0010066943708807,near08,2026
reid,5,20,20,20,-1.3322981679938977,0.1540934662695094,0.0215407678341569,8.485996740859038e-08,0.0005186903406865,0.000161624345128,near08,2026
reid,10,20,20,20,0.2083635824647081,0.1228808824664552,0.0283466184553629,8.247067535549492e-08,0.0003509013273287,0.0002046963638349,near08,2026
reid,25,20,20,20,0.7670318849260991,0.0810002706062503,0.0340742914742546,3.915493085315802e-07,0.0006683341343887,0.0003149762113025,near08,2026
reid,50,20,20,20,0.9056169163595348,0.0535825729627034,0.03674579830514,1.6188129464467235e-06,0.001064887153916,0.0003752777498448,near08,2026
reid,75,20,20,20,0.9490956622777996,0.0377748234904377,0.0381454871288846,3.5874030913873868e-06,0.0011060124728828,0.000446569295309,near08,2026
reid,100,20,20,20,0.963415564361804,0.0303659733720753,0.0392619338029476,6.475244740045128e-06,0.0011082957033067,0.0005582158977631,near08,2026
