variant,source,frame,seeds,r2_mean,r2_std,r2_min,position_mse,strain_x_mae,strain_y_mae,p_ratio_mae,valid_min,total_min
frames101,depablo_low_temp,150,5,0.8386182041624336,0.16795058235517604,0.5590073187022903,1.7502230266472908e-05,0.00410025902092452,0.00206876851618286,0.09973084340200847,20,20
frames101,depablo_mixed_temp,5,5,-0.15183549935136248,0.353883256759865,-0.7409356185755553,2.0816094811735298e-05,0.0028362193526117402,0.00129848286516786,0.3935578915976863,20,20
frames101,depablo_mixed_temp,10,5,-0.13964785258363613,0.3317542865841183,-0.516217866874872,2.6082563054643517e-05,0.00353677673381748,0.00165258936587626,0.33467713113759073,20,20
frames101,depablo_mixed_temp,25,5,0.10832999368939022,0.2675670810725223,-0.2484739288153239,2.3438831894821985e-05,0.00315340957604342,0.00156839669478354,0.2633213097100971,20,20
frames101,depablo_mixed_temp,50,5,0.4823231133433247,0.1453574329336796,0.3719569707535362,2.8706300661554e-05,0.0032164288265630002,0.00198033891003428,0.17686261443097537,20,20
frames101,depablo_mixed_temp,75,5,0.4715113543702426,0.5485580584513774,-0.4665151343656035,2.6978235769092863e-05,0.0032140788063406396,0.0016923648345982401,0.16585159613175912,20,20
frames101,depablo_mixed_temp,100,5,0.7085020371062052,0.09280595376638702,0.6285295686725854,3.296906947753087e-05,0.0028754373127593998,0.0020211799515527,0.1252646038057446,20,20
frames101,depablo_mixed_temp,125,5,0.7325101891655998,0.20171932318540103,0.3795592881209603,3.612623898334277e-05,0.0030222311895340198,0.0025177660788176003,0.13436012906305292,20,20
frames101,depablo_mixed_temp,149,5,0.3183650421618821,0.5824783445624871,-0.6638313801287963,5.2002344834818355e-05,0.00466661901213224,0.0034191753470804,0.18714080467478075,20,20
frames101,depablo_mixed_temp,150,5,0.5269264914999441,0.2958274803286405,0.0470520019568637,4.546307817918204e-05,0.00514776443131264,0.00306666092132212,0.17963104469269386,20,20
frames101,lj_noisy,5,5,-17.597383611940078,11.116220545639834,-35.95805583975405,3.1896584964385965e-08,0.00024895694892614,0.00012995338256584004,0.11533180546272925,20,20
frames101,lj_noisy,10,5,-1.6054661077718204,1.2625456969293287,-2.6658946479977303,4.794083309889175e-08,0.00021869372983924002,0.00011560060054760103,0.05999930575217064,20,20
frames101,lj_noisy,25,5,0.3214038428357375,0.11245081623716147,0.1611397956357146,2.9485650756555513e-07,0.00027363855391736,0.0001420859363860915,0.04301724840985022,20,20
frames101,lj_noisy,50,5,0.4695999944075844,0.1828221374189594,0.2086759804743527,1.53118377966166e-06,0.00047040946315967996,0.00022881841869088,0.03956630919871932,20,20
frames101,lj_noisy,75,5,0.3508463370199624,0.22103458202342277,0.002171841432036,4.022707771582646e-06,0.00065762004815036,0.00037785579450422,0.044428202435534296,20,20
frames101,lj_noisy,100,5,-0.08253291425800749,0.3557628018671116,-0.5148093918671828,8.216647038352675e-06,0.00120828607119614,0.00057073942385608,0.060712113517714515,20,20
frames101,lj_noisy,125,5,-1.7395266498312338,0.9183420337674524,-3.0688333833603654,1.5643058609384753e-05,0.0029549369495361797,0.0008460428356192399,0.10378374351129309,20,20
frames101,lj_noisy,149,5,-3.965383746007819,1.8823891078996267,-6.710039746970655,2.7234153685640193e-05,0.0050681297294795005,0.0012310349708422202,0.14801054892545448,20,20
frames101,lj_noisy,150,5,-4.056059980869533,1.9282568948430148,-6.869058996657064,2.7830382005049612e-05,0.00515718644484872,0.0012502107932231801,0.1496116057056826,20,20
frames101,reid,5,5,-1.0337027534026881,1.107059761456373,-2.684476012226125,4.474542824262074e-08,0.00032098565367047325,0.00017984193813385999,0.1773783390881319,20,20
