epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
21,0.4023665142294608,0.5015068396460265,0.39867898939471497,0.4023665142294608,0.4023665142294608,0.4023665142294608,0.5004461166681722,0.5015068396460265,0.5015068396460265,0.5015068396460265,reid,2,normalized_delta,128
22,0.4013508028889957,0.5001515333715361,0.3977206903068643,0.4013508028889957,0.4013508028889957,0.4013508028889957,0.4990985579206608,0.5001515333715361,0.5001515333715361,0.5001515333715361,reid,2,normalized_delta,128
23,0.40040498975860445,0.49886314873583615,0.3968284823000431,0.40040498975860445,0.40040498975860445,0.40040498975860445,0.49782049490022473,0.49886314873583615,0.49886314873583615,0.49886314873583615,reid,2,normalized_delta,128
24,0.3995680969404547,0.49759968571015634,0.39604501488961674,0.3995680969404547,0.3995680969404547,0.3995680969404547,0.4965664002520498,0.49759968571015634,0.49759968571015634,0.49759968571015634,reid,2,normalized_delta,128
25,0.39865847676992416,0.49632400562404655,0.3951834965693323,0.39865847676992416,0.39865847676992416,0.39865847676992416,0.4952965013508219,0.49632400562404655,0.49632400562404655,0.49632400562404655,reid,2,normalized_delta,128
26,0.39744370093471126,0.49497460640850477,0.3940084409949027,0.39744370093471126,0.39744370093471126,0.39744370093471126,0.4939461858884897,0.49497460640850477,0.49497460640850477,0.49497460640850477,reid,2,normalized_delta,128
27,0.39556005177529235,0.4929794624040369,0.3921608479007294,0.39556005177529235,0.39556005177529235,0.39556005177529235,0.4919451994646806,0.4929794624040369,0.4929794624040369,0.4929794624040369,reid,2,normalized_delta,128
28,0.39185278407837215,0.4886535523983184,0.38850022668116974,0.39185278407837215,0.39185278407837215,0.39185278407837215,0.48760782601311803,0.4886535523983184,0.4886535523983184,0.4886535523983184,reid,2,normalized_delta,128
29,0.382307916311057,0.4739681300416123,0.37908651591523695,0.382307916311057,0.382307916311057,0.382307916311057,0.4729059144447092,0.4739681300416123,0.4739681300416123,0.4739681300416123,reid,2,normalized_delta,128
30,0.3551539454413088,0.4355872586311307,0.3522278517680733,0.3551539454413088,0.3551539454413088,0.3551539454413088,0.43458296012249775,0.4355872586311307,0.4355872586311307,0.4355872586311307,reid,2,normalized_delta,128
31,0.33619032115920594,0.40765032175113447,0.33337365090847015,0.33619032115920594,0.33619032115920594,0.33619032115920594,0.4069303412397858,0.40765032175113447,0.40765032175113447,0.40765032175113447,reid,2,normalized_delta,128
32,0.3155650867247268,0.3854734186024871,0.3123429471528844,0.3155650867247268,0.3155650867247268,0.3155650867247268,0.3849815501307603,0.3854734186024871,0.3854734186024871,0.3854734186024871,reid,2,normalized_delta,128
33,0.29761287501375927,0.36723767322837375,0.29420900382101534,0.29761287501375927,0.29761287501375927,0.29761287501375927,0.36684655444696546,0.36723767322837375,0.36723767322837375,0.36723767322837375,reid,2,normalized_delta,128
34,0.28174269187607265,0.35543760511791334,0.2782959413567656,0.28174269187607265,0.28174269187607265,0.28174269187607265,0.35514833696652204,0.35543760511791334,0.35543760511791334,0.35543760511791334,reid,2,normalized_delta,128
35,0.27025881948831837,0.3477210016717436,0.2667825043985718,0.27025881948831837,0.27025881948831837,0.27025881948831837,0.3475251915224362,0.3477210016717436,0.3477210016717436,0.3477210016717436,reid,2,normalized_delta,128
36,0.2634389533024085,0.34267557466228027,0.259940212082706,0.2634389533024085,0.2634389533024085,0.2634389533024085,0.34256328229093924,0.34267557466228027,0.34267557466228027,0.34267557466228027,reid,2,normalized_delta,128
37,0.25864891444185845,0.3392652902111877,0.25513862249882596,0.25864891444185845,0.25864891444185845,0.25864891444185845,0.3392383913160302,0.3392652902111877,0.3392652902111877,0.3392652902111877,reid,2,normalized_delta,128
38,0.2548281759317768,0.3369122179283295,0.2513212587978495,0.2548281759317768,0.2548281759317768,0.2548281759317768,0.3369588243513135,0.3369122179283295,0.3369122179283295,0.3369122179283295,reid,2,normalized_delta,128
39,0.2516976894026524,0.33533581845404115,0.24819912982026213,0.2516976894026524,0.2516976894026524,0.2516976894026524,0.33543869500863366,0.33533581845404115,0.33533581845404115,0.33533581845404115,reid,2,normalized_delta,128
40,0.2488836753427198,0.33418241754407063,0.24539482022978756,0.2488836753427198,0.2488836753427198,0.2488836753427198,0.3343316131795291,0.33418241754407063,0.33418241754407063,0.33418241754407063,reid,2,normalized_delta,128
