epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_mixed_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
28,0.7666858465851922,0.6072123861813452,0.7539896143894447,0.7666858465851922,0.7666858465851922,0.7666858465851922,0.6133555801206967,0.6072123861813452,0.6072123861813452,0.6072123861813452,depablo_mixed_temp,4,normalized_delta,128
29,0.7630338856068096,0.6042922894848743,0.7503977453532188,0.7630338856068096,0.7630338856068096,0.7630338856068096,0.6104303845058894,0.6042922894848743,0.6042922894848743,0.6042922894848743,depablo_mixed_temp,4,normalized_delta,128
30,0.7575155991374662,0.5995498631236842,0.7449770312168096,0.7575155991374662,0.7575155991374662,0.7575155991374662,0.6056668347882805,0.5995498631236842,0.5995498631236842,0.5995498631236842,depablo_mixed_temp,4,normalized_delta,128
31,0.7486608040568076,0.5915583937603515,0.7363274348801688,0.7486608040568076,0.7486608040568076,0.7486608040568076,0.5976141486607958,0.5915583937603515,0.5915583937603515,0.5915583937603515,depablo_mixed_temp,4,normalized_delta,128
32,0.7376274734735488,0.5843860947352368,0.725663854093536,0.7376274734735488,0.7376274734735488,0.7376274734735488,0.5904558911424829,0.5843860947352368,0.5843860947352368,0.5843860947352368,depablo_mixed_temp,4,normalized_delta,128
33,0.7298397218612463,0.5817290380509803,0.7181409908360556,0.7298397218612463,0.7298397218612463,0.7298397218612463,0.5878733846038813,0.5817290380509803,0.5817290380509803,0.5817290380509803,depablo_mixed_temp,4,normalized_delta,128
34,0.7247400973188249,0.5801801560737658,0.7132338220057519,0.7247400973188249,0.7247400973188249,0.7247400973188249,0.5863515710516367,0.5801801560737658,0.5801801560737658,0.5801801560737658,depablo_mixed_temp,4,normalized_delta,128
35,0.7200507832985176,0.5777538994152565,0.7087832388321036,0.7200507832985176,0.7200507832985176,0.7200507832985176,0.5838812562142266,0.5777538994152565,0.5777538994152565,0.5777538994152565,depablo_mixed_temp,4,normalized_delta,128
36,0.7162682732077021,0.5755730278033298,0.7052338588198549,0.7162682732077021,0.7162682732077021,0.7162682732077021,0.5816303280880675,0.5755730278033298,0.5755730278033298,0.5755730278033298,depablo_mixed_temp,4,normalized_delta,128
37,0.7133510667242502,0.5743244940385921,0.702513866342212,0.7133510667242502,0.7133510667242502,0.7133510667242502,0.5803294603392715,0.5743244940385921,0.5743244940385921,0.5743244940385921,depablo_mixed_temp,4,normalized_delta,128
38,0.7110377895694814,0.573662217851961,0.7003420039913372,0.7110377895694814,0.7110377895694814,0.7110377895694814,0.5796286811673781,0.573662217851961,0.573662217851961,0.573662217851961,depablo_mixed_temp,4,normalized_delta,128
39,0.7089788519336204,0.5732461567677092,0.6983971071674635,0.7089788519336204,0.7089788519336204,0.7089788519336204,0.5791913648426998,0.5732461567677092,0.5732461567677092,0.5732461567677092,depablo_mixed_temp,4,normalized_delta,128
40,0.7069824206005586,0.5729509949014755,0.696506550966909,0.7069824206005586,0.7069824206005586,0.7069824206005586,0.578881265828386,0.5729509949014755,0.5729509949014755,0.5729509949014755,depablo_mixed_temp,4,normalized_delta,128
