source,split,index,original_index,target,z0_0,z0_1,z1_0,z1_1,z5_0,z5_1
lj_noisy,calibration,18,180,0.3411981384482044,-1.0247929096221924,-1.2468613386154175,-1.0248833894729614,-1.2473992109298706,-1.0252937078475952,-1.2495715618133545
lj_noisy,calibration,19,54,0.4295977767467223,-1.0411711931228638,-1.270164966583252,-1.0413439273834229,-1.2707889080047607,-1.0421044826507568,-1.2732501029968262
lj_noisy,calibration,20,32,0.4236329747165511,-1.036688208580017,-1.2664198875427246,-1.0365122556686401,-1.2665247917175293,-1.0360599756240845,-1.267088770866394
lj_noisy,calibration,21,184,0.23497010477043756,-1.024964451789856,-1.2450575828552246,-1.025051474571228,-1.2455804347991943,-1.0254437923431396,-1.2476305961608887
lj_noisy,calibration,22,56,0.3214987651780202,-1.0331779718399048,-1.2580584287643433,-1.0331923961639404,-1.2584469318389893,-1.0333133935928345,-1.2599987983703613
lj_noisy,calibration,23,53,0.34698924705264145,-1.041921854019165,-1.2715307474136353,-1.0420811176300049,-1.2721508741378784,-1.0426360368728638,-1.2741577625274658
lj_noisy,calibration,24,158,0.42903509145097884,-1.0161839723587036,-1.227805256843567,-1.0162508487701416,-1.2282978296279907,-1.01658034324646,-1.2302824258804321
lj_noisy,calibration,25,110,0.5358974760770548,-1.0187393426895142,-1.2357823848724365,-1.0186387300491333,-1.236014485359192,-1.0184056758880615,-1.236997365951538
lj_noisy,calibration,26,122,0.47230662302349496,-1.0265530347824097,-1.2490665912628174,-1.0263972282409668,-1.2492620944976807,-1.0259991884231567,-1.2501941919326782
lj_noisy,calibration,27,0,0.35003054079613605,-1.0376299619674683,-1.2668453454971313,-1.0377179384231567,-1.2673536539077759,-1.0382808446884155,-1.2695813179016113
lj_noisy,calibration,28,82,0.3825620433938831,-1.0286105871200562,-1.2517462968826294,-1.0287429094314575,-1.2523423433303833,-1.0294060707092285,-1.2548757791519165
lj_noisy,calibration,29,176,0.3770298009385785,-1.0029323101043701,-1.211309552192688,-1.0028916597366333,-1.2116292715072632,-1.0027320384979248,-1.2129366397857666
reid,validation,0,41,-0.18592425216111444,-2.818695545196533,-4.259655475616455,-2.8195912837982178,-4.261624336242676,-2.8243329524993896,-4.2720489501953125
reid,validation,1,49,-0.2484001931039763,-2.822502613067627,-4.266057968139648,-2.8231594562530518,-4.267657279968262,-2.8264760971069336,-4.275784492492676
reid,validation,2,25,-0.28991646558045975,-2.8288400173187256,-4.2762064933776855,-2.8294763565063477,-4.277794361114502,-2.8327367305755615,-4.285947799682617
reid,validation,3,93,0.3825341810561535,-2.7461884021759033,-4.14508581161499,-2.7468671798706055,-4.146570682525635,-2.7494075298309326,-4.152115821838379
