epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
13,0.3481154757404798,0.4311986196844373,0.3485970855935624,0.3481154757404798,0.3481154757404798,0.3481154757404798,0.4314276543445885,0.4311986196844373,0.4311986196844373,0.4311986196844373,depablo_low_temp,6,normalized_delta,128
14,0.2129974074073528,0.253266037456342,0.21086743840653646,0.2129974074073528,0.2129974074073528,0.2129974074073528,0.2538192734646145,0.253266037456342,0.253266037456342,0.253266037456342,depablo_low_temp,6,normalized_delta,128
15,0.16318898410781435,0.20905861900246236,0.16169721247922433,0.16318898410781435,0.16318898410781435,0.16318898410781435,0.20938893628772348,0.20905861900246236,0.20905861900246236,0.20905861900246236,depablo_low_temp,6,normalized_delta,128
16,0.13993349988993845,0.19267964847676922,0.13869762099102922,0.13993349988993845,0.13993349988993845,0.13993349988993845,0.19309870201686863,0.19267964847676922,0.19267964847676922,0.19267964847676922,depablo_low_temp,6,normalized_delta,128
17,0.14151286516632688,0.19708338307100348,0.14020949345768283,0.14151286516632688,0.14151286516632688,0.14151286516632688,0.19703562605718616,0.19708338307100348,0.19708338307100348,0.19708338307100348,depablo_low_temp,6,normalized_delta,128
18,0.13128863538762456,0.19299415803106967,0.13011895322584008,0.13128863538762456,0.13128863538762456,0.13128863538762456,0.19302752875955775,0.19299415803106967,0.19299415803106967,0.19299415803106967,depablo_low_temp,6,normalized_delta,128
19,0.12501509714577544,0.19010695560427848,0.12388095137614169,0.12501509714577544,0.12501509714577544,0.12501509714577544,0.19020720466505736,0.19010695560427848,0.19010695560427848,0.19010695560427848,depablo_low_temp,6,normalized_delta,128
20,0.12001175714754744,0.1874461538536707,0.11890135153539871,0.12001175714754744,0.12001175714754744,0.12001175714754744,0.18761317044845782,0.1874461538536707,0.1874461538536707,0.1874461538536707,depablo_low_temp,6,normalized_delta,128
21,0.11662124459582725,0.18662776896962896,0.11549257292461239,0.11662124459582725,0.11662124459582725,0.11662124459582725,0.18674132753221784,0.18662776896962896,0.18662776896962896,0.18662776896962896,depablo_low_temp,6,normalized_delta,128
22,0.114145150550298,0.18569590318656992,0.11303325634645789,0.114145150550298,0.114145150550298,0.114145150550298,0.18577020609518513,0.18569590318656992,0.18569590318656992,0.18569590318656992,depablo_low_temp,6,normalized_delta,128
23,0.11186594638091168,0.18637059349566698,0.11076365215213675,0.11186594638091168,0.11186594638091168,0.11186594638091168,0.18634239955281373,0.18637059349566698,0.18637059349566698,0.18637059349566698,depablo_low_temp,6,normalized_delta,128
24,0.1100382022265541,0.18315513237030245,0.10896365963118641,0.1100382022265541,0.1100382022265541,0.1100382022265541,0.1831491545017343,0.18315513237030245,0.18315513237030245,0.18315513237030245,depablo_low_temp,6,normalized_delta,128
25,0.10852018222212792,0.18185855163028464,0.10746606488369013,0.10852018222212792,0.10852018222212792,0.10852018222212792,0.1818309150839923,0.18185855163028464,0.18185855163028464,0.18185855163028464,depablo_low_temp,6,normalized_delta,128
26,0.1073092016538507,0.17837702172982972,0.1062761384013452,0.1073092016538507,0.1073092016538507,0.1073092016538507,0.1783958405139856,0.17837702172982972,0.17837702172982972,0.17837702172982972,depablo_low_temp,6,normalized_delta,128
27,0.10611362572465288,0.17568367153580766,0.10510165129150999,0.10611362572465288,0.10611362572465288,0.10611362572465288,0.17573722251108848,0.17568367153580766,0.17568367153580766,0.17568367153580766,depablo_low_temp,6,normalized_delta,128
28,0.10506086975924278,0.17163640091894194,0.10406893554731811,0.10506086975924278,0.10506086975924278,0.10506086975924278,0.17176933057635324,0.17163640091894194,0.17163640091894194,0.17163640091894194,depablo_low_temp,6,normalized_delta,128
29,0.1040310978521838,0.16974994927295484,0.10305656970135475,0.1040310978521838,0.1040310978521838,0.1040310978521838,0.1699042550608283,0.16974994927295484,0.16974994927295484,0.16974994927295484,depablo_low_temp,6,normalized_delta,128
30,0.10287408826774673,0.16862260723428335,0.10191336722652379,0.10287408826774673,0.10287408826774673,0.10287408826774673,0.1687687933736015,0.16862260723428335,0.16862260723428335,0.16862260723428335,depablo_low_temp,6,normalized_delta,128
31,0.10175008020412765,0.17047856768476777,0.1008104197975052,0.10175008020412765,0.10175008020412765,0.10175008020412765,0.17054792038106825,0.17047856768476777,0.17047856768476777,0.17047856768476777,depablo_low_temp,6,normalized_delta,128
32,0.10063638954276317,0.17230797863885527,0.09970869879287324,0.10063638954276317,0.10063638954276317,0.10063638954276317,0.172325863619335,0.17230797863885527,0.17230797863885527,0.17230797863885527,depablo_low_temp,6,normalized_delta,128
33,0.09986595657261971,0.1713972056240891,0.09895150437951088,0.09986595657261971,0.09986595657261971,0.09986595657261971,0.17143256236158777,0.1713972056240891,0.1713972056240891,0.1713972056240891,depablo_low_temp,6,normalized_delta,128
34,0.09925950313183038,0.16977829164534342,0.09836808716829278,0.09925950313183038,0.09925950313183038,0.09925950313183038,0.16984051671170164,0.16977829164534342,0.16977829164534342,0.16977829164534342,depablo_low_temp,6,normalized_delta,128
35,0.09865647971532063,0.1681092321377946,0.09779031606587141,0.09865647971532063,0.09865647971532063,0.09865647971532063,0.16819418564409716,0.1681092321377946,0.1681092321377946,0.1681092321377946,depablo_low_temp,6,normalized_delta,128
36,0.09810263438052252,0.16661201397073455,0.09726154801533803,0.09810263438052252,0.09810263438052252,0.09810263438052252,0.16671304802730447,0.16661201397073455,0.16661201397073455,0.16661201397073455,depablo_low_temp,6,normalized_delta,128
37,0.09769321341851825,0.16642360329569783,0.09687396798429912,0.09769321341851825,0.09769321341851825,0.09769321341851825,0.16651963846379658,0.16642360329569783,0.16642360329569783,0.16642360329569783,depablo_low_temp,6,normalized_delta,128
38,0.09762102892181199,0.16849976558296476,0.09681796964601075,0.09762102892181199,0.09762102892181199,0.09762102892181199,0.16855927677534055,0.16849976558296476,0.16849976558296476,0.16849976558296476,depablo_low_temp,6,normalized_delta,128
39,0.0979159552751011,0.1717732326942496,0.0971283460330022,0.0979159552751011,0.0979159552751011,0.0979159552751011,0.17178098089789273,0.1717732326942496,0.1717732326942496,0.1717732326942496,depablo_low_temp,6,normalized_delta,128
40,0.09855445210674876,0.17589278551895404,0.09778416815556978,0.09855445210674876,0.09855445210674876,0.09855445210674876,0.17584776833245996,0.17589278551895404,0.17589278551895404,0.17589278551895404,depablo_low_temp,6,normalized_delta,128
