source,rollout_steps,used,total,p_ratio_r2,p_ratio_mae,target_variance,dimension,seed,variant,kind
depablo_low_temp,25,20,20,0.8790344818052711,0.0958735788981625,0.1113451632350467,6,456,acceleration_transfer3,rollout
depablo_low_temp,50,20,20,0.9527877717164116,0.0560355719062469,0.121923909291221,6,456,acceleration_transfer3,rollout
depablo_low_temp,75,20,20,0.9799112263994824,0.0367004222407258,0.1271388104990921,6,456,acceleration_transfer3,rollout
depablo_low_temp,100,20,20,0.985594959300255,0.0370637289293826,0.1309363081666797,6,456,acceleration_transfer3,rollout
depablo_mixed_temp,10,20,20,-1.7097152560146722,0.507907822647382,0.1792210970466572,6,456,acceleration_transfer3,rollout
depablo_mixed_temp,25,20,20,-0.8339385454637769,0.505585611953375,0.1814265265332104,6,456,acceleration_transfer3,rollout
depablo_mixed_temp,50,20,20,-1.469731343055944,0.4848242872307643,0.1290510646927359,6,456,acceleration_transfer3,rollout
depablo_mixed_temp,75,20,20,-1.732576495811966,0.5962664178703608,0.1721180025747532,6,456,acceleration_transfer3,rollout
depablo_mixed_temp,100,20,20,-2.398687332746807,0.5743647648400504,0.1264354805514444,6,456,acceleration_transfer3,rollout
lj_noisy,10,20,20,-0.1879661358022231,0.0434897028636083,0.0021538442446725,6,456,acceleration_transfer3,rollout
lj_noisy,25,20,20,-0.1385303020069244,0.0586245199004552,0.0041168599721615,6,456,acceleration_transfer3,rollout
lj_noisy,50,20,20,-0.0973350551820675,0.0612389592708686,0.0047651600463273,6,456,acceleration_transfer3,rollout
lj_noisy,75,20,20,-0.0022277139066597,0.0585461568544162,0.0050961142073924,6,456,acceleration_transfer3,rollout
lj_noisy,100,20,20,0.2680939363014976,0.052608467884417,0.0053100823581802,6,456,acceleration_transfer3,rollout
reid,10,20,20,-0.4566173886701776,0.1678522834078931,0.0283466184553629,6,456,acceleration_transfer3,ae
reid,25,20,20,0.5305858315272762,0.0997821045559174,0.0340742914742546,6,456,acceleration_transfer3,ae
reid,50,20,20,0.908497040358068,0.0416902357939253,0.03674579830514,6,456,acceleration_transfer3,ae
reid,75,20,20,0.9612117317848222,0.0337452613697464,0.0381454871288846,6,456,acceleration_transfer3,ae
reid,100,20,20,0.894238069637606,0.0537816761670847,0.0392619338029476,6,456,acceleration_transfer3,ae
depablo_low_temp,10,20,20,0.7528884812054388,0.1289584423729325,0.0890919672458267,6,456,acceleration_transfer3,ae
depablo_low_temp,25,20,20,0.8798666842121897,0.0960879396402202,0.1113451632350467,6,456,acceleration_transfer3,ae
depablo_low_temp,50,20,20,0.9353868403047244,0.0681814053933485,0.121923909291221,6,456,acceleration_transfer3,ae
depablo_low_temp,75,20,20,0.960722518743565,0.0529197775297569,0.1271388104990921,6,456,acceleration_transfer3,ae
depablo_low_temp,100,20,20,0.9783614594723498,0.0416495463661591,0.1309363081666797,6,456,acceleration_transfer3,ae
depablo_mixed_temp,10,20,20,-0.3930897039537799,0.3740986371309719,0.1792210970466572,6,456,acceleration_transfer3,ae
depablo_mixed_temp,25,20,20,-0.0800991493149239,0.3372124082865453,0.1814265265332104,6,456,acceleration_transfer3,ae
depablo_mixed_temp,50,20,20,-0.0522191246991261,0.2912134631477645,0.1290510646927359,6,456,acceleration_transfer3,ae
depablo_mixed_temp,75,20,20,0.6384385012978051,0.18896558240036,0.1721180025747532,6,456,acceleration_transfer3,ae
depablo_mixed_temp,100,20,20,0.4234934509794698,0.200854907238634,0.1264354805514444,6,456,acceleration_transfer3,ae
lj_noisy,10,20,20,-0.1665938886885409,0.0431862493328841,0.0021538442446725,6,456,acceleration_transfer3,ae
lj_noisy,25,20,20,-0.0497605800715841,0.0567971333837219,0.0041168599721615,6,456,acceleration_transfer3,ae
lj_noisy,50,20,20,0.0502344856946865,0.0567131757874069,0.0047651600463273,6,456,acceleration_transfer3,ae
lj_noisy,75,20,20,0.0554308366940943,0.0587418934677075,0.0050961142073924,6,456,acceleration_transfer3,ae
lj_noisy,100,20,20,-0.4203185605969095,0.0672346398374017,0.0053100823581802,6,456,acceleration_transfer3,ae
reid,10,20,20,-0.4152210877849711,0.1623774495162549,0.0283466184553629,6,456,velocity_transfer3,rollout
reid,25,20,20,0.4761961746916081,0.1013119154012734,0.0340742914742546,6,456,velocity_transfer3,rollout
reid,50,20,20,0.8150474958817868,0.0619454792444622,0.03674579830514,6,456,velocity_transfer3,rollout
reid,75,20,20,0.908727680916498,0.0428879395231256,0.0381454871288846,6,456,velocity_transfer3,rollout
reid,100,20,20,0.9311498700422504,0.0415016563411416,0.0392619338029476,6,456,velocity_transfer3,rollout
depablo_low_temp,10,20,20,0.7356687194399867,0.133458715084215,0.0890919672458267,6,456,velocity_transfer3,rollout
depablo_low_temp,25,20,20,0.8367699533715302,0.1093507100524708,0.1113451632350467,6,456,velocity_transfer3,rollout
depablo_low_temp,50,20,20,0.9158747248277312,0.0800366768967037,0.121923909291221,6,456,velocity_transfer3,rollout
depablo_low_temp,75,20,20,0.9564540381980772,0.0607682884317614,0.1271388104990921,6,456,velocity_transfer3,rollout
depablo_low_temp,100,20,20,0.9784518502267392,0.0441318121157075,0.1309363081666797,6,456,velocity_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.4423813450277154,0.3615308463782424,0.1792210970466572,6,456,velocity_transfer3,rollout
depablo_mixed_temp,25,20,20,-1.3211488780069618,0.5052787430317581,0.1814265265332104,6,456,velocity_transfer3,rollout
depablo_mixed_temp,50,20,20,-2.282412105206648,0.5018803427954469,0.1290510646927359,6,456,velocity_transfer3,rollout
depablo_mixed_temp,75,20,20,-1.458651805133512,0.4662201632301508,0.1721180025747532,6,456,velocity_transfer3,rollout
depablo_mixed_temp,100,20,20,-2.191416266262458,0.4734472642720888,0.1264354805514444,6,456,velocity_transfer3,rollout
lj_noisy,10,20,20,-0.5539928035616619,0.0487552038455123,0.0021538442446725,6,456,velocity_transfer3,rollout
lj_noisy,25,20,20,-0.7777737803687605,0.0696193315066281,0.0041168599721615,6,456,velocity_transfer3,rollout
lj_noisy,50,20,20,-0.7637130911407337,0.0728202011933451,0.0047651600463273,6,456,velocity_transfer3,rollout
lj_noisy,75,20,20,-0.3448026338946726,0.0669403009648235,0.0050961142073924,6,456,velocity_transfer3,rollout
lj_noisy,100,20,20,0.1441022291379508,0.0583098702347823,0.0053100823581802,6,456,velocity_transfer3,rollout
reid,10,20,20,-0.4566173886701776,0.1678522834078931,0.0283466184553629,6,456,velocity_transfer3,ae
reid,25,20,20,0.5305858315272762,0.0997821045559174,0.0340742914742546,6,456,velocity_transfer3,ae
reid,50,20,20,0.908497040358068,0.0416902357939253,0.03674579830514,6,456,velocity_transfer3,ae
reid,75,20,20,0.9612117317848222,0.0337452613697464,0.0381454871288846,6,456,velocity_transfer3,ae
reid,100,20,20,0.894238069637606,0.0537816761670847,0.0392619338029476,6,456,velocity_transfer3,ae
depablo_low_temp,10,20,20,0.7528884812054388,0.1289584423729325,0.0890919672458267,6,456,velocity_transfer3,ae
depablo_low_temp,25,20,20,0.8798666842121897,0.0960879396402202,0.1113451632350467,6,456,velocity_transfer3,ae
depablo_low_temp,50,20,20,0.9353868403047244,0.0681814053933485,0.121923909291221,6,456,velocity_transfer3,ae
depablo_low_temp,75,20,20,0.960722518743565,0.0529197775297569,0.1271388104990921,6,456,velocity_transfer3,ae
depablo_low_temp,100,20,20,0.9783614594723498,0.0416495463661591,0.1309363081666797,6,456,velocity_transfer3,ae
depablo_mixed_temp,10,20,20,-0.3930897039537799,0.3740986371309719,0.1792210970466572,6,456,velocity_transfer3,ae
depablo_mixed_temp,25,20,20,-0.0800991493149239,0.3372124082865453,0.1814265265332104,6,456,velocity_transfer3,ae
depablo_mixed_temp,50,20,20,-0.0522191246991261,0.2912134631477645,0.1290510646927359,6,456,velocity_transfer3,ae
depablo_mixed_temp,75,20,20,0.6384385012978051,0.18896558240036,0.1721180025747532,6,456,velocity_transfer3,ae
depablo_mixed_temp,100,20,20,0.4234934509794698,0.200854907238634,0.1264354805514444,6,456,velocity_transfer3,ae
lj_noisy,10,20,20,-0.1665938886885409,0.0431862493328841,0.0021538442446725,6,456,velocity_transfer3,ae
lj_noisy,25,20,20,-0.0497605800715841,0.0567971333837219,0.0041168599721615,6,456,velocity_transfer3,ae
lj_noisy,50,20,20,0.0502344856946865,0.0567131757874069,0.0047651600463273,6,456,velocity_transfer3,ae
lj_noisy,75,20,20,0.0554308366940943,0.0587418934677075,0.0050961142073924,6,456,velocity_transfer3,ae
lj_noisy,100,20,20,-0.4203185605969095,0.0672346398374017,0.0053100823581802,6,456,velocity_transfer3,ae
reid,10,20,20,-0.903288181695638,0.1884341683229938,0.0283466184553629,6,456,delta_transfer3,rollout
reid,25,20,20,-0.3512100860228211,0.1712008082898155,0.0340742914742546,6,456,delta_transfer3,rollout
reid,50,20,20,-0.0573845420315701,0.1641445707756065,0.03674579830514,6,456,delta_transfer3,rollout
reid,75,20,20,0.0730054945471032,0.1634420457009474,0.0381454871288846,6,456,delta_transfer3,rollout
reid,100,20,20,0.1094019741244447,0.1640455756401973,0.0392619338029476,6,456,delta_transfer3,rollout
depablo_low_temp,10,20,20,0.622502390136692,0.1586262282711486,0.0890919672458267,6,456,delta_transfer3,rollout
depablo_low_temp,25,20,20,0.5108436802586083,0.195826640944444,0.1113451632350467,6,456,delta_transfer3,rollout
depablo_low_temp,50,20,20,0.439948634211986,0.2281532484935415,0.121923909291221,6,456,delta_transfer3,rollout
depablo_low_temp,75,20,20,0.3964260489785238,0.2504026732436353,0.1271388104990921,6,456,delta_transfer3,rollout
depablo_low_temp,100,20,20,0.3629896891816379,0.2651974348130478,0.1309363081666797,6,456,delta_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.6386088015630742,0.3900443237269506,0.1792210970466572,6,456,delta_transfer3,rollout
depablo_mixed_temp,25,20,20,-0.4846092897086274,0.3890565406573089,0.1814265265332104,6,456,delta_transfer3,rollout
depablo_mixed_temp,50,20,20,-0.7526773082534619,0.3996893339178078,0.1290510646927359,6,456,delta_transfer3,rollout
depablo_mixed_temp,75,20,20,0.035587242563793,0.3512130680606158,0.1721180025747532,6,456,delta_transfer3,rollout
depablo_mixed_temp,100,20,20,-0.6598855810725355,0.3972991498262864,0.1264354805514444,6,456,delta_transfer3,rollout
lj_noisy,10,20,20,-0.3468849303472932,0.0464929944493152,0.0021538442446725,6,456,delta_transfer3,rollout
lj_noisy,25,20,20,-0.3894281685414931,0.0648413092442657,0.0041168599721615,6,456,delta_transfer3,rollout
lj_noisy,50,20,20,-0.3600786340975848,0.0698826986304321,0.0047651600463273,6,456,delta_transfer3,rollout
lj_noisy,75,20,20,-0.3105532375711948,0.0693210009049098,0.0050961142073924,6,456,delta_transfer3,rollout
lj_noisy,100,20,20,-0.4350424127678864,0.0716090765500817,0.0053100823581802,6,456,delta_transfer3,rollout
reid,10,20,20,-0.4566173886701776,0.1678522834078931,0.0283466184553629,6,456,delta_transfer3,ae
reid,25,20,20,0.5305858315272762,0.0997821045559174,0.0340742914742546,6,456,delta_transfer3,ae
reid,50,20,20,0.908497040358068,0.0416902357939253,0.03674579830514,6,456,delta_transfer3,ae
reid,75,20,20,0.9612117317848222,0.0337452613697464,0.0381454871288846,6,456,delta_transfer3,ae
reid,100,20,20,0.894238069637606,0.0537816761670847,0.0392619338029476,6,456,delta_transfer3,ae
depablo_low_temp,10,20,20,0.7528884812054388,0.1289584423729325,0.0890919672458267,6,456,delta_transfer3,ae
depablo_low_temp,25,20,20,0.8798666842121897,0.0960879396402202,0.1113451632350467,6,456,delta_transfer3,ae
depablo_low_temp,50,20,20,0.9353868403047244,0.0681814053933485,0.121923909291221,6,456,delta_transfer3,ae
depablo_low_temp,75,20,20,0.960722518743565,0.0529197775297569,0.1271388104990921,6,456,delta_transfer3,ae
depablo_low_temp,100,20,20,0.9783614594723498,0.0416495463661591,0.1309363081666797,6,456,delta_transfer3,ae
depablo_mixed_temp,10,20,20,-0.3930897039537799,0.3740986371309719,0.1792210970466572,6,456,delta_transfer3,ae
depablo_mixed_temp,25,20,20,-0.0800991493149239,0.3372124082865453,0.1814265265332104,6,456,delta_transfer3,ae
depablo_mixed_temp,50,20,20,-0.0522191246991261,0.2912134631477645,0.1290510646927359,6,456,delta_transfer3,ae
depablo_mixed_temp,75,20,20,0.6384385012978051,0.18896558240036,0.1721180025747532,6,456,delta_transfer3,ae
depablo_mixed_temp,100,20,20,0.4234934509794698,0.200854907238634,0.1264354805514444,6,456,delta_transfer3,ae
lj_noisy,10,20,20,-0.1665938886885409,0.0431862493328841,0.0021538442446725,6,456,delta_transfer3,ae
lj_noisy,25,20,20,-0.0497605800715841,0.0567971333837219,0.0041168599721615,6,456,delta_transfer3,ae
lj_noisy,50,20,20,0.0502344856946865,0.0567131757874069,0.0047651600463273,6,456,delta_transfer3,ae
lj_noisy,75,20,20,0.0554308366940943,0.0587418934677075,0.0050961142073924,6,456,delta_transfer3,ae
lj_noisy,100,20,20,-0.4203185605969095,0.0672346398374017,0.0053100823581802,6,456,delta_transfer3,ae
reid,10,20,20,0.2878869207664755,0.1185832065118686,0.0283466184553629,6,786,acceleration_transfer3,rollout
reid,25,20,20,0.7894671038438359,0.06838620537618,0.0340742914742546,6,786,acceleration_transfer3,rollout
reid,50,20,20,0.9144084632167696,0.0438003426112271,0.03674579830514,6,786,acceleration_transfer3,rollout
reid,75,20,20,0.937563209619942,0.0427400802100911,0.0381454871288846,6,786,acceleration_transfer3,rollout
reid,100,20,20,0.9172908971186944,0.0523899662587181,0.0392619338029476,6,786,acceleration_transfer3,rollout
depablo_low_temp,10,20,20,0.8040671092228593,0.1160770410316096,0.0890919672458267,6,786,acceleration_transfer3,rollout
depablo_low_temp,25,20,20,0.885989469004201,0.0977454297899736,0.1113451632350467,6,786,acceleration_transfer3,rollout
depablo_low_temp,50,20,20,0.9283966046687716,0.0832168942128217,0.121923909291221,6,786,acceleration_transfer3,rollout
depablo_low_temp,75,20,20,0.9429136867717868,0.0733318640667808,0.1271388104990921,6,786,acceleration_transfer3,rollout
depablo_low_temp,100,20,20,0.9359839592443058,0.0766678843035548,0.1309363081666797,6,786,acceleration_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.2851320244203512,0.3849467476950237,0.1792210970466572,6,786,acceleration_transfer3,rollout
depablo_mixed_temp,25,20,20,-0.3260420177859178,0.422192585374634,0.1814265265332104,6,786,acceleration_transfer3,rollout
depablo_mixed_temp,50,20,20,-1.150577430623167,0.4583700488811509,0.1290510646927359,6,786,acceleration_transfer3,rollout
depablo_mixed_temp,75,20,20,-0.6028427922224198,0.4441736451684675,0.1721180025747532,6,786,acceleration_transfer3,rollout
depablo_mixed_temp,100,20,20,-0.8179454283948322,0.3920103039823175,0.1264354805514444,6,786,acceleration_transfer3,rollout
lj_noisy,10,20,20,-2.962175720605056,0.0745237923793593,0.0021538442446725,6,786,acceleration_transfer3,rollout
lj_noisy,25,20,20,0.098601741052832,0.0516211739289124,0.0041168599721615,6,786,acceleration_transfer3,rollout
lj_noisy,50,20,20,0.162613050515137,0.0541104511204721,0.0047651600463273,6,786,acceleration_transfer3,rollout
lj_noisy,75,20,20,0.2423720162208638,0.0500338248194498,0.0050961142073924,6,786,acceleration_transfer3,rollout
lj_noisy,100,20,20,0.4135950486520728,0.0486078804659912,0.0053100823581802,6,786,acceleration_transfer3,rollout
reid,10,20,20,0.295926713460506,0.1180820151335475,0.0283466184553629,6,786,acceleration_transfer3,ae
reid,25,20,20,0.7977421622884419,0.0683327772314212,0.0340742914742546,6,786,acceleration_transfer3,ae
reid,50,20,20,0.929143653342837,0.0410525384569037,0.03674579830514,6,786,acceleration_transfer3,ae
reid,75,20,20,0.9669057999625212,0.0297790395996923,0.0381454871288846,6,786,acceleration_transfer3,ae
reid,100,20,20,0.9644405176316116,0.0296915841032119,0.0392619338029476,6,786,acceleration_transfer3,ae
depablo_low_temp,10,20,20,0.8082234177928214,0.115454212701151,0.0890919672458267,6,786,acceleration_transfer3,ae
depablo_low_temp,25,20,20,0.8933947931913591,0.0950680739706683,0.1113451632350467,6,786,acceleration_transfer3,ae
depablo_low_temp,50,20,20,0.9332633313785194,0.0771359443505298,0.121923909291221,6,786,acceleration_transfer3,ae
depablo_low_temp,75,20,20,0.9427943326785868,0.0650090204234271,0.1271388104990921,6,786,acceleration_transfer3,ae
depablo_low_temp,100,20,20,0.9284170196335128,0.0687322531716205,0.1309363081666797,6,786,acceleration_transfer3,ae
depablo_mixed_temp,10,20,20,-0.0024803269293132,0.3149076313740333,0.1792210970466572,6,786,acceleration_transfer3,ae
depablo_mixed_temp,25,20,20,0.2857009290729209,0.272193533883282,0.1814265265332104,6,786,acceleration_transfer3,ae
depablo_mixed_temp,50,20,20,0.4995227380069784,0.2081202570904827,0.1290510646927359,6,786,acceleration_transfer3,ae
depablo_mixed_temp,75,20,20,0.753556052476245,0.163639978968957,0.1721180025747532,6,786,acceleration_transfer3,ae
depablo_mixed_temp,100,20,20,0.8018383226656098,0.1276047786309071,0.1264354805514444,6,786,acceleration_transfer3,ae
lj_noisy,10,20,20,-2.917002044439787,0.0743113441386653,0.0021538442446725,6,786,acceleration_transfer3,ae
lj_noisy,25,20,20,0.1691099408864487,0.0497667472934448,0.0041168599721615,6,786,acceleration_transfer3,ae
lj_noisy,50,20,20,0.1498913635393212,0.0546155677232328,0.0047651600463273,6,786,acceleration_transfer3,ae
lj_noisy,75,20,20,0.2878033579702456,0.0505720835838527,0.0050961142073924,6,786,acceleration_transfer3,ae
lj_noisy,100,20,20,0.1543953087084625,0.0576903340092288,0.0053100823581802,6,786,acceleration_transfer3,ae
reid,10,20,20,0.3287599929019146,0.1147042046678761,0.0283466184553629,6,786,velocity_transfer3,rollout
reid,25,20,20,0.7257638353684095,0.0819311426639093,0.0340742914742546,6,786,velocity_transfer3,rollout
reid,50,20,20,0.8365150551851879,0.067947264088377,0.03674579830514,6,786,velocity_transfer3,rollout
reid,75,20,20,0.8963327938027259,0.0532212770195634,0.0381454871288846,6,786,velocity_transfer3,rollout
reid,100,20,20,0.921625153817985,0.0470519448104731,0.0392619338029476,6,786,velocity_transfer3,rollout
depablo_low_temp,10,20,20,0.7351191101585302,0.1326793985534896,0.0890919672458267,6,786,velocity_transfer3,rollout
depablo_low_temp,25,20,20,0.7632740741863621,0.1451932471730194,0.1113451632350467,6,786,velocity_transfer3,rollout
depablo_low_temp,50,20,20,0.8445987926056432,0.1244340037244401,0.121923909291221,6,786,velocity_transfer3,rollout
depablo_low_temp,75,20,20,0.9058452167593009,0.0989945548857773,0.1271388104990921,6,786,velocity_transfer3,rollout
depablo_low_temp,100,20,20,0.9345358409188296,0.0821340944884368,0.1309363081666797,6,786,velocity_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.1061384904532847,0.3195967805086034,0.1792210970466572,6,786,velocity_transfer3,rollout
depablo_mixed_temp,25,20,20,-0.6270931712074654,0.4486047608739399,0.1814265265332104,6,786,velocity_transfer3,rollout
depablo_mixed_temp,50,20,20,-0.7898300938831793,0.3592293669962775,0.1290510646927359,6,786,velocity_transfer3,rollout
depablo_mixed_temp,75,20,20,-0.5510683719880876,0.4002470524712037,0.1721180025747532,6,786,velocity_transfer3,rollout
depablo_mixed_temp,100,20,20,-0.8986830142849032,0.3812544599595614,0.1264354805514444,6,786,velocity_transfer3,rollout
lj_noisy,10,20,20,-3.2447516252899726,0.0783175880047756,0.0021538442446725,6,786,velocity_transfer3,rollout
lj_noisy,25,20,20,-0.21806545443965,0.0602201282846792,0.0041168599721615,6,786,velocity_transfer3,rollout
lj_noisy,50,20,20,-0.5826109429332536,0.0665910707233132,0.0047651600463273,6,786,velocity_transfer3,rollout
lj_noisy,75,20,20,-0.133677268173499,0.0600363924253998,0.0050961142073924,6,786,velocity_transfer3,rollout
lj_noisy,100,20,20,0.2789802039547732,0.0529186898370145,0.0053100823581802,6,786,velocity_transfer3,rollout
reid,10,20,20,0.295926713460506,0.1180820151335475,0.0283466184553629,6,786,velocity_transfer3,ae
reid,25,20,20,0.7977421622884419,0.0683327772314212,0.0340742914742546,6,786,velocity_transfer3,ae
reid,50,20,20,0.929143653342837,0.0410525384569037,0.03674579830514,6,786,velocity_transfer3,ae
reid,75,20,20,0.9669057999625212,0.0297790395996923,0.0381454871288846,6,786,velocity_transfer3,ae
reid,100,20,20,0.9644405176316116,0.0296915841032119,0.0392619338029476,6,786,velocity_transfer3,ae
depablo_low_temp,10,20,20,0.8082234177928214,0.115454212701151,0.0890919672458267,6,786,velocity_transfer3,ae
depablo_low_temp,25,20,20,0.8933947931913591,0.0950680739706683,0.1113451632350467,6,786,velocity_transfer3,ae
depablo_low_temp,50,20,20,0.9332633313785194,0.0771359443505298,0.121923909291221,6,786,velocity_transfer3,ae
depablo_low_temp,75,20,20,0.9427943326785868,0.0650090204234271,0.1271388104990921,6,786,velocity_transfer3,ae
depablo_low_temp,100,20,20,0.9284170196335128,0.0687322531716205,0.1309363081666797,6,786,velocity_transfer3,ae
depablo_mixed_temp,10,20,20,-0.0024803269293132,0.3149076313740333,0.1792210970466572,6,786,velocity_transfer3,ae
depablo_mixed_temp,25,20,20,0.2857009290729209,0.272193533883282,0.1814265265332104,6,786,velocity_transfer3,ae
depablo_mixed_temp,50,20,20,0.4995227380069784,0.2081202570904827,0.1290510646927359,6,786,velocity_transfer3,ae
depablo_mixed_temp,75,20,20,0.753556052476245,0.163639978968957,0.1721180025747532,6,786,velocity_transfer3,ae
depablo_mixed_temp,100,20,20,0.8018383226656098,0.1276047786309071,0.1264354805514444,6,786,velocity_transfer3,ae
lj_noisy,10,20,20,-2.917002044439787,0.0743113441386653,0.0021538442446725,6,786,velocity_transfer3,ae
lj_noisy,25,20,20,0.1691099408864487,0.0497667472934448,0.0041168599721615,6,786,velocity_transfer3,ae
lj_noisy,50,20,20,0.1498913635393212,0.0546155677232328,0.0047651600463273,6,786,velocity_transfer3,ae
lj_noisy,75,20,20,0.2878033579702456,0.0505720835838527,0.0050961142073924,6,786,velocity_transfer3,ae
lj_noisy,100,20,20,0.1543953087084625,0.0576903340092288,0.0053100823581802,6,786,velocity_transfer3,ae
reid,10,20,20,-0.0668426133518145,0.146572416503845,0.0283466184553629,6,786,delta_transfer3,rollout
reid,25,20,20,0.0949988021513839,0.1501330595943539,0.0340742914742546,6,786,delta_transfer3,rollout
reid,50,20,20,0.0838207417275902,0.1593642980017863,0.03674579830514,6,786,delta_transfer3,rollout
reid,75,20,20,0.060974776159667,0.1650982792584898,0.0381454871288846,6,786,delta_transfer3,rollout
reid,100,20,20,0.0443133728139399,0.1690752773542936,0.0392619338029476,6,786,delta_transfer3,rollout
depablo_low_temp,10,20,20,0.5698459770448643,0.1700852200871853,0.0890919672458267,6,786,delta_transfer3,rollout
depablo_low_temp,25,20,20,0.3264661096025297,0.2503104668044633,0.1113451632350467,6,786,delta_transfer3,rollout
depablo_low_temp,50,20,20,0.2098022310437159,0.2860664709107545,0.121923909291221,6,786,delta_transfer3,rollout
depablo_low_temp,75,20,20,0.1551091570410211,0.3010277513146703,0.1271388104990921,6,786,delta_transfer3,rollout
depablo_low_temp,100,20,20,0.1219365016755334,0.3113911396007979,0.1309363081666797,6,786,delta_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.1820938146739741,0.3378990809239616,0.1792210970466572,6,786,delta_transfer3,rollout
depablo_mixed_temp,25,20,20,-0.0873963762297194,0.3640170391276066,0.1814265265332104,6,786,delta_transfer3,rollout
depablo_mixed_temp,50,20,20,-0.1408231060439289,0.3279286641737416,0.1290510646927359,6,786,delta_transfer3,rollout
depablo_mixed_temp,75,20,20,0.2266782800145641,0.3075868968616818,0.1721180025747532,6,786,delta_transfer3,rollout
depablo_mixed_temp,100,20,20,0.2101122096690378,0.2653486018181409,0.1264354805514444,6,786,delta_transfer3,rollout
lj_noisy,10,20,20,-3.7658145268865777,0.0828144396608939,0.0021538442446725,6,786,delta_transfer3,rollout
lj_noisy,25,20,20,-0.4317498569825979,0.0646672399027922,0.0041168599721615,6,786,delta_transfer3,rollout
lj_noisy,50,20,20,-0.6622646103105716,0.0719579783965071,0.0047651600463273,6,786,delta_transfer3,rollout
lj_noisy,75,20,20,-0.596563259301494,0.0738895526725231,0.0050961142073924,6,786,delta_transfer3,rollout
lj_noisy,100,20,20,-0.0842774085650066,0.0642637509767889,0.0053100823581802,6,786,delta_transfer3,rollout
reid,10,20,20,0.295926713460506,0.1180820151335475,0.0283466184553629,6,786,delta_transfer3,ae
reid,25,20,20,0.7977421622884419,0.0683327772314212,0.0340742914742546,6,786,delta_transfer3,ae
reid,50,20,20,0.929143653342837,0.0410525384569037,0.03674579830514,6,786,delta_transfer3,ae
reid,75,20,20,0.9669057999625212,0.0297790395996923,0.0381454871288846,6,786,delta_transfer3,ae
reid,100,20,20,0.9644405176316116,0.0296915841032119,0.0392619338029476,6,786,delta_transfer3,ae
depablo_low_temp,10,20,20,0.8082234177928214,0.115454212701151,0.0890919672458267,6,786,delta_transfer3,ae
depablo_low_temp,25,20,20,0.8933947931913591,0.0950680739706683,0.1113451632350467,6,786,delta_transfer3,ae
depablo_low_temp,50,20,20,0.9332633313785194,0.0771359443505298,0.121923909291221,6,786,delta_transfer3,ae
depablo_low_temp,75,20,20,0.9427943326785868,0.0650090204234271,0.1271388104990921,6,786,delta_transfer3,ae
depablo_low_temp,100,20,20,0.9284170196335128,0.0687322531716205,0.1309363081666797,6,786,delta_transfer3,ae
depablo_mixed_temp,10,20,20,-0.0024803269293132,0.3149076313740333,0.1792210970466572,6,786,delta_transfer3,ae
depablo_mixed_temp,25,20,20,0.2857009290729209,0.272193533883282,0.1814265265332104,6,786,delta_transfer3,ae
depablo_mixed_temp,50,20,20,0.4995227380069784,0.2081202570904827,0.1290510646927359,6,786,delta_transfer3,ae
depablo_mixed_temp,75,20,20,0.753556052476245,0.163639978968957,0.1721180025747532,6,786,delta_transfer3,ae
depablo_mixed_temp,100,20,20,0.8018383226656098,0.1276047786309071,0.1264354805514444,6,786,delta_transfer3,ae
lj_noisy,10,20,20,-2.917002044439787,0.0743113441386653,0.0021538442446725,6,786,delta_transfer3,ae
lj_noisy,25,20,20,0.1691099408864487,0.0497667472934448,0.0041168599721615,6,786,delta_transfer3,ae
lj_noisy,50,20,20,0.1498913635393212,0.0546155677232328,0.0047651600463273,6,786,delta_transfer3,ae
lj_noisy,75,20,20,0.2878033579702456,0.0505720835838527,0.0050961142073924,6,786,delta_transfer3,ae
lj_noisy,100,20,20,0.1543953087084625,0.0576903340092288,0.0053100823581802,6,786,delta_transfer3,ae
reid,10,20,20,0.1916224062484657,0.1247913000920717,0.0283466184553629,8,123,acceleration_transfer3,rollout
reid,25,20,20,0.6692933765092497,0.0869924918028503,0.0340742914742546,8,123,acceleration_transfer3,rollout
reid,50,20,20,0.8826292649117331,0.0560507887754868,0.03674579830514,8,123,acceleration_transfer3,rollout
reid,75,20,20,0.8731858121607218,0.0621026799538471,0.0381454871288846,8,123,acceleration_transfer3,rollout
reid,100,20,20,0.8450556956034887,0.0689499398878595,0.0392619338029476,8,123,acceleration_transfer3,rollout
depablo_low_temp,10,20,20,0.721237385448845,0.1319332939421113,0.0890919672458267,8,123,acceleration_transfer3,rollout
depablo_low_temp,25,20,20,0.8547025986951438,0.1031190973310614,0.1113451632350467,8,123,acceleration_transfer3,rollout
depablo_low_temp,50,20,20,0.9450852619748812,0.0736049604069726,0.121923909291221,8,123,acceleration_transfer3,rollout
depablo_low_temp,75,20,20,0.9667788346268992,0.0577544712380354,0.1271388104990921,8,123,acceleration_transfer3,rollout
depablo_low_temp,100,20,20,0.965342431507348,0.059270830379472,0.1309363081666797,8,123,acceleration_transfer3,rollout
