epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
11,0.19915867290076086,0.18420386190215746,0.19915867290076086,0.0002491713924374541,0.0,0.18420386190215746,0.00022847789053533538,0.0,,,,,,,,,,,,,,,1,1,11,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
12,0.18319793571444118,0.17029804984728494,0.18319793571444118,0.00023150306215564555,0.0,0.17029804984728494,0.00021730074149672873,0.0,0.9681289121901048,0.9863423753368702,60.0,0.7386118833419478,0.3215497435400533,0.7386118833419478,0.3215497435400533,0.9206279929687633,0.973657913517027,0.3215497435400533,0.9206279929687633,0.973657913517027,0.3215497435400533,0.9681289121901048,1,1,12,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
13,0.17800387389519634,0.16565953940153122,0.17800387389519634,0.00022511329991496443,0.0,0.16565953940153122,0.00021422789723146707,0.0,,,,,,,,,,,,,,,1,1,13,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
14,0.1763042456963483,0.1636857452491919,0.1763042456963483,0.000224363715353641,0.0,0.1636857452491919,0.00021361957139257962,0.0,0.9699473100996908,0.986888918041063,60.0,0.7480149288645772,0.3342438180491447,0.7480149288645772,0.3342438180491447,0.9371948369308779,0.9726061316137089,0.3342438180491447,0.9371948369308779,0.9726061316137089,0.3342438180491447,0.9699473100996908,1,1,14,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
15,0.17453975011320674,0.16070990140239397,0.17453975011320674,0.00022484449693686604,0.0,0.16070990140239397,0.00021217228034705235,0.0,,,,,,,,,,,,,,,1,1,15,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
16,0.17139736343832576,0.15912644813458124,0.17139736343832576,0.00022142566483714343,0.0,0.15912644813458124,0.00021063710664748214,0.0,0.9708159451918537,0.9870726148755473,60.0,0.7467033758197198,0.3256967981604827,0.7467033758197198,0.3256967981604827,0.9402645415674188,0.9741487877312577,0.3256967981604827,0.9402645415674188,0.9741487877312577,0.3256967981604827,0.9708159451918537,1,1,16,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
17,0.1706509125583312,0.15662041306495667,0.1706509125583312,0.0002213417739018469,0.0,0.15662041306495667,0.00020890452894188152,0.0,,,,,,,,,,,,,,,1,1,17,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
18,0.1695864134851624,0.15463451916972795,0.1695864134851624,0.00022081509643398663,0.0,0.15463451916972795,0.00020701534594991244,0.0,0.9714847973134212,0.9871591404437442,60.0,0.7457619468885349,0.31900675689875135,0.7457619468885349,0.31900675689875135,0.9430707159270154,0.9752083678398379,0.31900675689875135,0.9430707159270154,0.9752083678398379,0.31900675689875135,0.9714847973134212,1,1,18,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
19,0.16797630488872528,0.15237973754604658,0.16797630488872528,0.0002185016149750856,0.0,0.15237973754604658,0.00020449131746621182,0.0,,,,,,,,,,,,,,,1,1,19,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
20,0.16705629141891704,0.15048987418413162,0.16705629141891704,0.00022026147652307854,0.0,0.15048987418413162,0.00020224115238913024,0.0,0.9724137603670174,0.9873310008803472,60.0,0.7461677030941285,0.31587658716434164,0.7461677030941285,0.31587658716434164,0.9458658519991473,0.9767606701188967,0.31587658716434164,0.9458658519991473,0.9767606701188967,0.31587658716434164,0.9724137603670174,1,1,20,shared4,8,normalized_delta,128,delta,fixed_history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,zero
