source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,seed
reid,50,20,20,20,0.9453264498714916,0.0370792193893929,0.03674579830514,1.4397510170738317e-06,0.000658262358047,0.0002131946181179,longer,3456456
reid,75,20,20,20,0.9416655081001836,0.0389402872477656,0.0381454871288846,3.4546363806953198e-06,0.0006721374113112,0.0003722092733369,longer,3456456
reid,100,20,20,20,0.952642198726993,0.0327181048185388,0.0392619338029476,6.801291610258886e-06,0.0009738002903759,0.0004238874535076,longer,3456456
depablo_low_temp,5,20,20,20,0.7705519379073724,0.1092766485218914,0.0635535199374179,7.153427881156916e-08,0.0005483000961248,5.779710227216128e-05,longer,123
depablo_low_temp,10,20,20,20,0.8572035275575328,0.0958544566957191,0.0890919672458267,6.302290986859304e-08,0.0003902519092662,9.187140567519236e-05,longer,123
depablo_low_temp,25,20,20,20,0.9376002891304996,0.0632475728419044,0.1113451632350467,1.6521268815239408e-07,0.0003479005536064,0.0001930825230374,longer,123
depablo_low_temp,50,20,20,20,0.9626749117080023,0.0473059642902534,0.121923909291221,6.186942265173911e-07,0.0005000499542802,0.0002730544438236,longer,123
depablo_low_temp,75,20,20,20,0.968502612967226,0.0406807820465955,0.1271388104990921,1.418712179201975e-06,0.000618173694238,0.0004337962745921,longer,123
depablo_low_temp,100,20,20,20,0.9623533586701154,0.0466217127358073,0.1309363081666797,2.882310838003832e-06,0.0011275806464254,0.0006648930866504,longer,123
depablo_mixed_temp,5,20,20,20,-0.0001182385950861,0.3917907439764519,0.2267994575756468,4.506148340084337e-05,0.0095893558376701,0.0014284900658822,longer,123
depablo_mixed_temp,10,20,20,20,0.1635464509892118,0.2937245896602992,0.1792210970466572,5.00661632820254e-05,0.0095540722890291,0.0017756209488652,longer,123
depablo_mixed_temp,25,20,20,20,0.3528081364236747,0.2576361737105607,0.1814265265332104,4.213506639061393e-05,0.0082291567232459,0.0011578866877243,longer,123
depablo_mixed_temp,50,20,20,20,0.633142604512289,0.1683087999531903,0.1290510646927359,3.955563108490878e-05,0.0068610830698162,0.0012647324896533,longer,123
depablo_mixed_temp,75,20,20,20,0.6272861445095264,0.165205355883489,0.1721180025747532,3.997612003843187e-05,0.0052086741663515,0.0021736791837611,longer,123
depablo_mixed_temp,100,20,20,20,0.5316770638963224,0.16153744690213,0.1264354805514444,3.827581729183293e-05,0.0037065685726702,0.0022957680368563,longer,123
lj_noisy,5,20,20,20,-9.078494071395385,0.0986581779208437,0.0012192600578043,3.3841591307037795e-08,0.0003698498563608,0.0001083872924937,longer,123
lj_noisy,10,20,20,20,-3.6989119724992,0.0793414538088974,0.0021538442446725,4.855527873104392e-08,0.0002446141501422,8.915254293242469e-05,longer,123
lj_noisy,25,20,20,20,-0.4475026573286436,0.0594803230448239,0.0041168599721615,3.728675935121828e-07,0.0004412792855873,0.0001443133543943,longer,123
lj_noisy,50,20,20,20,0.3294979046039578,0.0406322612524812,0.0047651600463273,1.720639343716357e-06,0.0005904362536966,0.0002314148412551,longer,123
lj_noisy,75,20,20,20,0.4244188231779121,0.0425626854329108,0.0050961142073924,4.433923561464326e-06,0.0009078635368496,0.0003317043941933,longer,123
lj_noisy,100,20,20,20,0.3926493498994151,0.048199110008158,0.0053100823581802,8.863090329214174e-06,0.0014217256568372,0.0005173750454559,longer,123
reid,5,20,20,20,0.5825486080263224,0.0771631778174463,0.0215407678341569,4.147959282718717e-08,0.0002024492903728,6.152973592179478e-05,longer,123
reid,10,20,20,20,0.839865030106419,0.052354859095192,0.0283466184553629,7.680599227732898e-08,0.0002837817184627,0.0001002913148113,longer,123
reid,25,20,20,20,0.9173708323734044,0.0406435902705441,0.0340742914742546,3.407994295656636e-07,0.0005422184127382,0.0001466454241381,longer,123
reid,50,20,20,20,0.9213645974067388,0.0380077353310477,0.03674579830514,1.5328870787811866e-06,0.0009670094354078,0.000222319165914,longer,123
reid,75,20,20,20,0.9354844998113692,0.0343087531342252,0.0381454871288846,3.581397905350059e-06,0.001025997614488,0.000389983709465,longer,123
reid,100,20,20,20,0.9623253878218008,0.0342418034998236,0.0392619338029476,7.341586632492181e-06,0.0021759222261607,0.0005175266123842,longer,123
