split,trajectory,source,frame,condition,position_mse,normalized_position_mse,start
val,0,reid,25,wrong_time,2.282142304466106e-05,5.041800498962402,
val,0,reid,25,optimized_code,3.3280872457908117e-07,0.1204436719417572,encoder
val,0,reid,25,optimized_code,5.562783940149529e-07,0.32350802421569824,normal_0
val,0,reid,25,optimized_code,3.34884191488527e-07,0.12247026711702347,normal_1
val,1,reid,25,encoder,7.06155560692423e-07,0.1904834359884262,
val,1,reid,25,same_source_same_time_permuted,9.5872599104041e-07,0.22682416439056396,
val,1,reid,25,training_source_time_mean,7.0380002625825e-07,0.18555110692977905,
val,1,reid,25,wrong_time,1.9749100829358213e-05,6.223856449127197,
val,1,reid,25,optimized_code,7.021197347967245e-07,0.18540118634700775,encoder
val,1,reid,25,optimized_code,7.271049184964795e-07,0.20241229236125946,normal_0
val,1,reid,25,optimized_code,8.280105703306617e-07,0.2995685636997223,normal_1
val,2,reid,25,encoder,9.76344836089993e-07,0.2779223918914795,
val,2,reid,25,same_source_same_time_permuted,9.592331480234861e-07,0.29183265566825867,
val,2,reid,25,training_source_time_mean,8.160812967616948e-07,0.27275049686431885,
val,2,reid,25,wrong_time,2.0770930859725922e-05,5.101027965545654,
val,2,reid,25,optimized_code,7.657019978069002e-07,0.2309698909521103,encoder
val,2,reid,25,optimized_code,8.388808510062518e-07,0.31382328271865845,normal_0
val,2,reid,25,optimized_code,1.0635125136104762e-06,0.5241805911064148,normal_1
val,0,reid,50,encoder,1.790045985217148e-06,0.6712290644645691,
val,0,reid,50,same_source_same_time_permuted,2.8848828605987364e-06,0.8155389428138733,
val,0,reid,50,training_source_time_mean,3.1070430850377306e-06,0.8866887092590332,
val,0,reid,50,wrong_time,1.1147390978294425e-05,2.2227389812469482,
val,0,reid,50,optimized_code,1.7364635596095468e-06,0.6352391242980957,encoder
val,0,reid,50,optimized_code,2.130370603481424e-06,0.9905292987823486,normal_0
val,0,reid,50,optimized_code,3.7350316688389285e-06,1.8069814443588257,normal_1
val,1,reid,50,encoder,3.927010766346939e-06,1.0503273010253906,
val,1,reid,50,same_source_same_time_permuted,5.046510523243342e-06,1.2994507551193237,
val,1,reid,50,training_source_time_mean,4.006090875918744e-06,1.0776550769805908,
val,1,reid,50,wrong_time,1.146600152424071e-05,2.4101834297180176,
val,1,reid,50,optimized_code,3.805815822488512e-06,1.0345983505249023,encoder
val,1,reid,50,optimized_code,4.407039341458585e-06,1.3195793628692627,normal_0
val,1,reid,50,optimized_code,5.781485015177168e-06,1.6886506080627441,normal_1
val,2,reid,50,encoder,4.546025593299419e-06,1.331703543663025,
val,2,reid,50,same_source_same_time_permuted,4.255249677953543e-06,1.3627434968948364,
val,2,reid,50,training_source_time_mean,3.929572812921833e-06,1.2852532863616943,
val,2,reid,50,wrong_time,1.1654146874207072e-05,3.14945912361145,
val,2,reid,50,optimized_code,3.763585482374765e-06,1.1944984197616577,encoder
val,2,reid,50,optimized_code,5.360530394682428e-06,1.437487006187439,normal_0
val,2,reid,50,optimized_code,4.607440587278688e-06,1.4859890937805176,normal_1
val,0,reid,75,encoder,4.759376224683365e-06,1.8390339612960815,
val,0,reid,75,same_source_same_time_permuted,7.009778983046999e-06,2.6045918464660645,
val,0,reid,75,training_source_time_mean,7.077675491018454e-06,2.6666247844696045,
val,0,reid,75,wrong_time,2.461164513078984e-05,5.05761194229126,
val,0,reid,75,optimized_code,4.5749407036055345e-06,1.709315299987793,encoder
val,0,reid,75,optimized_code,1.011079984891694e-05,3.1165335178375244,normal_0
val,0,reid,75,optimized_code,9.905364095175173e-06,3.133241891860962,normal_1
val,1,reid,75,encoder,9.508009497949388e-06,2.92750883102417,
val,1,reid,75,same_source_same_time_permuted,1.0573178769845981e-05,3.9147908687591553,
val,1,reid,75,training_source_time_mean,9.519293598714285e-06,2.953125476837158,
val,1,reid,75,wrong_time,2.6867321139434353e-05,5.896111488342285,
val,1,reid,75,optimized_code,9.46909040067112e-06,2.791865825653076,encoder
val,1,reid,75,optimized_code,1.6512642105226405e-05,3.8769397735595703,normal_0
val,1,reid,75,optimized_code,1.9200913811801e-05,4.144553184509277,normal_1
val,2,reid,75,encoder,1.0495960850676056e-05,3.766097068786621,
val,2,reid,75,same_source_same_time_permuted,1.0163963452214375e-05,3.4220190048217773,
val,2,reid,75,training_source_time_mean,9.330280590802431e-06,3.258262872695923,
val,2,reid,75,wrong_time,2.6717232685768977e-05,7.352689266204834,
val,2,reid,75,optimized_code,9.449984645470977e-06,3.3134403228759766,encoder
val,2,reid,75,optimized_code,1.5511270248680376e-05,4.023693561553955,normal_0
val,2,reid,75,optimized_code,1.836232331697829e-05,4.445859432220459,normal_1
val,0,reid,100,encoder,1.0677814316295553e-05,4.409633636474609,
val,0,reid,100,same_source_same_time_permuted,1.6807918655104004e-05,7.649221420288086,
val,0,reid,100,training_source_time_mean,1.3792662684863899e-05,6.145967960357666,
val,0,reid,100,wrong_time,3.5848646803060547e-05,7.943742275238037,
val,0,reid,100,optimized_code,9.594390576239675e-06,3.803670644760132,encoder
val,0,reid,100,optimized_code,2.2246262233238667e-05,5.6292572021484375,normal_0
val,0,reid,100,optimized_code,2.328851041966118e-05,5.972552299499512,normal_1
val,1,reid,100,encoder,2.002330802497454e-05,7.0438008308410645,
val,1,reid,100,same_source_same_time_permuted,1.9500008420436643e-05,6.777172088623047,
val,1,reid,100,training_source_time_mean,1.9296558093628846e-05,6.336190223693848,
val,1,reid,100,wrong_time,4.238405745127238e-05,9.948982238769531,
val,1,reid,100,optimized_code,1.8642238501342945e-05,6.085387706756592,encoder
val,1,reid,100,optimized_code,3.210382419638336e-05,7.449237823486328,normal_0
val,1,reid,100,optimized_code,3.717087020049803e-05,8.167125701904297,normal_1
val,2,reid,100,encoder,2.001407483476214e-05,7.3022379875183105,
val,2,reid,100,same_source_same_time_permuted,2.0709992895717733e-05,7.007758617401123,
val,2,reid,100,training_source_time_mean,1.98739562620176e-05,7.070433139801025,
val,2,reid,100,wrong_time,3.9776354242349043e-05,11.603582382202148,
val,2,reid,100,optimized_code,1.907534351630602e-05,6.983355522155762,encoder
val,2,reid,100,optimized_code,3.7570036511169747e-05,9.394740104675293,normal_0
val,2,reid,100,optimized_code,3.157681203447282e-05,8.682826042175293,normal_1
val,20,depablo_low_temp,5,encoder,1.2515994285422494e-07,0.022221894934773445,
val,20,depablo_low_temp,5,same_source_same_time_permuted,1.1318225290324335e-07,0.03742988407611847,
val,20,depablo_low_temp,5,training_source_time_mean,2.762845952020143e-08,0.008386196568608284,
val,20,depablo_low_temp,5,wrong_time,9.10163544176612e-06,2.142418146133423,
val,20,depablo_low_temp,5,optimized_code,4.895274852145803e-09,0.0015620581107214093,encoder
val,20,depablo_low_temp,5,optimized_code,6.114897246334294e-07,0.613447904586792,normal_0
val,20,depablo_low_temp,5,optimized_code,8.370689670300635e-07,0.8172610402107239,normal_1
val,21,depablo_low_temp,5,encoder,1.1601195382127116e-07,0.03001394495368004,
val,21,depablo_low_temp,5,same_source_same_time_permuted,5.627920174333667e-08,0.011107495985925198,
val,21,depablo_low_temp,5,training_source_time_mean,2.7559824644640685e-08,0.005705573130398989,
val,21,depablo_low_temp,5,wrong_time,7.92589253251208e-06,1.3826971054077148,
val,21,depablo_low_temp,5,optimized_code,6.874065316964106e-09,0.002035286044701934,encoder
val,21,depablo_low_temp,5,optimized_code,1.004319756248151e-06,0.9744694828987122,normal_0
val,21,depablo_low_temp,5,optimized_code,8.316564503729751e-07,0.8189288377761841,normal_1
val,22,depablo_low_temp,5,encoder,3.015478000634175e-08,0.007210335228592157,
val,22,depablo_low_temp,5,same_source_same_time_permuted,6.734382509421266e-07,0.10298915952444077,
val,22,depablo_low_temp,5,training_source_time_mean,2.5631774747125746e-07,0.042812880128622055,
val,22,depablo_low_temp,5,wrong_time,1.0213861969532445e-05,2.3494601249694824,
val,22,depablo_low_temp,5,optimized_code,2.6051903745383242e-08,0.005808611866086721,encoder
val,22,depablo_low_temp,5,optimized_code,1.8058033219858771e-06,1.6153144836425781,normal_0
val,22,depablo_low_temp,5,optimized_code,2.2224330678000115e-06,1.9638774394989014,normal_1
val,20,depablo_low_temp,10,encoder,9.350741692060183e-08,0.02197558432817459,
val,20,depablo_low_temp,10,same_source_same_time_permuted,9.399634848250571e-08,0.05559493601322174,
val,20,depablo_low_temp,10,training_source_time_mean,1.9229664971476268e-08,0.014618839137256145,
val,20,depablo_low_temp,10,wrong_time,1.7208616554853506e-05,4.622046947479248,
val,20,depablo_low_temp,10,optimized_code,5.954003956532006e-09,0.002649779198691249,encoder
val,20,depablo_low_temp,10,optimized_code,1.181410652861814e-06,1.1553586721420288,normal_0
val,20,depablo_low_temp,10,optimized_code,9.545362900098553e-07,0.9639104604721069,normal_1
val,21,depablo_low_temp,10,encoder,8.062407630404778e-08,0.030754074454307556,
val,21,depablo_low_temp,10,same_source_same_time_permuted,1.3024191503063776e-07,0.02266138233244419,
val,21,depablo_low_temp,10,training_source_time_mean,1.2887626077429104e-08,0.004540293011814356,
val,21,depablo_low_temp,10,wrong_time,1.5475345207960345e-05,2.956897020339966,
val,21,depablo_low_temp,10,optimized_code,8.880269852795664e-09,0.0031605951953679323,encoder
val,21,depablo_low_temp,10,optimized_code,1.0098873559627464e-07,0.08869405835866928,normal_0
val,21,depablo_low_temp,10,optimized_code,1.106510239878844e-06,1.1058845520019531,normal_1
val,22,depablo_low_temp,10,encoder,2.985561309287732e-08,0.007337452378123999,
val,22,depablo_low_temp,10,same_source_same_time_permuted,8.179202950486797e-07,0.12490708380937576,
val,22,depablo_low_temp,10,training_source_time_mean,2.859496817109175e-07,0.05056145787239075,
val,22,depablo_low_temp,10,wrong_time,2.13988714676816e-05,5.032776355743408,
val,22,depablo_low_temp,10,optimized_code,2.063540804897457e-08,0.005845451261848211,encoder
val,22,depablo_low_temp,10,optimized_code,2.159992163797142e-06,2.1231117248535156,normal_0
val,22,depablo_low_temp,10,optimized_code,1.982784397114301e-06,1.6922311782836914,normal_1
val,20,depablo_low_temp,25,encoder,7.492368325756615e-08,0.03138377517461777,
val,20,depablo_low_temp,25,same_source_same_time_permuted,1.6413042658314225e-07,0.153520405292511,
val,20,depablo_low_temp,25,training_source_time_mean,8.835169751364447e-08,0.05948946997523308,
val,20,depablo_low_temp,25,wrong_time,1.775913915480487e-05,5.592889785766602,
val,20,depablo_low_temp,25,optimized_code,3.202326581686066e-08,0.014937172643840313,encoder
val,20,depablo_low_temp,25,optimized_code,8.210478767978202e-07,0.7804489135742188,normal_0
val,20,depablo_low_temp,25,optimized_code,1.9078404989159026e-07,0.17339912056922913,normal_1
val,21,depablo_low_temp,25,encoder,8.888532221362766e-08,0.0490570142865181,
val,21,depablo_low_temp,25,same_source_same_time_permuted,4.4453310010794667e-07,0.0781160444021225,
val,21,depablo_low_temp,25,training_source_time_mean,6.617327130697959e-08,0.01981279067695141,
val,21,depablo_low_temp,25,wrong_time,1.566262471897062e-05,3.2469916343688965,
val,21,depablo_low_temp,25,optimized_code,5.6312394747237704e-08,0.018446454778313637,encoder
val,21,depablo_low_temp,25,optimized_code,1.9753758806473343e-06,1.9085733890533447,normal_0
val,21,depablo_low_temp,25,optimized_code,2.1296105501278362e-07,0.17832867801189423,normal_1
val,22,depablo_low_temp,25,encoder,4.5317456454085914e-08,0.017118485644459724,
val,22,depablo_low_temp,25,same_source_same_time_permuted,1.736897161208617e-06,0.27621880173683167,
val,22,depablo_low_temp,25,training_source_time_mean,6.606465490222035e-07,0.1127903014421463,
val,22,depablo_low_temp,25,wrong_time,2.682255581021309e-05,6.695793151855469,
val,22,depablo_low_temp,25,optimized_code,4.519331398000759e-08,0.017031453549861908,encoder
val,22,depablo_low_temp,25,optimized_code,1.209374545396713e-06,1.1769676208496094,normal_0
val,22,depablo_low_temp,25,optimized_code,1.2435325515980367e-06,1.1742693185806274,normal_1
val,20,depablo_low_temp,50,encoder,1.4580068352643138e-07,0.06136954575777054,
val,20,depablo_low_temp,50,same_source_same_time_permuted,4.086275851022947e-07,0.3293551206588745,
val,20,depablo_low_temp,50,training_source_time_mean,3.205441316822544e-07,0.14587010443210602,
val,20,depablo_low_temp,50,wrong_time,6.8180952439433895e-06,1.878124475479126,
val,20,depablo_low_temp,50,optimized_code,1.3218301830875134e-07,0.05856209620833397,encoder
val,20,depablo_low_temp,50,optimized_code,3.5104940252495e-06,3.159041166305542,normal_0
val,20,depablo_low_temp,50,optimized_code,2.34511139751703e-06,2.0089523792266846,normal_1
val,21,depablo_low_temp,50,encoder,2.53463355193162e-07,0.08928422629833221,
val,21,depablo_low_temp,50,same_source_same_time_permuted,1.2399060551615548e-06,0.23305252194404602,
val,21,depablo_low_temp,50,training_source_time_mean,3.4042517427224084e-07,0.11359048634767532,
val,21,depablo_low_temp,50,wrong_time,6.860397661512252e-06,1.470444679260254,
val,21,depablo_low_temp,50,optimized_code,2.454731600209925e-07,0.0797729641199112,encoder
val,21,depablo_low_temp,50,optimized_code,1.2265472832950763e-06,0.9853740334510803,normal_0
val,21,depablo_low_temp,50,optimized_code,2.875251766454312e-06,2.4622137546539307,normal_1
val,22,depablo_low_temp,50,encoder,1.985541615567854e-07,0.06984978169202805,
val,22,depablo_low_temp,50,same_source_same_time_permuted,4.36524351243861e-06,0.9228629469871521,
val,22,depablo_low_temp,50,training_source_time_mean,1.8801284795699758e-06,0.3321800231933594,
val,22,depablo_low_temp,50,wrong_time,9.124759344558697e-06,2.2065582275390625,
val,22,depablo_low_temp,50,optimized_code,1.4475189402674005e-07,0.06135650724172592,encoder
val,22,depablo_low_temp,50,optimized_code,5.22557411386515e-06,5.105029582977295,normal_0
val,22,depablo_low_temp,50,optimized_code,2.0392565147631103e-06,1.9075961112976074,normal_1
val,20,depablo_low_temp,75,encoder,3.201196534519113e-07,0.16530901193618774,
val,20,depablo_low_temp,75,same_source_same_time_permuted,7.656128673261264e-07,0.5299499034881592,
val,20,depablo_low_temp,75,training_source_time_mean,6.874160476399993e-07,0.2445146143436432,
val,20,depablo_low_temp,75,wrong_time,1.579789568495471e-05,4.165397644042969,
val,20,depablo_low_temp,75,optimized_code,2.5890832944241993e-07,0.12141847610473633,encoder
val,20,depablo_low_temp,75,optimized_code,9.221021173289046e-06,6.1624064445495605,normal_0
val,20,depablo_low_temp,75,optimized_code,6.9231787165335845e-06,5.280008316040039,normal_1
val,21,depablo_low_temp,75,encoder,5.970595680082624e-07,0.1961507797241211,
val,21,depablo_low_temp,75,same_source_same_time_permuted,2.5241006369469687e-06,0.5029090642929077,
val,21,depablo_low_temp,75,training_source_time_mean,9.245659384760074e-07,0.36118438839912415,
val,21,depablo_low_temp,75,wrong_time,1.596542824700009e-05,3.2704720497131348,
val,21,depablo_low_temp,75,optimized_code,5.598258780992182e-07,0.19532187283039093,encoder
val,21,depablo_low_temp,75,optimized_code,6.1489563449868e-06,4.352420806884766,normal_0
val,21,depablo_low_temp,75,optimized_code,7.154983904911205e-06,4.52329683303833,normal_1
val,22,depablo_low_temp,75,encoder,4.165115399246133e-07,0.15831387042999268,
val,22,depablo_low_temp,75,same_source_same_time_permuted,5.982201855658786e-06,1.6497578620910645,
val,22,depablo_low_temp,75,training_source_time_mean,2.9647790142917074e-06,0.6143795251846313,
val,22,depablo_low_temp,75,wrong_time,1.9383222024771385e-05,4.739299297332764,
val,22,depablo_low_temp,75,optimized_code,3.006362305768562e-07,0.13965961337089539,encoder
val,22,depablo_low_temp,75,optimized_code,1.3887354725738987e-05,12.734481811523438,normal_0
val,22,depablo_low_temp,75,optimized_code,1.0366435162723064e-05,9.041501998901367,normal_1
val,20,depablo_low_temp,100,encoder,1.2370552440188476e-06,0.40309837460517883,
val,20,depablo_low_temp,100,same_source_same_time_permuted,2.2131937384983758e-06,1.0800340175628662,
val,20,depablo_low_temp,100,training_source_time_mean,1.9296053324069362e-06,0.5018001198768616,
val,20,depablo_low_temp,100,wrong_time,2.247800148325041e-05,5.827199935913086,
val,20,depablo_low_temp,100,optimized_code,8.321452469317592e-07,0.2996511161327362,encoder
val,20,depablo_low_temp,100,optimized_code,2.869918716896791e-05,12.640153884887695,normal_0
val,20,depablo_low_temp,100,optimized_code,2.5134508177870885e-05,12.780806541442871,normal_1
val,21,depablo_low_temp,100,encoder,1.8381081190455006e-06,0.48771730065345764,
val,21,depablo_low_temp,100,same_source_same_time_permuted,4.706099389295559e-06,0.9992725253105164,
val,21,depablo_low_temp,100,training_source_time_mean,2.499941501810099e-06,0.8504500389099121,
val,21,depablo_low_temp,100,wrong_time,2.3243583200383e-05,4.707308769226074,
val,21,depablo_low_temp,100,optimized_code,1.4949755495763384e-06,0.4881964325904846,encoder
val,21,depablo_low_temp,100,optimized_code,1.8159698811359704e-05,8.240274429321289,normal_0
val,21,depablo_low_temp,100,optimized_code,1.2482707461458631e-05,6.430758476257324,normal_1
val,22,depablo_low_temp,100,encoder,6.325409458440845e-07,0.29117611050605774,
val,22,depablo_low_temp,100,same_source_same_time_permuted,5.002408670407021e-06,1.9220844507217407,
val,22,depablo_low_temp,100,training_source_time_mean,2.5791623556870036e-06,0.7143270969390869,
val,22,depablo_low_temp,100,wrong_time,2.519163172109984e-05,6.3382062911987305,
val,22,depablo_low_temp,100,optimized_code,5.628742201224668e-07,0.26811447739601135,encoder
val,22,depablo_low_temp,100,optimized_code,1.258958855032688e-05,9.89176082611084,normal_0
val,22,depablo_low_temp,100,optimized_code,1.2440650607459247e-05,10.536914825439453,normal_1
val,40,lj_noisy,5,encoder,3.949919147316905e-08,0.015432361513376236,
val,40,lj_noisy,5,same_source_same_time_permuted,9.697087222093614e-08,0.01806965470314026,
val,40,lj_noisy,5,training_source_time_mean,1.1991355108875723e-07,0.02129129320383072,
val,40,lj_noisy,5,wrong_time,6.497663434856804e-06,1.8797118663787842,
val,40,lj_noisy,5,optimized_code,2.2016335421426447e-08,0.004970911890268326,encoder
val,40,lj_noisy,5,optimized_code,9.910490916809067e-07,0.9597755074501038,normal_0
val,40,lj_noisy,5,optimized_code,7.85653526236274e-07,0.7601587772369385,normal_1
val,41,lj_noisy,5,encoder,6.844408062534058e-08,0.014383169822394848,
val,41,lj_noisy,5,same_source_same_time_permuted,3.217541859612538e-07,0.0839676707983017,
val,41,lj_noisy,5,training_source_time_mean,8.657118399924002e-08,0.016905086115002632,
val,41,lj_noisy,5,wrong_time,5.324485300661763e-06,1.3369879722595215,
val,41,lj_noisy,5,optimized_code,1.742181332531345e-08,0.004585213027894497,encoder
val,41,lj_noisy,5,optimized_code,1.2916730156575795e-06,1.2171432971954346,normal_0
val,41,lj_noisy,5,optimized_code,1.3252557664600317e-06,1.2668951749801636,normal_1
val,42,lj_noisy,5,encoder,1.4732950148754753e-07,0.04927816241979599,
val,42,lj_noisy,5,same_source_same_time_permuted,1.5758237381646722e-08,0.008303947746753693,
val,42,lj_noisy,5,training_source_time_mean,2.926869946406896e-08,0.0078852204605937,
val,42,lj_noisy,5,wrong_time,8.350564712600317e-06,1.7183506488800049,
val,42,lj_noisy,5,optimized_code,1.0273252470938132e-08,0.003308849176391959,encoder
val,42,lj_noisy,5,optimized_code,3.600962656946649e-07,0.3465324938297272,normal_0
val,42,lj_noisy,5,optimized_code,7.822756060704705e-07,0.7514087557792664,normal_1
val,40,lj_noisy,10,encoder,4.0240550447379064e-08,0.019324729219079018,
val,40,lj_noisy,10,same_source_same_time_permuted,5.869736696695327e-08,0.020030468702316284,
val,40,lj_noisy,10,training_source_time_mean,8.260941086746243e-08,0.023600786924362183,
val,40,lj_noisy,10,wrong_time,1.5179849469859619e-05,4.600480556488037,
val,40,lj_noisy,10,optimized_code,3.257605030171362e-08,0.012939286418259144,encoder
val,40,lj_noisy,10,optimized_code,6.050424303793989e-07,0.6008636355400085,normal_0
val,40,lj_noisy,10,optimized_code,1.9475205590424594e-06,1.9231922626495361,normal_1
val,41,lj_noisy,10,encoder,4.765668393247324e-08,0.02129981480538845,
val,41,lj_noisy,10,same_source_same_time_permuted,2.4230126882685e-07,0.09064602106809616,
val,41,lj_noisy,10,training_source_time_mean,5.737517838610984e-08,0.022757377475500107,
val,41,lj_noisy,10,wrong_time,1.1230961717956234e-05,2.952195405960083,
val,41,lj_noisy,10,optimized_code,4.0663643119387416e-08,0.015116275288164616,encoder
val,41,lj_noisy,10,optimized_code,3.0699405328959983e-07,0.2824699282646179,normal_0
val,41,lj_noisy,10,optimized_code,6.278683599703072e-07,0.6097538471221924,normal_1
val,42,lj_noisy,10,encoder,1.0859024968112863e-07,0.05897301062941551,
val,42,lj_noisy,10,same_source_same_time_permuted,7.327846418547779e-08,0.02384224347770214,
val,42,lj_noisy,10,training_source_time_mean,3.984327179296088e-08,0.020151609554886818,
val,42,lj_noisy,10,wrong_time,1.386485655530123e-05,2.942131280899048,
val,42,lj_noisy,10,optimized_code,3.5313007629156346e-08,0.015848789364099503,encoder
val,42,lj_noisy,10,optimized_code,2.3455923781057209e-07,0.20954568684101105,normal_0
val,42,lj_noisy,10,optimized_code,1.1558449131143789e-07,0.09775681048631668,normal_1
val,40,lj_noisy,25,encoder,2.7817628733828315e-07,0.13161872327327728,
val,40,lj_noisy,25,same_source_same_time_permuted,2.6690671006690536e-07,0.13571259379386902,
val,40,lj_noisy,25,training_source_time_mean,2.7479521236273285e-07,0.13365313410758972,
val,40,lj_noisy,25,wrong_time,2.439352829242125e-05,8.276567459106445,
val,40,lj_noisy,25,optimized_code,2.5300715833509457e-07,0.12621921300888062,encoder
val,40,lj_noisy,25,optimized_code,1.1421727776905755e-06,0.9943194389343262,normal_0
val,40,lj_noisy,25,optimized_code,3.379231657163473e-06,3.2489683628082275,normal_1
val,41,lj_noisy,25,encoder,5.3025672741569e-07,0.19872801005840302,
val,41,lj_noisy,25,same_source_same_time_permuted,4.897691496807965e-07,0.21903255581855774,
val,41,lj_noisy,25,training_source_time_mean,4.0006278823057073e-07,0.17451821267604828,
val,41,lj_noisy,25,wrong_time,1.3839905477652792e-05,4.320919036865234,
val,41,lj_noisy,25,optimized_code,3.593843871385616e-07,0.16104356944561005,encoder
val,41,lj_noisy,25,optimized_code,7.227161518130742e-07,0.5299540758132935,normal_0
val,41,lj_noisy,25,optimized_code,7.385144158433832e-07,0.5382444262504578,normal_1
val,42,lj_noisy,25,encoder,4.1687837892823154e-07,0.22881224751472473,
val,42,lj_noisy,25,same_source_same_time_permuted,7.065257818794635e-07,0.24176762998104095,
val,42,lj_noisy,25,training_source_time_mean,5.231022441876121e-07,0.21995292603969574,
val,42,lj_noisy,25,wrong_time,1.650647391215898e-05,4.316586971282959,
val,42,lj_noisy,25,optimized_code,3.802209391778888e-07,0.18938852846622467,encoder
val,42,lj_noisy,25,optimized_code,7.523097451667127e-07,0.5640746355056763,normal_0
val,42,lj_noisy,25,optimized_code,7.610199190821731e-07,0.5675262808799744,normal_1
val,40,lj_noisy,50,encoder,1.3776179912383668e-06,0.6921391487121582,
val,40,lj_noisy,50,same_source_same_time_permuted,1.3796313851344166e-06,0.6971867680549622,
val,40,lj_noisy,50,training_source_time_mean,1.5075080455062562e-06,0.7124889492988586,
val,40,lj_noisy,50,wrong_time,7.668506441405043e-06,2.2314417362213135,
val,40,lj_noisy,50,optimized_code,1.348369664810889e-06,0.684676468372345,encoder
val,40,lj_noisy,50,optimized_code,1.7928118722920772e-06,1.1530253887176514,normal_0
val,40,lj_noisy,50,optimized_code,4.961194008501479e-06,4.262612819671631,normal_1
val,41,lj_noisy,50,encoder,2.4061532712948974e-06,0.9946141242980957,
val,41,lj_noisy,50,same_source_same_time_permuted,2.473298764016363e-06,1.0101211071014404,
val,41,lj_noisy,50,training_source_time_mean,1.8757181123874034e-06,0.9141019582748413,
val,41,lj_noisy,50,wrong_time,1.0035890227300115e-05,2.856698989868164,
val,41,lj_noisy,50,optimized_code,1.8145800595448236e-06,0.9028405547142029,encoder
val,41,lj_noisy,50,optimized_code,7.553288014605641e-06,6.454087734222412,normal_0
val,41,lj_noisy,50,optimized_code,6.819405825808644e-06,5.66871976852417,normal_1
val,42,lj_noisy,50,encoder,2.0266109004296595e-06,1.0638147592544556,
val,42,lj_noisy,50,same_source_same_time_permuted,3.0851715564494953e-06,1.2254008054733276,
val,42,lj_noisy,50,training_source_time_mean,2.4215178200392984e-06,1.1291563510894775,
val,42,lj_noisy,50,wrong_time,8.25262122816639e-06,2.908390760421753,
val,42,lj_noisy,50,optimized_code,1.994232661672868e-06,1.0490195751190186,encoder
val,42,lj_noisy,50,optimized_code,5.460025477077579e-06,4.2847466468811035,normal_0
val,42,lj_noisy,50,optimized_code,3.4172014693467645e-06,2.3651063442230225,normal_1
val,40,lj_noisy,75,encoder,3.7943887036817614e-06,1.942236304283142,
val,40,lj_noisy,75,same_source_same_time_permuted,3.8056002722441917e-06,1.9217311143875122,
val,40,lj_noisy,75,training_source_time_mean,3.931543233193224e-06,1.9360312223434448,
val,40,lj_noisy,75,wrong_time,1.8404025468043983e-05,5.5810747146606445,
val,40,lj_noisy,75,optimized_code,3.744818286577356e-06,1.9004508256912231,encoder
val,40,lj_noisy,75,optimized_code,9.33946739678504e-06,7.132710933685303,normal_0
val,40,lj_noisy,75,optimized_code,1.3916978787165135e-05,11.740412712097168,normal_1
val,41,lj_noisy,75,encoder,5.7392985581827816e-06,2.5039403438568115,
val,41,lj_noisy,75,same_source_same_time_permuted,4.861287379753776e-06,2.396737813949585,
val,41,lj_noisy,75,training_source_time_mean,4.787754733115435e-06,2.383037805557251,
val,41,lj_noisy,75,wrong_time,2.373256029386539e-05,6.664994716644287,
val,41,lj_noisy,75,optimized_code,4.560280558507657e-06,2.343881368637085,encoder
val,41,lj_noisy,75,optimized_code,1.7497850421932526e-05,11.12494945526123,normal_0
val,41,lj_noisy,75,optimized_code,1.2769763088726904e-05,9.357702255249023,normal_1
val,42,lj_noisy,75,encoder,5.117828095535515e-06,2.79522705078125,
val,42,lj_noisy,75,same_source_same_time_permuted,7.0403625613835175e-06,3.034557342529297,
val,42,lj_noisy,75,training_source_time_mean,6.083344487706199e-06,2.894655227661133,
val,42,lj_noisy,75,wrong_time,2.0056633729836904e-05,6.827117443084717,
val,42,lj_noisy,75,optimized_code,5.0242892939422745e-06,2.723422050476074,encoder
val,42,lj_noisy,75,optimized_code,1.4747392015124205e-05,9.740866661071777,normal_0
val,42,lj_noisy,75,optimized_code,1.3027994100411888e-05,9.412266731262207,normal_1
val,40,lj_noisy,100,encoder,8.527770660293754e-06,4.457818984985352,
val,40,lj_noisy,100,same_source_same_time_permuted,8.431672540609725e-06,4.240414619445801,
val,40,lj_noisy,100,training_source_time_mean,8.450461791653652e-06,4.287912368774414,
val,40,lj_noisy,100,wrong_time,3.004174868692644e-05,9.894564628601074,
val,40,lj_noisy,100,optimized_code,8.236973371822387e-06,4.211910247802734,encoder
val,40,lj_noisy,100,optimized_code,2.5710196496220306e-05,19.0937557220459,normal_0
val,40,lj_noisy,100,optimized_code,2.5539513444527984e-05,19.060535430908203,normal_1
val,41,lj_noisy,100,encoder,1.0567881872702856e-05,4.586352348327637,
val,41,lj_noisy,100,same_source_same_time_permuted,8.524968507117592e-06,4.354642868041992,
val,41,lj_noisy,100,training_source_time_mean,8.843770956445951e-06,4.409176349639893,
val,41,lj_noisy,100,wrong_time,3.8368587411241606e-05,11.217333793640137,
val,41,lj_noisy,100,optimized_code,8.461790457658935e-06,4.35705041885376,encoder
val,41,lj_noisy,100,optimized_code,3.045593257411383e-05,18.876510620117188,normal_0
val,41,lj_noisy,100,optimized_code,3.061195457121357e-05,18.945043563842773,normal_1
val,42,lj_noisy,100,encoder,9.848007721302565e-06,5.193227291107178,
val,42,lj_noisy,100,same_source_same_time_permuted,1.2218763913551811e-05,5.659371852874756,
val,42,lj_noisy,100,training_source_time_mean,1.1218997315154411e-05,5.376502513885498,
