epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_lj_noisy_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_lj_noisy_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
14,0.4140499567608091,0.3905799498288292,0.4148698113367237,0.05511299885396592,1.3815195284449646,0.14428140563610203,0.07528588958920071,0.41404995563105834,1.3815195284449646,0.4643859448051264,0.16154467683513704,0.07142595778561746,0.1024622097096071,1.2268869608876263,0.39057995130449696,1.2268869608876263,shared4,8,normalized_delta,128
15,0.412766274880608,0.39166756577995926,0.4132075282624655,0.05511128972223063,1.376544704891761,0.14395996695261518,0.07544914029764704,0.4127662754660635,1.376544704891761,0.4667159529925571,0.1608053509388929,0.0690097388233474,0.10240888357780903,1.2344462874496407,0.3916675651974225,1.2344462874496407,shared4,8,normalized_delta,128
16,0.4110842874779865,0.39097893320524646,0.4116684786562555,0.05464669868920126,1.3714788968534772,0.143234232465164,0.07497731987436088,0.4110842869705509,1.3714788968534772,0.46449917684430664,0.15953380832625294,0.07047698495858036,0.1077643147054986,1.2261406238017818,0.39097893294802843,1.2261406238017818,shared4,8,normalized_delta,128
17,0.4098499232318282,0.3908169963084191,0.4105920608605118,0.054765246336724326,1.3668058353001964,0.14267950432281695,0.0751491119927852,0.4098499244881307,1.3668058353001964,0.46543581452470995,0.15973555514213478,0.06962732865066514,0.10194980003410883,1.231955305772572,0.3908169973998702,1.231955305772572,shared4,8,normalized_delta,128
18,0.4081690177360751,0.38738663331145357,0.4092708808962148,0.05471770816524378,1.3609367890140942,0.14201523818685072,0.07500633485811839,0.40816901755607676,1.3609367890140942,0.4609957150525962,0.1584273982616399,0.06560694820545761,0.10250879952448454,1.2230033823270572,0.38738663207965984,1.2230033823270572,shared4,8,normalized_delta,128
19,0.4058614042157548,0.3851823974032647,0.4076169004619593,0.05462413886439124,1.3528681408446823,0.14120940858188594,0.0747439225749813,0.40586140271648524,1.3528681408446823,0.4582675636521441,0.15682115138916983,0.06645760940306861,0.10381620810201517,1.2136346210721924,0.38518239749161154,1.2136346210721924,shared4,8,normalized_delta,128
20,0.40461137391489227,0.3839316742104504,0.4063299472657546,0.0548485614049757,1.3486053280355432,0.14033662971590785,0.07465496621927674,0.4046113713439259,1.3486053280355432,0.456284303807105,0.15681207771026512,0.06643729125381459,0.10088659604282482,1.211590729771631,0.3839316736946339,1.211590729771631,shared4,8,normalized_delta,128
21,0.4028677048264833,0.38577551100211654,0.4042909952337635,0.05437372345354477,1.3432634110736972,0.13951872431705054,0.07431496216824628,0.4028677052531347,1.3432634110736972,0.45883186224833306,0.15745475102701914,0.0670701267065208,0.1016378578648943,1.2169393115481841,0.3857755117866546,1.2169393115481841,shared4,8,normalized_delta,128
22,0.40085299725897394,0.38558964672767126,0.4027061641098327,0.05491815616516765,1.3355430433413598,0.13862916864553038,0.07432162140233142,0.4008529973885973,1.3355430433413598,0.4591857383815432,0.1571947736058222,0.06764059684979232,0.10018007320502824,1.217343144501622,0.3855896470405662,1.217343144501622,shared4,8,normalized_delta,128
23,0.3992701067655571,0.3860977066629253,0.4015012138712375,0.05447508047008027,1.3304868788706596,0.13816951115991635,0.0739489595558111,0.39927010751411685,1.3304868788706596,0.459353081852551,0.1561247157282656,0.06770725511456195,0.10103301756385817,1.2195258381161764,0.3860977066307155,1.2195258381161764,shared4,8,normalized_delta,128
24,0.3978598301438983,0.3836478593910165,0.4002695635629518,0.054113307822800404,1.326116757216743,0.13765647372422557,0.07355278417821924,0.3978598307354971,1.326116757216743,0.4562290313215595,0.1564905918525392,0.06702338377374552,0.10196385184936078,1.2091136112396896,0.3836478596788338,1.2091136112396896,shared4,8,normalized_delta,128
25,0.3963798203930691,0.38658293183495407,0.39905108279477325,0.053833379545359626,1.3212707637167858,0.13725377382381296,0.07316136579606732,0.39637982072050637,1.3212707637167858,0.4598671149300492,0.157190980161485,0.06690201556803327,0.1020457071561381,1.2201930287150526,0.38658293290017726,1.2201930287150526,shared4,8,normalized_delta,128
26,0.3944142933217391,0.3888814046743359,0.3972426180710579,0.05356563623296711,1.3142770559067463,0.1364995783298107,0.07331490350425204,0.394414293493444,1.3142770559067463,0.46288558354844217,0.1574208407511883,0.06821756790624012,0.10207922425371385,1.2278079835793718,0.3888814041226285,1.2278079835793718,shared4,8,normalized_delta,128
27,0.3925396214413769,0.3928820821548639,0.39549144365306266,0.05282055499341762,1.3082612871651913,0.1360070938367328,0.0730695492356996,0.3925396213077603,1.3082612871651913,0.4674107544418616,0.15850067943916196,0.06692323943585334,0.10181228440851267,1.2442921263427131,0.3928820824065603,1.2442921263427131,shared4,8,normalized_delta,128
28,0.3898929801811329,0.39340515484805166,0.3922978923275163,0.052093427351830736,1.298905806758473,0.1356175978370699,0.0729550806373004,0.3898929781461685,1.298905806758473,0.46946669099005783,0.1585820573676569,0.0665031685512292,0.1005097563165008,1.2480256342487372,0.39340515412103105,1.2480256342487372,shared4,8,normalized_delta,128
29,0.387440541803365,0.39116669036889734,0.3901543951443443,0.05163713855211842,1.2902547188673297,0.1351041105578317,0.07276620310890958,0.3874405427715473,1.2902547188673297,0.4661093282369757,0.15864634166541602,0.0670704597794992,0.10131619304690967,1.2376337711342238,0.39116669140651217,1.2376337711342238,shared4,8,normalized_delta,128
30,0.3862479156310766,0.3980641143595277,0.3892034423736595,0.05131209870962559,1.2861221866746062,0.13463415355374914,0.0729232264810431,0.386247916354756,1.2861221866746062,0.4742272566017426,0.1588142858965418,0.06865742419783777,0.10275085572072346,1.262033888090976,0.39806411347651977,1.262033888090976,shared4,8,normalized_delta,128
31,0.3844031342219237,0.3938539599771556,0.38770611584186554,0.05079934959321978,1.2800539217712381,0.13408651942323332,0.07267274443640086,0.384403133806023,1.2800539217712381,0.46927278092786257,0.15820863336442487,0.06691694777024534,0.10216490503974819,1.2481253554698506,0.39385396041106724,1.2481253554698506,shared4,8,normalized_delta,128
32,0.3824095623788859,0.39857468960195663,0.3857151467677471,0.05034341753551388,1.27310139715357,0.13371330917392682,0.07248012779776922,0.382409562915195,1.27310139715357,0.47487616752506245,0.15945789841530117,0.06724752456119115,0.10301212168928132,1.2645812064055868,0.3985746877678401,1.2645812064055868,shared4,8,normalized_delta,128
