model,dimension,seed,source,coordinate,n,pearson,spearman,coordinate_std
shared4,6,456,depablo_low_temp,pc4,20,0.5963622190762999,0.3804511278195489,0.08229902991522099
shared4,6,456,depablo_low_temp,pc5,20,-0.5280248940259202,-0.38646616541353385,0.002191640635438507
shared4,6,456,depablo_low_temp,pc6,20,0.6851773004782357,0.5744360902255639,0.01117840372790929
shared4,6,456,depablo_mixed_temp,z0,20,0.7723186379974931,0.7413533834586465,0.04762513154663603
shared4,6,456,depablo_mixed_temp,z1,20,-0.6862985542095628,-0.6586466165413534,0.20072386322585672
shared4,6,456,depablo_mixed_temp,z2,20,-0.3368457445623645,-0.33533834586466166,0.152314063114245
shared4,6,456,depablo_mixed_temp,z3,20,-0.32829091677972144,-0.33082706766917286,0.41316102269120436
shared4,6,456,depablo_mixed_temp,z4,20,0.9664139658529642,0.9443609022556391,0.07823577258307185
shared4,6,456,depablo_mixed_temp,z5,20,0.13075203982905512,0.19849624060150375,0.4299245274285004
shared4,6,456,depablo_mixed_temp,pc1,20,0.2785791043276137,0.306766917293233,0.6314158573455536
shared4,6,456,depablo_mixed_temp,pc2,20,0.9583598461726293,0.9398496240601503,0.13479158156502777
shared4,6,456,depablo_mixed_temp,pc3,20,-0.5404333714112532,-0.5413533834586466,0.06793113357755175
shared4,6,456,depablo_mixed_temp,pc4,20,0.4591393410975006,0.42255639097744363,0.07639058765662139
shared4,6,456,depablo_mixed_temp,pc5,20,-0.48612978184410427,-0.4496240601503759,0.0016329698261231766
shared4,6,456,depablo_mixed_temp,pc6,20,0.5241337899105614,0.4917293233082706,0.010400837163458323
shared4,6,456,lj_noisy,z0,20,0.15090208671050528,0.10676691729323308,0.028184094931334776
shared4,6,456,lj_noisy,z1,20,0.1999720796928624,0.17744360902255638,0.11281410364174135
shared4,6,456,lj_noisy,z2,20,0.11693223360810484,0.003007518796992481,0.08173884305233839
shared4,6,456,lj_noisy,z3,20,0.19905937472418003,0.09172932330827067,0.2637158518468487
shared4,6,456,lj_noisy,z4,20,-0.13344102152066156,-0.12330827067669171,0.030400923184716624
shared4,6,456,lj_noisy,z5,20,-0.17363117828879396,-0.0706766917293233,0.2634482735107563
shared4,6,456,lj_noisy,pc1,20,-0.18818286520912914,-0.05413533834586466,0.3926012472833727
shared4,6,456,lj_noisy,pc2,20,-0.038904504246723946,-0.04210526315789473,0.041366875766178424
shared4,6,456,lj_noisy,pc3,20,0.08470473662727486,0.06165413533834586,0.04225130749475612
shared4,6,456,lj_noisy,pc4,20,-0.06112621875217445,-0.03458646616541353,0.04910286856456232
shared4,6,456,lj_noisy,pc5,20,0.17363291151402646,0.2150375939849624,0.00251767627557412
shared4,6,456,lj_noisy,pc6,20,0.014908667024432587,-0.07969924812030074,0.00531984516257985
shared4,6,456,reid,z0,20,0.020403888259576442,0.14736842105263157,0.02146180716034374
shared4,6,456,reid,z1,20,-0.2554961953823614,-0.14887218045112782,0.09049213389385817
shared4,6,456,reid,z2,20,-0.03906965017702667,-0.004511278195488721,0.0884984897022322
shared4,6,456,reid,z3,20,-0.2758607416434344,-0.12481203007518797,0.2380496733412773
shared4,6,456,reid,z4,20,-0.6638241721480846,-0.7052631578947368,0.011525332710572385
shared4,6,456,reid,z5,20,0.2683956028886651,0.16541353383458643,0.2592454365600734
shared4,6,456,reid,pc1,20,0.2631795408005333,0.11729323308270674,0.36971633612320165
shared4,6,456,reid,pc2,20,-0.408976632165598,-0.3609022556390977,0.023975088153449283
shared4,6,456,reid,pc3,20,0.3014933548844736,0.24962406015037594,0.03622662413600609
shared4,6,456,reid,pc4,20,0.1368561994704085,0.11428571428571428,0.042940103838858566
shared4,6,456,reid,pc5,20,0.4254669285289866,0.4270676691729323,0.0010637215781716444
shared4,6,456,reid,pc6,20,-0.7797837304333082,-0.7609022556390977,0.008232102842456556
shared4,6,786,depablo_low_temp,z0,20,-0.2437357461480354,-0.23157894736842105,0.14350379303154337
shared4,6,786,depablo_low_temp,z1,20,0.3055400297549385,0.25112781954887214,0.3587425011201179
shared4,6,786,depablo_low_temp,z2,20,-0.5725768698571353,-0.6015037593984961,0.32455514450149114
shared4,6,786,depablo_low_temp,z3,20,-0.21680915758006403,-0.2526315789473684,0.14834499282352814
shared4,6,786,depablo_low_temp,z4,20,0.5824636162538875,0.613533834586466,0.21124652580011047
shared4,6,786,depablo_low_temp,z5,20,-0.5351394568785431,-0.6105263157894737,0.2377289180164327
shared4,6,786,depablo_low_temp,pc1,20,0.2861593659769212,0.25112781954887214,0.4164282471500102
shared4,6,786,depablo_low_temp,pc2,20,0.5649417922662875,0.6180451127819548,0.4504937568927192
shared4,6,786,depablo_low_temp,pc3,20,0.9053918765877392,0.8796992481203006,0.036254893424156255
shared4,6,786,depablo_low_temp,pc4,20,0.9080988792235063,0.8330827067669173,0.00691150836582019
shared4,6,786,depablo_low_temp,pc5,20,0.9302631482578329,0.9263157894736842,0.006017402338179846
shared4,6,786,depablo_low_temp,pc6,20,-0.7825839148784717,-0.7082706766917292,0.004051195702039255
shared4,6,786,depablo_mixed_temp,z0,20,0.2165741016418353,0.10676691729323308,0.14735928177745983
shared4,6,786,depablo_mixed_temp,z1,20,-0.16086861622184556,-0.06766917293233082,0.35208379759149744
shared4,6,786,depablo_mixed_temp,z2,20,-0.46050265536467466,-0.44060150375939844,0.29795827654217266
shared4,6,786,depablo_mixed_temp,z3,20,-0.5515821181357455,-0.5082706766917292,0.13356059731374723
shared4,6,786,depablo_mixed_temp,z4,20,0.47974599112522703,0.4646616541353384,0.1929523054352483
shared4,6,786,depablo_mixed_temp,z5,20,-0.7136782234737705,-0.6766917293233082,0.21745703632465943
shared4,6,786,depablo_mixed_temp,pc1,20,-0.1787618635741251,-0.09022556390977443,0.41579674988414617
shared4,6,786,depablo_mixed_temp,pc2,20,0.5785423484209491,0.5353383458646617,0.40270045450968583
shared4,6,786,depablo_mixed_temp,pc3,20,0.8708654524108516,0.8616541353383457,0.040814371794457675
shared4,6,786,depablo_mixed_temp,pc4,20,0.8289627294306513,0.7669172932330827,0.0074800612490627215
shared4,6,786,depablo_mixed_temp,pc5,20,0.932046253160788,0.9338345864661652,0.0051789753295434305
shared4,6,786,depablo_mixed_temp,pc6,20,-0.7258298940872264,-0.7172932330827068,0.0032076270639287505
shared4,6,786,lj_noisy,z0,20,-0.24289683023231615,-0.13233082706766916,0.2481760301223618
shared4,6,786,lj_noisy,z1,20,0.24550311520759227,0.13233082706766916,0.6054237682710678
shared4,6,786,lj_noisy,z2,20,-0.13192861911059134,-0.16240601503759397,0.2385610428571438
shared4,6,786,lj_noisy,z3,20,0.2758799973599399,0.10375939849624059,0.15097993524373757
shared4,6,786,lj_noisy,z4,20,0.12917578009443473,0.10977443609022557,0.1502919411307826
shared4,6,786,lj_noisy,z5,20,0.260209780931537,0.03458646616541353,0.1342410314315596
shared4,6,786,lj_noisy,pc1,20,0.24423233859311644,0.13233082706766916,0.7095365709485655
shared4,6,786,lj_noisy,pc2,20,0.006178964586969755,0.09022556390977443,0.21062808435668529
shared4,6,786,lj_noisy,pc3,20,-0.16041599484130195,0.021052631578947364,0.024809249848636614
shared4,6,786,lj_noisy,pc4,20,-0.06339834317099491,0.010526315789473682,0.003728328185307702
shared4,6,786,lj_noisy,pc5,20,0.24789857920214067,0.1789473684210526,0.0021245135008554263
shared4,6,786,lj_noisy,pc6,20,-0.3077022800575886,-0.2556390977443609,0.0019120642260066888
shared4,6,786,reid,z0,20,-0.19971423186962317,-0.28872180451127816,0.10606059016519434
shared4,6,786,reid,z1,20,0.18196735820319127,0.28421052631578947,0.25757316564266197
shared4,6,786,reid,z2,20,-0.16548477063268147,-0.20902255639097742,0.14780710361725802
shared4,6,786,reid,z3,20,0.12229034745971436,0.051127819548872175,0.08323694882113726
shared4,6,786,reid,z4,20,0.17439261774221868,0.20902255639097742,0.09474857702140511
shared4,6,786,reid,z5,20,-0.32686071470957906,-0.3684210526315789,0.10507117845722162
shared4,6,786,reid,pc1,20,0.16552145140273697,0.28421052631578947,0.3007213506587903
shared4,6,786,reid,pc2,20,0.20210955603179911,0.22857142857142856,0.18669351943071602
shared4,6,786,reid,pc3,20,0.9057480769737566,0.8511278195488721,0.032725304475855664
shared4,6,786,reid,pc4,20,-0.8465673746978897,-0.8300751879699247,0.003743479471043461
shared4,6,786,reid,pc5,20,0.9244898542956095,0.8977443609022555,0.0030085364264725595
shared4,6,786,reid,pc6,20,0.7741571089583725,0.7278195488721804,0.0018826791968062945
shared4,8,123,depablo_low_temp,z0,20,-0.3693007750533537,-0.16240601503759397,1.186297186401361
shared4,8,123,depablo_low_temp,z1,20,0.3783434920020591,0.13834586466165413,0.4975470960987728
shared4,8,123,depablo_low_temp,z2,20,-0.39755375156866346,-0.14736842105263157,0.2893673437210227
shared4,8,123,depablo_low_temp,z3,20,0.37106486912133685,0.10977443609022557,0.6431740873779938
shared4,8,123,depablo_low_temp,z4,20,0.32091634614457887,0.08120300751879699,0.9746132132029198
shared4,8,123,depablo_low_temp,z5,20,-0.5999969038655042,-0.6120300751879698,0.2861006303087424
shared4,8,123,depablo_low_temp,z6,20,0.42061158358897116,0.1789473684210526,1.0733975382861194
shared4,8,123,depablo_low_temp,z7,20,0.3643107839232048,0.10075187969924812,0.5765002938533429
shared4,8,123,depablo_low_temp,pc1,20,0.33354105149884883,0.04360902255639097,0.6218018951519906
shared4,8,123,depablo_low_temp,pc2,20,-0.3180232870154407,-0.0706766917293233,1.521680967383456
shared4,8,123,depablo_low_temp,pc3,20,0.44793148552986656,0.1969924812030075,1.400260416360794
shared4,8,123,depablo_low_temp,pc4,20,0.6686979814026673,0.44360902255639095,0.06936943969976822
shared4,8,123,depablo_low_temp,pc5,20,0.19148364926658382,0.26917293233082706,0.014898463660949615
shared4,8,123,depablo_low_temp,pc6,20,-0.12257648954017686,0.07218045112781954,0.02375027660746204
shared4,8,123,depablo_low_temp,pc7,20,0.7761015934914356,0.8360902255639097,0.00627298526574666
shared4,8,123,depablo_low_temp,pc8,20,0.15253437427730693,-0.0015037593984962405,0.001609017779970649
shared4,8,123,depablo_mixed_temp,z0,20,-0.1833863199595281,-0.07218045112781954,1.152613468416723
shared4,8,123,depablo_mixed_temp,z1,20,0.1929649759895536,0.11278195488721804,0.4657147105633791
shared4,8,123,depablo_mixed_temp,z2,20,-0.1947667289320587,-0.04210526315789473,0.2748230955630792
shared4,8,123,depablo_mixed_temp,z3,20,0.18551420506008642,0.07518796992481201,0.64481073220809
shared4,8,123,depablo_mixed_temp,z4,20,0.1459819575957597,0.07518796992481201,1.0108149361625312
shared4,8,123,depablo_mixed_temp,z5,20,-0.5191900428800628,-0.4631578947368421,0.2180646724080403
shared4,8,123,depablo_mixed_temp,z6,20,0.22819849178741666,0.1789473684210526,1.0191775736891935
shared4,8,123,depablo_mixed_temp,z7,20,0.1689440041697739,0.060150375939849614,0.5597244865616028
shared4,8,123,depablo_mixed_temp,pc1,20,0.14736482950026097,0.04060150375939849,0.6396014556362143
shared4,8,123,depablo_mixed_temp,pc2,20,-0.14076492776528302,-0.0706766917293233,1.5635720249261758
shared4,8,123,depablo_mixed_temp,pc3,20,0.2608756401081729,0.1894736842105263,1.2640806767248527
shared4,8,123,depablo_mixed_temp,pc4,20,0.5080366777066858,0.3759398496240601,0.07383133352469627
shared4,8,123,depablo_mixed_temp,pc5,20,0.4978170180586229,0.49624060150375937,0.013775383957525568
shared4,8,123,depablo_mixed_temp,pc6,20,0.04707326934935542,0.10526315789473684,0.02433720228315533
shared4,8,123,depablo_mixed_temp,pc7,20,0.7428885897293671,0.6451127819548872,0.00687504161532906
shared4,8,123,depablo_mixed_temp,pc8,20,-0.0855423926445868,-0.051127819548872175,0.001509532130941262
shared4,8,123,lj_noisy,z0,20,-0.20103033096855308,-0.024060150375939848,0.9108588485399013
shared4,8,123,lj_noisy,z1,20,0.21521362106630393,0.030075187969924807,0.3953151658004865
shared4,8,123,lj_noisy,z2,20,-0.13044963653211233,-0.02857142857142857,0.23658411187901185
shared4,8,123,lj_noisy,z3,20,0.18906628306327938,0.07969924812030074,0.4729309774914297
shared4,8,123,lj_noisy,z4,20,0.209395420800928,0.12180451127819547,0.7036005240407439
shared4,8,123,lj_noisy,z5,20,-0.08014853607775314,-0.025563909774436087,0.3213884333211843
shared4,8,123,lj_noisy,z6,20,0.172391421102517,0.0706766917293233,0.8389056181025176
shared4,8,123,lj_noisy,z7,20,0.16439008949908168,0.004511278195488721,0.45191908387948904
shared4,8,123,lj_noisy,pc1,20,0.14114558415267467,0.024060150375939848,0.45352928925017216
shared4,8,123,lj_noisy,pc2,20,-0.2072748585806007,-0.08270676691729321,1.1128474256852428
shared4,8,123,lj_noisy,pc3,20,0.17608581655194536,0.05263157894736842,1.15117730854821
shared4,8,123,lj_noisy,pc4,20,0.23747655070052046,0.21804511278195485,0.043418771322214694
shared4,8,123,lj_noisy,pc5,20,-0.10756261502768949,0.02857142857142857,0.016784503255599513
shared4,8,123,lj_noisy,pc6,20,-0.19461460501570788,-0.07368421052631578,0.020011972546546672
shared4,8,123,lj_noisy,pc7,20,-0.1805801440588826,-0.16842105263157892,0.0033450372803182455
shared4,8,123,lj_noisy,pc8,20,-0.06066619525254285,-0.07669172932330826,0.0023321968837895996
shared4,8,123,reid,z0,20,0.24570161025078038,0.12180451127819547,0.6245643404092908
shared4,8,123,reid,z1,20,-0.18557209106254005,-0.08120300751879699,0.2600594504479311
shared4,8,123,reid,z2,20,0.3184794560877557,0.19999999999999998,0.1512902392480663
shared4,8,123,reid,z3,20,-0.16082271956034885,-0.08421052631578946,0.33072307644078475
shared4,8,123,reid,z4,20,-0.14266488950309109,-0.06165413533834586,0.5120378877609294
shared4,8,123,reid,z5,20,0.02676073258982662,-0.09022556390977443,0.1605663818185443
shared4,8,123,reid,z6,20,-0.17675575391168813,-0.0631578947368421,0.5424539224135789
shared4,8,123,reid,z7,20,-0.30590723030272216,-0.17293233082706763,0.3071663905594588
shared4,8,123,reid,pc1,20,-0.2170209037788822,-0.14736842105263157,0.32472737936701573
shared4,8,123,reid,pc2,20,0.19330372576070587,0.08421052631578946,0.8065827425794172
shared4,8,123,reid,pc3,20,-0.2093918004412482,-0.08421052631578946,0.7114848570423788
shared4,8,123,reid,pc4,20,0.8426080862357066,0.8090225563909773,0.062140657333108244
shared4,8,123,reid,pc5,20,-0.1899215808077738,-0.1518796992481203,0.008605269338537185
shared4,8,123,reid,pc6,20,0.6313195185314828,0.6390977443609022,0.017107253994203618
shared4,8,123,reid,pc7,20,-0.922544693259438,-0.8902255639097743,0.009317956648980089
shared4,8,123,reid,pc8,20,-0.611455405965972,-0.5954887218045113,0.0007483538604991702
shared4,8,456,depablo_low_temp,z0,20,-0.7493590628391137,-0.7488721804511278,0.09896515422214794
shared4,8,456,depablo_low_temp,z1,20,0.16953253994248588,0.27518796992481204,0.19368676497184723
shared4,8,456,depablo_low_temp,z2,20,0.21154673608842733,0.048120300751879695,0.15059624210879105
shared4,8,456,depablo_low_temp,z3,20,-0.04784594226418478,-0.14736842105263157,0.3423673351259876
shared4,8,456,depablo_low_temp,z4,20,-0.17170969609633777,-0.048120300751879695,0.4418191750863313
shared4,8,456,depablo_low_temp,z5,20,0.8140318054379955,0.813533834586466,0.04544071017453265
shared4,8,456,depablo_low_temp,z6,20,-0.08728614047065288,0.0631578947368421,0.20192476449354374
shared4,8,456,depablo_low_temp,z7,20,0.30800857047253827,0.13684210526315788,0.24441781998554574
shared4,8,456,depablo_low_temp,pc1,20,0.09283919772628467,-0.09473684210526315,0.6748148686238478
shared4,8,456,depablo_low_temp,pc2,20,-0.7558650175023016,-0.7684210526315788,0.1212254910258945
shared4,8,456,depablo_low_temp,pc3,20,-0.7881386777299693,-0.6436090225563909,0.11098306644443
shared4,8,456,depablo_low_temp,pc4,20,0.694154049836252,0.5488721804511278,0.015363670539869968
shared4,8,456,depablo_low_temp,pc5,20,0.6140974182035869,0.41503759398496237,0.04770482889699693
shared4,8,456,depablo_low_temp,pc6,20,-0.3622339123448568,-0.5112781954887218,0.006990692233006066
shared4,8,456,depablo_low_temp,pc7,20,-0.4624611890399601,-0.3714285714285714,0.004818319646125867
shared4,8,456,depablo_low_temp,pc8,20,-0.7405277966608922,-0.8270676691729323,0.0037647941050545372
shared4,8,456,depablo_mixed_temp,z0,20,-0.7905728180738653,-0.7744360902255639,0.09252282186949391
shared4,8,456,depablo_mixed_temp,z1,20,0.30166545810732676,0.33533834586466166,0.19240520005697365
shared4,8,456,depablo_mixed_temp,z2,20,0.03383074035724315,-0.07969924812030074,0.14840756740802305
shared4,8,456,depablo_mixed_temp,z3,20,-0.2045849710954894,-0.25112781954887214,0.3384620814155797
shared4,8,456,depablo_mixed_temp,z4,20,0.007663944324130776,0.07969924812030074,0.4328301905373102
shared4,8,456,depablo_mixed_temp,z5,20,0.8932298384483457,0.9112781954887217,0.04077851288829827
shared4,8,456,depablo_mixed_temp,z6,20,0.07994272869747067,0.1744360902255639,0.20031692797273826
shared4,8,456,depablo_mixed_temp,z7,20,0.12901355290674676,0.03157894736842105,0.2398857939169074
shared4,8,456,depablo_mixed_temp,pc1,20,-0.07790675741873923,-0.1744360902255639,0.6653322722184735
shared4,8,456,depablo_mixed_temp,pc2,20,-0.7940092088808808,-0.7744360902255639,0.11312522576373936
shared4,8,456,depablo_mixed_temp,pc3,20,-0.66132725971365,-0.6977443609022556,0.10521907513022961
shared4,8,456,depablo_mixed_temp,pc4,20,0.5362209180889885,0.4947368421052631,0.01378692057216043
shared4,8,456,depablo_mixed_temp,pc5,20,0.45567154204390486,0.39097744360902253,0.04510366596157637
shared4,8,456,depablo_mixed_temp,pc6,20,-0.44765556971196774,-0.47067669172932325,0.00677980644060126
shared4,8,456,depablo_mixed_temp,pc7,20,-0.22758325663337414,-0.2045112781954887,0.004661263477720343
shared4,8,456,depablo_mixed_temp,pc8,20,-0.7968201330465128,-0.7804511278195487,0.0033230843935376764
shared4,8,456,lj_noisy,z0,20,0.30639348240455644,0.33533834586466166,0.05714775757187309
shared4,8,456,lj_noisy,z1,20,-0.34280789753878427,-0.3203007518796992,0.1317743040383834
shared4,8,456,lj_noisy,z2,20,0.31265616582585404,0.20902255639097742,0.092470025957137
shared4,8,456,lj_noisy,z3,20,0.324787144131522,0.2796992481203007,0.22780254527676977
shared4,8,456,lj_noisy,z4,20,-0.3135715898614307,-0.1969924812030075,0.28053365291894744
shared4,8,456,lj_noisy,z5,20,-0.24262329000824528,-0.16691729323308271,0.04744642670666076
shared4,8,456,lj_noisy,z6,20,-0.3262533285046575,-0.25864661654135335,0.13179483346291593
shared4,8,456,lj_noisy,z7,20,0.2948379392131749,0.20902255639097742,0.14277435390757284
shared4,8,456,lj_noisy,pc1,20,0.32138020180102933,0.23609022556390977,0.43671802289546763
shared4,8,456,lj_noisy,pc2,20,0.3012665321116545,0.3203007518796992,0.06975088380520915
shared4,8,456,lj_noisy,pc3,20,-0.04255909991098176,0.021052631578947364,0.05780684449248115
shared4,8,456,lj_noisy,pc4,20,-0.03337411079790833,-0.15488721804511277,0.008835696122236425
shared4,8,456,lj_noisy,pc5,20,0.023557072856432673,-0.030075187969924807,0.026937089117256213
shared4,8,456,lj_noisy,pc6,20,-0.12704193331870275,-0.22857142857142856,0.005507533891588695
shared4,8,456,lj_noisy,pc7,20,-0.3289467816298261,-0.29172932330827067,0.003580917409673411
shared4,8,456,lj_noisy,pc8,20,0.11512302647265399,-0.08571428571428572,0.00185769846973285
shared4,8,456,reid,z0,20,0.04316681768761308,0.23308270676691725,0.0337509379481907
shared4,8,456,reid,z1,20,0.18243062051225364,-0.009022556390977442,0.10317090803113785
shared4,8,456,reid,z2,20,-0.1685699179173597,-0.05263157894736842,0.08230625628918896
shared4,8,456,reid,z3,20,-0.36292749739560426,-0.2300751879699248,0.19538164154271445
shared4,8,456,reid,z4,20,0.29994296256824254,0.16541353383458643,0.24697118857084382
shared4,8,456,reid,z5,20,0.8408740576147904,0.7819548872180451,0.04143642104372189
shared4,8,456,reid,z6,20,0.18867853229884662,0.060150375939849614,0.11108315442870474
shared4,8,456,reid,z7,20,-0.04462432113255757,0.03609022556390977,0.1308844049060892
shared4,8,456,reid,pc1,20,-0.2792127686392065,-0.12781954887218044,0.37728254311454806
shared4,8,456,reid,pc2,20,0.16844966643029274,0.28120300751879695,0.041793852482896576
shared4,8,456,reid,pc3,20,-0.6121695352853754,-0.5639097744360902,0.06387971474454193
shared4,8,456,reid,pc4,20,-0.7067151599146574,-0.6932330827067669,0.009450955209432853
shared4,8,456,reid,pc5,20,-0.03518168294568652,-0.037593984962406006,0.024499573617673576
shared4,8,456,reid,pc6,20,-0.7979466160803664,-0.7744360902255639,0.006800521041178172
shared4,8,456,reid,pc7,20,0.40306692408483435,0.29473684210526313,0.002590917556853093
shared4,8,456,reid,pc8,20,0.378373563483777,0.1894736842105263,0.0012806948090204294
shared4,8,786,depablo_low_temp,z0,20,-0.1028277235341801,-0.22406015037593985,0.23335734618179196
shared4,8,786,depablo_low_temp,z1,20,-0.060183026263959764,-0.18045112781954886,0.16463823657045362
shared4,8,786,depablo_low_temp,z2,20,-0.06350454585045331,0.07368421052631578,0.5255953118380426
shared4,8,786,depablo_low_temp,z3,20,0.06941960014249042,-0.07669172932330826,0.359146044274297
shared4,8,786,depablo_low_temp,z4,20,-0.05413621259281545,0.09323308270676692,0.35192352646607294
shared4,8,786,depablo_low_temp,z5,20,0.2624079417646404,0.3413533834586466,0.1297854093825374
shared4,8,786,depablo_low_temp,z6,20,0.13847909687698295,0.0,0.17379601189868843
shared4,8,786,depablo_low_temp,z7,20,0.7720509777000583,0.6375939849624059,0.18212461469838778
shared4,8,786,depablo_low_temp,pc1,20,0.1278371326018185,0.0,0.7670187933402167
shared4,8,786,depablo_low_temp,pc2,20,-0.37129776536345294,-0.4977443609022556,0.31707124592251995
shared4,8,786,depablo_low_temp,pc3,20,0.6204870322920948,0.47368421052631576,0.03212667114400749
shared4,8,786,depablo_low_temp,pc4,20,0.6946058306244071,0.5548872180451127,0.028909861844202703
shared4,8,786,depablo_low_temp,pc5,20,-0.1994068923757769,-0.004511278195488721,0.011508162563195375
shared4,8,786,depablo_low_temp,pc6,20,-0.23608826659354196,-0.04210526315789473,0.003449847945384901
shared4,8,786,depablo_low_temp,pc7,20,0.8096871389533907,0.8676691729323308,0.000964426497970765
shared4,8,786,depablo_low_temp,pc8,20,-0.941939728134391,-0.9308270676691727,0.0011766394719778556
shared4,8,786,depablo_mixed_temp,z0,20,-0.2574531246523023,-0.29624060150375936,0.2531291335315453
shared4,8,786,depablo_mixed_temp,z1,20,-0.20559985060732577,-0.2556390977443609,0.18096864700492438
shared4,8,786,depablo_mixed_temp,z2,20,0.11028656405677442,0.19097744360902258,0.5647908008925185
shared4,8,786,depablo_mixed_temp,z3,20,-0.10417387178817125,-0.19097744360902258,0.38710965610751263
shared4,8,786,depablo_mixed_temp,z4,20,0.12044104907312712,0.19097744360902258,0.37794221531500777
shared4,8,786,depablo_mixed_temp,z5,20,0.3660908306005351,0.3533834586466165,0.14458413653278468
shared4,8,786,depablo_mixed_temp,z6,20,-0.04164192542606728,-0.13984962406015036,0.1861987760900369
shared4,8,786,depablo_mixed_temp,z7,20,0.6656527400465309,0.6481203007518795,0.17213321476438231
shared4,8,786,depablo_mixed_temp,pc1,20,-0.05206582111746976,-0.13984962406015036,0.8192623863605647
shared4,8,786,depablo_mixed_temp,pc2,20,-0.47237880551104094,-0.4631578947368421,0.347954937029935
shared4,8,786,depablo_mixed_temp,pc3,20,0.4963175157919247,0.4766917293233082,0.026717064645147313
shared4,8,786,depablo_mixed_temp,pc4,20,0.5573473877753629,0.5894736842105263,0.024498541194255923
shared4,8,786,depablo_mixed_temp,pc5,20,0.02398697042371583,0.08872180451127819,0.010848949008124843
shared4,8,786,depablo_mixed_temp,pc6,20,-0.050653208130911745,-0.021052631578947364,0.003696978088977828
shared4,8,786,depablo_mixed_temp,pc7,20,0.7989771846434011,0.7894736842105263,0.0010953442945736695
shared4,8,786,depablo_mixed_temp,pc8,20,-0.9708864617215115,-0.9548872180451128,0.0011035227652409628
shared4,8,786,lj_noisy,z0,20,0.151342706931133,0.007518796992481202,0.1615228364640438
shared4,8,786,lj_noisy,z1,20,0.1279112346993743,-0.007518796992481202,0.11082062545571242
shared4,8,786,lj_noisy,z2,20,-0.1267956975438762,0.003007518796992481,0.35888941368700555
shared4,8,786,lj_noisy,z3,20,0.12506443697438424,-0.013533834586466165,0.2431617385498493
shared4,8,786,lj_noisy,z4,20,-0.13083779599439277,0.003007518796992481,0.2405301174724586
shared4,8,786,lj_noisy,z5,20,-0.14464674152788165,-0.045112781954887216,0.08532340962225221
shared4,8,786,lj_noisy,z6,20,0.1143344639407936,-0.013533834586466165,0.11585327543791363
shared4,8,786,lj_noisy,z7,20,-0.022199199772491227,-0.07368421052631578,0.07675999164010146
shared4,8,786,lj_noisy,pc1,20,0.11878320666739592,-0.013533834586466165,0.5165958881915835
shared4,8,786,lj_noisy,pc2,20,0.17636565965475862,0.013533834586466165,0.20731176071889393
shared4,8,786,lj_noisy,pc3,20,0.11377181499879474,-0.007518796992481202,0.022600445485457026
shared4,8,786,lj_noisy,pc4,20,0.11982489172967152,-0.0015037593984962405,0.017406688796997465
shared4,8,786,lj_noisy,pc5,20,-0.15590237286647804,0.02857142857142857,0.008909550979531855
shared4,8,786,lj_noisy,pc6,20,0.07877239394838721,0.10676691729323308,0.0019884471780682554
shared4,8,786,lj_noisy,pc7,20,-0.04953179293837019,0.02706766917293233,0.0014594701712260182
shared4,8,786,lj_noisy,pc8,20,0.11934174850436323,0.08721804511278194,0.0005137299257698984
shared4,8,786,reid,z0,20,-0.07102822919472117,-0.03609022556390977,0.13349862641772678
shared4,8,786,reid,z1,20,-0.13326778600406058,-0.030075187969924807,0.09593979792153945
shared4,8,786,reid,z2,20,0.136436207213662,0.07518796992481201,0.3013474766298686
shared4,8,786,reid,z3,20,-0.0919201892416783,-0.05263157894736842,0.20528726232245947
shared4,8,786,reid,z4,20,0.1115755926903085,0.07518796992481201,0.2012127296359204
shared4,8,786,reid,z5,20,0.05214406239758254,-0.022556390977443608,0.07403444129725897
shared4,8,786,reid,z6,20,-0.0816480193311361,-0.02706766917293233,0.09818278105906639
shared4,8,786,reid,z7,20,-0.4910961388720299,-0.5007518796992482,0.06691019777828805
shared4,8,786,reid,pc1,20,-0.1416877281802561,-0.07518796992481201,0.4357381175420063
shared4,8,786,reid,pc2,20,0.022824916402570953,0.03157894736842105,0.1723360656844035
shared4,8,786,reid,pc3,20,-0.5649993089844056,-0.4827067669172932,0.016354189620251685
shared4,8,786,reid,pc4,20,0.41473591974091517,0.2827067669172932,0.012860660727208923
shared4,8,786,reid,pc5,20,0.45810119982871367,0.37293233082706767,0.006847985539938058
shared4,8,786,reid,pc6,20,-0.8450961658896251,-0.7984962406015037,0.004038135907576457
shared4,8,786,reid,pc7,20,0.8331874931896782,0.825563909774436,0.0006665235591807718
shared4,8,786,reid,pc8,20,0.82649565110332,0.813533834586466,0.0002344211733997848
