epoch,train_loss,val_loss,train_dz_mse_norm,train_loss_raw,train_position_loss,train_source_depablo_low_temp_loss_norm,train_source_lj_noisy_loss_norm,train_source_reid_loss_norm,val_dz_mse_norm,val_dz_mse_raw,val_position_loss,val_source_reid_loss_norm,val_source_depablo_low_temp_loss_norm,val_source_lj_noisy_loss_norm,val_rollout_p_ratio_r2,val_rollout_p_ratio_pearson,val_rollout_used,val_rollout_macro_source_p_ratio_r2,val_rollout_min_source_p_ratio_r2,val_rollout_macro_source_endpoint_p_ratio_r2,val_rollout_min_source_endpoint_p_ratio_r2,val_rollout_source_reid_p_ratio_r2,val_rollout_source_depablo_low_temp_p_ratio_r2,val_rollout_source_lj_noisy_p_ratio_r2,val_rollout_source_reid_endpoint_p_ratio_r2,val_rollout_source_depablo_low_temp_endpoint_p_ratio_r2,val_rollout_source_lj_noisy_endpoint_p_ratio_r2,val_rollout_p_ratio_r2_step_100,stage,unroll_steps,stage_epoch,dataset,latent_dim,target_mode,hidden_size,propagator_loss,propagator_objective,propagator_multistep_horizons,propagator_multistep_loss,propagator_step_stride,initial_velocity
12,0.000738517951494963,0.000720786303549362,0.000738517951494963,1.3574353341241744e-06,0.0,0.00018128356770435666,0.0018432002203677225,0.00019107006641280977,0.000720786303549362,1.3217943906814373e-06,0.0,0.00014945665097426802,0.0002857947099134456,0.0017271075497603723,0.9760058318019409,0.9886839901424797,60.0,0.7728005746290627,0.39639824942962,0.7728005746290627,0.39639824942962,0.9371392355008981,0.98486423895667,0.39639824942962,0.9371392355008981,0.98486423895667,0.39639824942962,0.9760058318019409,1,1,12,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
13,0.0007340692534337547,0.0007150135860792916,0.0007340692534337547,1.357162425526493e-06,0.0,0.00017768949901376529,0.0018362280027748076,0.0001882902585126912,0.0007150135860792916,1.3116058047065355e-06,0.0,0.00014838809787257309,0.00027933953899802593,0.0017173131213672756,,,,,,,,,,,,,,,1,1,13,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
14,0.0007302509910958274,0.000712524843210768,0.0007302509910958274,1.3536663044867644e-06,0.0,0.00017453018356250132,0.0018305042844248226,0.00018571850530015803,0.000712524843210768,1.3080132532650168e-06,0.0,0.00014866778180086426,0.000276929170001998,0.0017119775778294418,0.9760507900915538,0.9884142357074664,60.0,0.7871195733051947,0.439002002231341,0.7871195733051947,0.439002002231341,0.9399550543999186,0.9824016632843244,0.439002002231341,0.9399550543999186,0.9824016632843244,0.439002002231341,0.9760507900915538,1,1,14,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
15,0.0007263806205384957,0.0007103779104563005,0.0007263806205384957,1.3392005772563125e-06,0.0,0.0001715660142911658,0.001824237019552191,0.00018333882777213012,0.0007103779104563005,1.3056897406234687e-06,0.0,0.00014789439811614414,0.0002739954725426118,0.0017092438607101456,,,,,,,,,,,,,,,1,1,15,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
16,0.0007241343816923323,0.0007056720202676335,0.0007241343816923323,1.3377430752156857e-06,0.0,0.0001710584404311757,0.0018204353117256644,0.00018090939292015663,0.0007056720202676335,1.2963232620677445e-06,0.0,0.0001484868961827863,0.0002717450804987165,0.0016967840841213974,0.9770033408034283,0.9892396579636357,60.0,0.7556998977255881,0.32543752423031935,0.7556998977255881,0.32543752423031935,0.9576355538726,0.984026615073845,0.32543752423031935,0.9576355538726,0.984026615073845,0.32543752423031935,0.9770033408034283,1,1,16,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
17,0.0007224358734331898,0.0007059736699225819,0.0007224358734331898,1.3384215448882862e-06,0.0,0.0001708235675078827,0.001817313162949714,0.00017917088984197293,0.0007059736699225819,1.2991199156431321e-06,0.0,0.00014837195696858286,0.0002716873067775644,0.0016978617460215984,,,,,,,,,,,,,,,1,1,17,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
18,0.0007201609502311963,0.0007053454200250513,0.0007201609502311963,1.3331235342828972e-06,0.0,0.000169870133031474,0.001812992289364653,0.0001776204282974622,0.0007053454200250513,1.296749142435753e-06,0.0,0.00014759620843824282,0.00027232484558827475,0.0016961152060486365,0.972337951373031,0.986734513720933,60.0,0.7661381710940588,0.3825355110607256,0.7661381710940588,0.3825355110607256,0.9403534600417607,0.9755255421796901,0.3825355110607256,0.9403534600417607,0.9755255421796901,0.3825355110607256,0.972337951373031,1,1,18,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
19,0.0007195358436577044,0.0007041633727743707,0.0007195358436577044,1.3276932323231664e-06,0.0,0.0001702056773292956,0.0018118684343513998,0.00017653341929241786,0.0007041633727743707,1.2957621133106538e-06,0.0,0.0001479426230622213,0.00026997123444872566,0.0016945762608121652,,,,,,,,,,,,,,,1,1,19,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
20,0.0007183813796105058,0.000703711186047998,0.0007183813796105058,1.337504536824032e-06,0.0,0.00016929028860652963,0.0018103337107989647,0.00017552013942602286,0.000703711186047998,1.2957127258535668e-06,0.0,0.00014835119291762796,0.0002719834558707664,0.0016907989093555998,0.9720938151780016,0.9870979841682501,60.0,0.7927445267723763,0.4739285043020074,0.7927445267723763,0.4739285043020074,0.9299661043603964,0.974338971654725,0.4739285043020074,0.9299661043603964,0.974338971654725,0.4739285043020074,0.9720938151780016,1,1,20,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
21,0.0007177507411878382,0.0007041907146977678,0.0007177507411878382,1.3227362721997504e-06,0.0,0.0001698419807358052,0.0018085950318011113,0.0001748152110265983,0.0007041907146977678,1.294094810570338e-06,0.0,0.00014902803019759185,0.0002703666918383805,0.0016931774220573308,,,,,,,,,,,,,,,1,1,21,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
22,0.0007160834737528322,0.0007016712092687327,0.0007160834737528322,1.3188735412019441e-06,0.0,0.00016915552611616378,0.001804715694572995,0.0001743792005693379,0.0007016712092687327,1.2925069749295897e-06,0.0,0.0001501021677924616,0.0002706047792507343,0.0016843066807630024,0.9762120869455739,0.9886201589628448,60.0,0.8044996431091734,0.4880666749027225,0.8044996431091734,0.4880666749027225,0.9466284262781326,0.9788038281466656,0.4880666749027225,0.9466284262781326,0.9788038281466656,0.4880666749027225,0.9762120869455739,1,1,22,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
23,0.0007157806780579601,0.0006996113410209504,0.0007157806780579601,1.3175291475336588e-06,0.0,0.00016901300581244826,0.0018045821636975073,0.00017374686466392476,0.0006996113410209504,1.288434693454595e-06,0.0,0.00014880391995193888,0.00026912451871780637,0.0016809055843931056,,,,,,,,,,,,,,,1,1,23,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
24,0.0007152203492639607,0.0007007142127543104,0.0007152203492639607,1.315499907698669e-06,0.0,0.00016857318110340247,0.001803596758450212,0.00017349110823826764,0.0007007142127543104,1.2922651346040463e-06,0.0,0.00014829605142577726,0.00026979377774089534,0.0016840528090962586,0.9727871360701924,0.9876842712146193,60.0,0.7974137680417647,0.4854978800419434,0.7974137680417647,0.4854978800419434,0.9317060400518243,0.9750373840315266,0.4854978800419434,0.9317060400518243,0.9750373840315266,0.4854978800419434,0.9727871360701924,1,1,24,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
25,0.0007155022233334773,0.0006996530735986252,0.0007155022233334773,1.3142192789714232e-06,0.0,0.00016890495418189194,0.0018043089979462884,0.0001732927178722514,0.0006996530735986252,1.289663543957431e-06,0.0,0.00014815155410893136,0.00026917428653122947,0.001681633380155715,,,,,,,,,,,,,,,1,1,25,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
26,0.0007137856665508256,0.0006968654092312374,0.0007137856665508256,1.3265297311323486e-06,0.0,0.00016836174908325206,0.0017999507995237083,0.00017304445104551617,0.0006968654092312374,1.2831846731842234e-06,0.0,0.00014786419868461509,0.0002669675616906369,0.0016757644673184601,0.9740272203490782,0.9879248275380487,60.0,0.7375543050365524,0.285283129298315,0.7375543050365524,0.285283129298315,0.9452677280039637,0.9821120578073785,0.285283129298315,0.9452677280039637,0.9821120578073785,0.285283129298315,0.9740272203490782,1,1,26,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
27,0.0007128787843836423,0.0006947686346176907,0.0007128787843836423,1.316302834365e-06,0.0,0.0001679817330521522,0.0017981372375518794,0.00017251738254689473,0.0006947686346176907,1.2798459560296276e-06,0.0,0.0001489022544877559,0.0002674570706187901,0.0016679465787465262,,,,,,,,,,,,,,,1,1,27,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
28,0.000712688606951853,0.0006939878692747265,0.000712688606951853,1.3184103910562579e-06,0.0,0.0001683043862464049,0.0017976753912918155,0.00017208604331733868,0.0006939878692747265,1.2793857611844335e-06,0.0,0.00014852832734889589,0.00026628526919015064,0.0016671500112851328,0.9784881199035573,0.9893010453987682,60.0,0.8138507022082259,0.5097549325623663,0.8138507022082259,0.5097549325623663,0.9490546927710737,0.9827424812912379,0.5097549325623663,0.9490546927710737,0.9827424812912379,0.5097549325623663,0.9784881199035573,1,1,28,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
29,0.0007116814041640396,0.0006956933504137073,0.0007116814041640396,1.3124516058001865e-06,0.0,0.00016812352503945392,0.0017952438284598614,0.00017167685899280335,0.0006956933504137073,1.283565609355719e-06,0.0,0.0001486254906137749,0.00026859950808179106,0.0016698550525455558,,,,,,,,,,,,,,,1,1,29,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
30,0.000711002690723489,0.0006952433601585657,0.000711002690723489,1.3148196892550057e-06,0.0,0.00016791398847504195,0.0017939185609335876,0.0001711755227618377,0.0006952433601585657,1.2826267408172498e-06,0.0,0.0001492061726789317,0.00026780703834891845,0.0016687168694478473,0.973383665250799,0.9877257450672063,60.0,0.801356200052672,0.4979798642755654,0.801356200052672,0.4979798642755654,0.9294179736396844,0.9766707622427666,0.4979798642755654,0.9294179736396844,0.9766707622427666,0.4979798642755654,0.973383665250799,1,1,30,shared4,2,normalized_delta,128,delta,history_one_step,[1],all_steps_plus_optional_decoded_endpoint,1,three_frames
