epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_low_temp_reconstruction,train_source_depablo_mixed_temp_reconstruction,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_low_temp_reconstruction,val_source_reid_reconstruction,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
22,0.44821059336526353,0.42773223060526344,0.43668655138789564,0.04840770750109789,1.2272351294233088,0.06898252263403776,0.4482084531861481,1.2272351294233088,0.5095820687319103,0.05946144370460196,0.09719977213167831,1.1265354703523611,0.42773222872954714,1.1265354703523611,shared3,2,normalized_delta,128
23,0.44953701370640803,0.43680866121461515,0.4385234821261021,0.0480495121159499,1.2274385001575738,0.07029656481586005,0.44859485902979457,1.2274385001575738,0.5213251755425804,0.06180915517830535,0.09666678012397728,1.151950054811804,0.4368086633713622,1.151950054811804,shared3,2,normalized_delta,128
24,0.4475604038816272,0.42984107870020366,0.4365134308670174,0.0492892778039136,1.2240334104697563,0.06948737858941681,0.4476033556210289,1.2240334104697563,0.5114617508492971,0.060658467953142364,0.09778458040795829,1.1310801898570437,0.4298410794060481,1.1310801898570437,shared3,2,normalized_delta,128
25,0.4513489886595492,0.4315991042868087,0.44102148889449605,0.04793272231062743,1.2311855490270414,0.06856161403355368,0.4492266284570741,1.2311855490270414,0.5132784286219823,0.06570668516582565,0.10078294277191162,1.1283076845109463,0.4315991041495612,1.1283076845109463,shared3,2,normalized_delta,128
26,0.4441624283137029,0.42334262011082546,0.43381515818468314,0.04842322934287745,1.215395801566672,0.06877170216226787,0.44419691102393905,1.215395801566672,0.5044296503851288,0.05995676577287285,0.09517906034169228,1.1148920391343142,0.4233426217496265,1.1148920391343142,shared3,2,normalized_delta,128
27,0.44395732163337237,0.425133196303719,0.4335133998017562,0.04814916869468042,1.2151442996765438,0.06831695496905268,0.44387014111342565,1.2151442996765438,0.5066385018590249,0.06368894104502704,0.09520127152729975,1.1165093788190892,0.425133197130472,1.1165093788190892,shared3,2,normalized_delta,128
28,0.44290905307259476,0.42461830969703823,0.4328033762019977,0.048313613377616436,1.2106955080178745,0.06921339118363042,0.4427408375263738,1.2106955080178745,0.5059083626066384,0.06283593956185014,0.09586610580353361,1.1151528858432644,0.4246183104028827,1.1151528858432644,shared3,2,normalized_delta,128
29,0.4452362513855884,0.42357211810977835,0.43623089949812804,0.048479331768786826,1.215161242558245,0.06876606502031025,0.44413554644911407,1.215161242558245,0.5038992204164204,0.06479634455356159,0.09648294866477189,1.1094370663950317,0.42357211987112175,1.1094370663950317,shared3,2,normalized_delta,128
30,0.4443337733285469,0.4233999873854612,0.4348283317528273,0.048043708881022225,1.2141435689047764,0.06772942522810282,0.44330556767130047,1.2141435689047764,0.5044578780469141,0.061675971383719067,0.09837463639774605,1.110149351350571,0.4233999863773454,1.110149351350571,shared3,2,normalized_delta,128
31,0.4409397505615887,0.4264388631441091,0.4310985065865935,0.048441571708191446,1.2055439924984648,0.06796962601835267,0.44065173007500297,1.2055439924984648,0.5081846144246428,0.06049856320023537,0.09989307371801452,1.1189249555531302,0.4264388641571267,1.1189249555531302,shared3,2,normalized_delta,128
32,0.43965959066623134,0.4295091649811519,0.4304298055276536,0.04841560655286614,1.202629171560208,0.06796947236319906,0.4396714168254244,1.202629171560208,0.510688463951412,0.06324507076489298,0.1026712246925423,1.1226112035544296,0.4295091663372883,1.1226112035544296,shared3,2,normalized_delta,128
33,0.43954425914245737,0.42886788174510004,0.42994310468958136,0.047916461989073685,1.2018372582761865,0.06797409704314512,0.43924260576946844,1.2018372582761865,0.5108432654487459,0.06278067136085347,0.09933367338227599,1.124489303129284,0.42886788262413783,1.124489303129284,shared3,2,normalized_delta,128
34,0.4417748116610343,0.42440867674978155,0.4337149079692991,0.04843750836091562,1.2050919174102315,0.06762286785075017,0.44038409787396576,1.2050919174102315,0.5060076543767201,0.06293883089368281,0.09710904812244209,1.1131781545908828,0.42440867786900255,1.1131781545908828,shared3,2,normalized_delta,128
35,0.43802151632936376,0.43382951683904,0.4282199160048836,0.04843439538897553,1.1970088491314337,0.06805093868782645,0.4378313944027452,1.1970088491314337,0.516777932957599,0.0694279896193429,0.09763784516406687,1.1344227159493847,0.43382951691093147,1.1344227159493847,shared3,2,normalized_delta,128
36,0.43625149700725285,0.4293190217331836,0.427254353751216,0.04832915381961305,1.1922499610143795,0.06779964299905196,0.43612625261101484,1.1922499610143795,0.5117005063907096,0.06785291821548814,0.10066605196579506,1.1194380932732633,0.4293190211515155,1.1194380932732633,shared3,2,normalized_delta,128
37,0.43861583952318156,0.4280619975375502,0.4293753480179268,0.04835057001180527,1.1977720029521406,0.06742240403893224,0.437848325667626,1.1977720029521406,0.5104441929804652,0.06386770840342107,0.0965340473444054,1.123784240060731,0.4280619986028525,1.123784240060731,shared3,2,normalized_delta,128
