source,split,index,original_index,target,z0_0,z0_1,z1_0,z1_1,z5_0,z5_1
depablo_low_temp,calibration,26,153,-0.02841312250886952,-1.9487800598144531,-0.9365254640579224,-1.9190360307693481,-0.9771502017974854,-1.8711100816726685,-1.1614537239074707
depablo_low_temp,calibration,27,59,-0.24449245701211883,-1.7538927793502808,-2.597780227661133,-1.7278016805648804,-2.629103899002075,-1.7298628091812134,-2.7808778285980225
depablo_low_temp,calibration,28,102,-0.3849155395146667,-1.6538586616516113,-1.4982635974884033,-1.6231454610824585,-1.5371482372283936,-1.6574007272720337,-1.7436468601226807
depablo_low_temp,calibration,29,69,0.3421232945503728,-1.964026689529419,-1.6100181341171265,-1.9273953437805176,-1.639728307723999,-1.775866985321045,-1.7593598365783691
depablo_mixed_temp,calibration,1,229,-0.2598863321319656,-2.0426950454711914,-2.1205639839172363,-2.684368133544922,-1.9562137126922607,-1.9201767444610596,-2.5613954067230225
depablo_mixed_temp,calibration,2,145,-0.6224878167104015,-2.310720205307007,-2.6515698432922363,-3.8988375663757324,-2.7440712451934814,-3.2786991596221924,-2.569228410720825
depablo_mixed_temp,calibration,3,265,-0.8210172915377447,-2.713439464569092,-2.81288480758667,-6.838822841644287,-1.361701250076294,-6.85793924331665,-2.617032289505005
depablo_mixed_temp,calibration,4,234,0.2543584606623625,-1.7246876955032349,-1.355437159538269,-1.8715990781784058,-0.698466956615448,-0.6749083995819092,-0.579892098903656
depablo_mixed_temp,calibration,5,231,-0.333676506988695,-1.9289827346801758,-2.5130131244659424,-4.315557956695557,-3.0294456481933594,-0.24197590351104736,-2.5133109092712402
depablo_mixed_temp,calibration,6,290,0.05570942435230156,-1.6956992149353027,-2.2029991149902344,-1.7645263671875,-2.1855685710906982,-1.2240204811096191,-2.384154796600342
depablo_mixed_temp,calibration,7,133,0.2650048017088054,-1.7523194551467896,-1.2395013570785522,-1.7447267770767212,-1.0054653882980347,-1.6868760585784912,-1.283893346786499
depablo_mixed_temp,calibration,8,198,-0.08896035999214302,-2.0229599475860596,-2.477221727371216,-0.6282708644866943,-2.0246639251708984,-0.74238121509552,-2.339132785797119
depablo_mixed_temp,calibration,9,13,0.3587197549224782,-1.636655330657959,-2.8432250022888184,-1.573996663093567,-2.881063938140869,-1.4562718868255615,-2.9755375385284424
depablo_mixed_temp,calibration,10,21,-0.122155591678499,-1.8376755714416504,-1.3155566453933716,-1.8455101251602173,-1.3663010597229004,-1.8637661933898926,-1.5924166440963745
depablo_mixed_temp,calibration,11,107,-0.6031623761001267,-1.4736427068710327,-1.7752141952514648,-1.7919743061065674,-1.9471354484558105,-3.495460033416748,-2.604505777359009
depablo_mixed_temp,calibration,12,14,-0.026450600229392638,-2.017207145690918,-1.025917410850525,-1.916717290878296,-1.044277548789978,-1.7946290969848633,-1.223305583000183
depablo_mixed_temp,calibration,13,77,0.17076206702616867,-1.8945777416229248,-1.3242689371109009,-1.7628233432769775,-1.389703631401062,-1.7161189317703247,-1.6631968021392822
depablo_mixed_temp,calibration,14,130,0.22021860740893506,-1.8936731815338135,-2.115938425064087,-0.9919816851615906,-1.6500273942947388,-1.5184991359710693,-1.8838508129119873
depablo_mixed_temp,calibration,15,50,0.36259260088180656,-1.7695417404174805,-2.061908483505249,-1.7268658876419067,-2.034304141998291,-1.595201015472412,-2.2280373573303223
depablo_mixed_temp,calibration,16,232,0.16853957039658546,-1.7905105352401733,-1.0517464876174927,-1.5364041328430176,-0.849242091178894,-0.4306277930736542,-1.1979151964187622
depablo_mixed_temp,calibration,17,85,-0.5067330332554019,-2.224327802658081,-1.1670185327529907,-2.1771204471588135,-1.1921699047088623,-2.5589468479156494,-1.6022385358810425
depablo_mixed_temp,calibration,18,283,-0.9331785773503565,-1.7155708074569702,-2.2786524295806885,1.0565298795700073,-0.06755505502223969,-0.5041718482971191,-1.0496097803115845
depablo_mixed_temp,calibration,19,55,0.23430945733151606,-1.668992280960083,-0.9190009832382202,-1.6058926582336426,-0.9683752655982971,-1.716746211051941,-1.2148972749710083
depablo_mixed_temp,calibration,20,235,-0.6151185397036968,-1.8781836032867432,-2.417410373687744,-4.7552971839904785,-3.388239860534668,-3.0682709217071533,-3.8236618041992188
depablo_mixed_temp,calibration,21,54,-0.3576020510457859,-1.8876278400421143,-2.120657205581665,-2.538274049758911,-2.398333787918091,-2.136399984359741,-2.5835838317871094
depablo_mixed_temp,calibration,22,251,0.3156023220656241,-1.8034427165985107,-0.9458131194114685,-1.7597315311431885,-1.0069948434829712,-1.9908642768859863,-0.9331965446472168
depablo_mixed_temp,calibration,23,277,0.24526698124261048,-1.8569183349609375,-1.1817762851715088,-2.2077667713165283,-0.5728573203086853,-2.6237130165100098,-1.0237464904785156
