epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
13,0.46052328877543147,0.5524446368508507,0.4560495970280547,0.46052328877543147,0.46052328877543147,0.46052328877543147,0.5508973412797786,0.5524446368508507,0.5524446368508507,0.5524446368508507,reid,2,normalized_delta,128
14,0.4455446285244666,0.5432263552211225,0.44140402855057465,0.4455446285244666,0.4455446285244666,0.4455446285244666,0.5418224010791164,0.5432263552211225,0.5432263552211225,0.5432263552211225,reid,2,normalized_delta,128
15,0.4360368929411236,0.5372068856668193,0.43208046861385047,0.4360368929411236,0.4360368929411236,0.4360368929411236,0.535914831853006,0.5372068856668193,0.5372068856668193,0.5372068856668193,reid,2,normalized_delta,128
16,0.4294497022111165,0.5326436002796981,0.42561732856066603,0.4294497022111165,0.4294497022111165,0.4294497022111165,0.5314354824367911,0.5326436002796981,0.5326436002796981,0.5326436002796981,reid,2,normalized_delta,128
17,0.42450416233194505,0.5290866661816835,0.4207607381045818,0.42450416233194505,0.42450416233194505,0.42450416233194505,0.527939594903728,0.5290866661816835,0.5290866661816835,0.5290866661816835,reid,2,normalized_delta,128
18,0.42067179272049354,0.5263136522553395,0.4169952887453531,0.42067179272049354,0.42067179272049354,0.42067179272049354,0.5252072773582768,0.5263136522553395,0.5263136522553395,0.5263136522553395,reid,2,normalized_delta,128
19,0.4175593556934281,0.5242187138355803,0.413931219005271,0.4175593556934281,0.4175593556934281,0.4175593556934281,0.5231359252647962,0.5242187138355803,0.5242187138355803,0.5242187138355803,reid,2,normalized_delta,128
20,0.4148657481921347,0.5224117221659981,0.41127705048573643,0.4148657481921347,0.4148657481921347,0.4148657481921347,0.5213387945259456,0.5224117221659981,0.5224117221659981,0.5224117221659981,reid,2,normalized_delta,128
21,0.4122639286674951,0.5206527358095627,0.408713043716393,0.4122639286674951,0.4122639286674951,0.4122639286674951,0.519576567428885,0.5206527358095627,0.5206527358095627,0.5206527358095627,reid,2,normalized_delta,128
22,0.40951249234770476,0.518787175999023,0.40599941034850323,0.40951249234770476,0.40951249234770476,0.40951249234770476,0.5176913296745624,0.518787175999023,0.518787175999023,0.518787175999023,reid,2,normalized_delta,128
23,0.4064465826279239,0.5167241269664373,0.40296947928635696,0.4064465826279239,0.4064465826279239,0.4064465826279239,0.5155833933094982,0.5167241269664373,0.5167241269664373,0.5167241269664373,reid,2,normalized_delta,128
24,0.40297055089552153,0.5144334004144184,0.3995220310986042,0.40297055089552153,0.40297055089552153,0.40297055089552153,0.5132030657841824,0.5144334004144184,0.5144334004144184,0.5144334004144184,reid,2,normalized_delta,128
25,0.3990859069126217,0.512448056251742,0.39564747731936606,0.3990859069126217,0.3990859069126217,0.3990859069126217,0.5110366432636511,0.512448056251742,0.512448056251742,0.512448056251742,reid,2,normalized_delta,128
26,0.3952930779049271,0.5124043102841824,0.3918410478649955,0.3952930779049271,0.3952930779049271,0.3952930779049271,0.5106250222888775,0.5124043102841824,0.5124043102841824,0.5124043102841824,reid,2,normalized_delta,128
27,0.3921123123678722,0.5119355480419472,0.3886547285475229,0.3921123123678722,0.3921123123678722,0.3921123123678722,0.5098575048032217,0.5119355480419472,0.5119355480419472,0.5119355480419472,reid,2,normalized_delta,128
28,0.3884311243891716,0.5084384755173232,0.3849664880256904,0.3884311243891716,0.3884311243891716,0.3884311243891716,0.5064067665662151,0.5084384755173232,0.5084384755173232,0.5084384755173232,reid,2,normalized_delta,128
29,0.38132822250849324,0.49770472751697525,0.3778928054006476,0.38132822250849324,0.38132822250849324,0.38132822250849324,0.4958412612322718,0.49770472751697525,0.49770472751697525,0.49770472751697525,reid,2,normalized_delta,128
30,0.3604694241363751,0.4543376364163123,0.35724313761058607,0.3604694241363751,0.3604694241363751,0.3604694241363751,0.45313053656718694,0.4543376364163123,0.4543376364163123,0.4543376364163123,reid,2,normalized_delta,128
31,0.3296853763688552,0.4051524939131923,0.3263662094936559,0.3296853763688552,0.3296853763688552,0.3296853763688552,0.4047505317721516,0.4051524939131923,0.4051524939131923,0.4051524939131923,reid,2,normalized_delta,128
32,0.30460132505548626,0.37804864603094757,0.301203263158861,0.30460132505548626,0.30460132505548626,0.30460132505548626,0.377922119689174,0.37804864603094757,0.37804864603094757,0.37804864603094757,reid,2,normalized_delta,128
33,0.28192919823095985,0.36496195243671536,0.2785067381337285,0.28192919823095985,0.28192919823095985,0.28192919823095985,0.36491352430311963,0.36496195243671536,0.36496195243671536,0.36496195243671536,reid,2,normalized_delta,128
34,0.2665691505039209,0.3570023464562837,0.26310826833114814,0.2665691505039209,0.2665691505039209,0.2665691505039209,0.3568968120671343,0.3570023464562837,0.3570023464562837,0.3570023464562837,reid,2,normalized_delta,128
35,0.25725570130897196,0.35180369127192535,0.2537634873370591,0.25725570130897196,0.25725570130897196,0.25725570130897196,0.3516469911992317,0.35180369127192535,0.35180369127192535,0.35180369127192535,reid,2,normalized_delta,128
36,0.25056360810995104,0.3478968741983408,0.2470653336789263,0.25056360810995104,0.25056360810995104,0.25056360810995104,0.34774241274863016,0.3478968741983408,0.3478968741983408,0.3478968741983408,reid,2,normalized_delta,128
37,0.24596421008831576,0.3450511396949878,0.24247804825243197,0.24596421008831576,0.24596421008831576,0.24596421008831576,0.3449137598508969,0.3450511396949878,0.3450511396949878,0.3450511396949878,reid,2,normalized_delta,128
38,0.24212307381002526,0.342991839570459,0.23864510738732,0.24212307381002526,0.24212307381002526,0.24212307381002526,0.34287216803932097,0.342991839570459,0.342991839570459,0.342991839570459,reid,2,normalized_delta,128
39,0.23882035561102002,0.341401397032314,0.23535344739885708,0.23882035561102002,0.23882035561102002,0.23882035561102002,0.34130682186514605,0.341401397032314,0.341401397032314,0.341401397032314,reid,2,normalized_delta,128
40,0.23583046544931438,0.3400575806153938,0.2323792758446775,0.23583046544931438,0.23583046544931438,0.23583046544931438,0.339995817936142,0.3400575806153938,0.3400575806153938,0.3400575806153938,reid,2,normalized_delta,128
