epoch,train_objective,val_objective,train_mse_norm,train_source_reid_reconstruction,train_source_lj_noisy_reconstruction,train_source_depablo_low_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_reid_reconstruction,val_source_depablo_low_temp_reconstruction,val_source_lj_noisy_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
11,0.15597270801166693,0.20019063593711084,0.17752947751681009,0.1091783991927902,0.29642625399430594,0.06231347200398644,0.15597270839702754,0.29642625399430594,0.1991411552222756,0.17816450489731506,0.09063529266603292,0.33177211024798453,0.20019063593711084,0.33177211024798453,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
12,0.15316940621534983,0.2014323169005414,0.17422509620587032,0.10754526722431183,0.29040390568971636,0.061559045663724346,0.15316940619258418,0.29040390568971636,0.2003468203518229,0.17882090413384139,0.09078461408428848,0.33469143248349426,0.20143231690054134,0.33469143248349426,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
13,0.1502626025180022,0.20464555247345317,0.17080602270364761,0.10593844897237917,0.2838252478937308,0.06102411083380381,0.15026260256663793,0.2838252478937308,0.20355862031007807,0.18248698744922875,0.09263894479442387,0.3388107251767069,0.20464555247345317,0.3388107251767069,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
14,0.14686188906431197,0.20551620291468378,0.16649047646423182,0.10401484666951001,0.27607595577836036,0.06049486354117592,0.14686188866301542,0.27607595577836036,0.2043487729195816,0.18174177029496058,0.09237913187034429,0.34242770657874644,0.20551620291468375,0.34242770657874644,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
15,0.14352604952454567,0.21070794484298677,0.16249894424279532,0.10183994338506212,0.2686932977537314,0.06004490763880312,0.1435260495925322,0.2686932977537314,0.20931982994576295,0.1826081247725524,0.09437412094371393,0.355141588812694,0.2107079448429868,0.355141588812694,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
16,0.14013414299488067,0.20909766414614084,0.15846258049209913,0.09949711626333495,0.26149721773465473,0.059408096285536886,0.1401341434278422,0.26149721773465473,0.20789200146496295,0.18435601764498277,0.09278711159876547,0.3501498631946742,0.20909766414614084,0.3501498631946742,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
17,0.13683149800697963,0.21103279438226794,0.15488725158572197,0.09672944566234946,0.25510809607307117,0.05865695217313866,0.13683149796951977,0.25510809607307117,0.20975466688994007,0.18546568831568583,0.09255985582619905,0.3550728390049189,0.21103279438226794,0.3550728390049189,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
18,0.13353684358795484,0.2126567271432529,0.15115432824691136,0.09380965076138575,0.2488062282204628,0.05799465187080204,0.1335368436175502,0.2488062282204628,0.2112798421381352,0.1846131253791973,0.0928971149744466,0.3604599410761148,0.2126567271432529,0.3604599410761148,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
19,0.12997850269079209,0.21768481119023636,0.1472202198455731,0.09061531952644387,0.24195208645860355,0.05736810098029673,0.12997850232178138,0.24195208645860355,0.21627138600467394,0.19159842291707174,0.09632844916451723,0.3651275614891201,0.2176848111902364,0.3651275614891201,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
20,0.1265933577766021,0.21876826448986927,0.1437167351494233,0.0873348109703511,0.2357518391807874,0.05669342394048969,0.12659335803054275,0.2357518391807874,0.2173383364045682,0.19575953468028456,0.09783290572557599,0.3627123530637473,0.21876826448986927,0.3627123530637473,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
21,0.12297541541854541,0.2244926448017359,0.13987385245164236,0.08402556942558537,0.22908518895506857,0.05581548696570098,0.12297541511545164,0.22908518895506857,0.22294830178950603,0.19920068981219083,0.10068443434033543,0.3735928102526814,0.2244926448017359,0.3735928102526814,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
22,0.11976037536064783,0.22419147996480265,0.13643389507134757,0.08129043076684078,0.2232124164303144,0.054778279551615315,0.11976037558292348,0.2232124164303144,0.2227875288963939,0.20265054907184094,0.09983343872148544,0.3700904521010816,0.22419147996480268,0.3700904521010816,shared Reid + low-T + noisy-LJ,8,normalized_delta,96
