epoch,train_objective,val_objective,train_mse_norm,train_source_depablo_mixed_temp_reconstruction,train_macro_source_reconstruction,train_max_source_reconstruction,val_mse_norm,val_source_depablo_mixed_temp_reconstruction,val_macro_source_reconstruction,val_max_source_reconstruction,dataset,latent_dim,target_mode,hidden_size
13,0.8026006498619129,0.634227348404238,0.7893790296916114,0.8026006498619129,0.8026006498619129,0.8026006498619129,0.6406503378821071,0.634227348404238,0.634227348404238,0.634227348404238,depablo_mixed_temp,4,normalized_delta,128
14,0.8011597999420605,0.633322536596097,0.7879356725729609,0.8011597999420605,0.8011597999420605,0.8011597999420605,0.639717848476721,0.633322536596097,0.633322536596097,0.633322536596097,depablo_mixed_temp,4,normalized_delta,128
15,0.7997607572102233,0.6324912708369084,0.7865382848699626,0.7997607572102233,0.7997607572102233,0.7997607572102233,0.6388679595838767,0.6324912708369084,0.6324912708369084,0.6324912708369084,depablo_mixed_temp,4,normalized_delta,128
16,0.7983824864814156,0.6317277787602507,0.7851583204379208,0.7983824864814156,0.7983824864814156,0.7983824864814156,0.638091558474116,0.6317277787602507,0.6317277787602507,0.6317277787602507,depablo_mixed_temp,4,normalized_delta,128
17,0.796980765520742,0.6309625454305205,0.7837545497048842,0.796980765520742,0.796980765520742,0.796980765520742,0.6373137759219389,0.6309625454305205,0.6309625454305205,0.6309625454305205,depablo_mixed_temp,4,normalized_delta,128
18,0.7955502556832997,0.63010813127039,0.7823254060392317,0.7955502556832997,0.7955502556832997,0.7955502556832997,0.6364486392121762,0.63010813127039,0.63010813127039,0.63010813127039,depablo_mixed_temp,4,normalized_delta,128
19,0.7940187883710391,0.6291889854182955,0.780801633402313,0.7940187883710391,0.7940187883710391,0.7940187883710391,0.6355279211420566,0.6291889854182955,0.6291889854182955,0.6291889854182955,depablo_mixed_temp,4,normalized_delta,128
20,0.7924154344357942,0.6281625445990358,0.7792149144960078,0.7924154344357942,0.7924154344357942,0.7924154344357942,0.634509255643934,0.6281625445990358,0.6281625445990358,0.6281625445990358,depablo_mixed_temp,4,normalized_delta,128
21,0.7908094723954012,0.6269278948311694,0.7776264134010202,0.7908094723954012,0.7908094723954012,0.7908094723954012,0.6332839465758298,0.6269278948311694,0.6269278948311694,0.6269278948311694,depablo_mixed_temp,4,normalized_delta,128
22,0.7891818467233526,0.6256088434602134,0.7760096963985186,0.7891818467233526,0.7891818467233526,0.7891818467233526,0.6319691742828581,0.6256088434602134,0.6256088434602134,0.6256088434602134,depablo_mixed_temp,4,normalized_delta,128
23,0.7874598677417165,0.6242086522979662,0.774297325332698,0.7874598677417165,0.7874598677417165,0.7874598677417165,0.6305677371565253,0.6242086522979662,0.6242086522979662,0.6242086522979662,depablo_mixed_temp,4,normalized_delta,128
24,0.7855627046309803,0.6227079035597853,0.7724113627189868,0.7855627046309803,0.7855627046309803,0.7855627046309803,0.6290620126237627,0.6227079035597853,0.6227079035597853,0.6227079035597853,depablo_mixed_temp,4,normalized_delta,128
25,0.7833956098085956,0.6211088364361785,0.7702598866957583,0.7833956098085956,0.7833956098085956,0.7833956098085956,0.6274573700211477,0.6211088364361785,0.6211088364361785,0.6211088364361785,depablo_mixed_temp,4,normalized_delta,128
26,0.7809711650896229,0.6194027544406708,0.7678561285040096,0.7809711650896229,0.7809711650896229,0.7809711650896229,0.6257492633885704,0.6194027544406708,0.6194027544406708,0.6194027544406708,depablo_mixed_temp,4,normalized_delta,128
27,0.7783286703358355,0.6175451413728297,0.7652421494553748,0.7783286703358355,0.7783286703358355,0.7783286703358355,0.6238916655420326,0.6175451413728297,0.6175451413728297,0.6175451413728297,depablo_mixed_temp,4,normalized_delta,128
28,0.775474086756769,0.615490951371612,0.7624256969674638,0.775474086756769,0.775474086756769,0.775474086756769,0.621832206583349,0.615490951371612,0.615490951371612,0.615490951371612,depablo_mixed_temp,4,normalized_delta,128
29,0.7724495080348692,0.6132815387973096,0.7594501077736678,0.7724495080348692,0.7724495080348692,0.7724495080348692,0.6196081270463765,0.6132815387973096,0.6132815387973096,0.6132815387973096,depablo_mixed_temp,4,normalized_delta,128
30,0.7689411300773683,0.6102684485667851,0.7560110628604889,0.7689411300773683,0.7689411300773683,0.7689411300773683,0.616572674800409,0.6102684485667851,0.6102684485667851,0.6102684485667851,depablo_mixed_temp,4,normalized_delta,128
31,0.7634287951612159,0.6047009197645821,0.7506258148699999,0.7634287951612159,0.7634287951612159,0.7634287951612159,0.6109897117130458,0.6047009197645821,0.6047009197645821,0.6047009197645821,depablo_mixed_temp,4,normalized_delta,128
32,0.7527665620571689,0.5946233301074244,0.7402780823801693,0.7527665620571689,0.7527665620571689,0.7527665620571689,0.6009067974810023,0.5946233301074244,0.5946233301074244,0.5946233301074244,depablo_mixed_temp,4,normalized_delta,128
33,0.7395674519142822,0.5872940493864007,0.7276360166308127,0.7395674519142822,0.7395674519142822,0.7395674519142822,0.5935295808012597,0.5872940493864007,0.5872940493864007,0.5872940493864007,depablo_mixed_temp,4,normalized_delta,128
34,0.7315245809327615,0.5837831265525892,0.7198349422628157,0.7315245809327615,0.7315245809327615,0.7315245809327615,0.5899838083132636,0.5837831265525892,0.5837831265525892,0.5837831265525892,depablo_mixed_temp,4,normalized_delta,128
35,0.7266419349924514,0.5823345791868633,0.7150573361763044,0.7266419349924514,0.7266419349924514,0.7266419349924514,0.5885523696051678,0.5823345791868633,0.5823345791868633,0.5823345791868633,depablo_mixed_temp,4,normalized_delta,128
36,0.7228448839858175,0.5819081276276847,0.7113395500928164,0.7228448839858175,0.7228448839858175,0.7228448839858175,0.5881592652003746,0.5819081276276847,0.5819081276276847,0.5819081276276847,depablo_mixed_temp,4,normalized_delta,128
37,0.7195712920082243,0.5816796190338209,0.7081787184763112,0.7195712920082243,0.7195712920082243,0.7195712920082243,0.5879494891560171,0.5816796190338209,0.5816796190338209,0.5816796190338209,depablo_mixed_temp,4,normalized_delta,128
38,0.7166890186404712,0.5807181811396731,0.705443305659451,0.7166890186404712,0.7166890186404712,0.7166890186404712,0.5869805535912747,0.5807181811396731,0.5807181811396731,0.5807181811396731,depablo_mixed_temp,4,normalized_delta,128
39,0.7141615191474557,0.5793976266140817,0.7030703788231077,0.7141615191474557,0.7141615191474557,0.7141615191474557,0.5856392449204577,0.5793976266140817,0.5793976266140817,0.5793976266140817,depablo_mixed_temp,4,normalized_delta,128
40,0.7120017690387995,0.578016620274866,0.7010478806338812,0.7120017690387995,0.7120017690387995,0.7120017690387995,0.5842303537938278,0.578016620274866,0.578016620274866,0.578016620274866,depablo_mixed_temp,4,normalized_delta,128
